SpName,Longitude,Latitude
Pterocarpus rohrii,-47.99,-23.87
Cupania rugosa,-40.3539,-17.8392
Griselinia ruscifolia,-43.0169445,-22.4575
Mollinedia widgrenii,-43.890556,-20.522222
Calophyllum brasiliense,-46.33,-23.96
Margaritopsis chaenotricha,-39.33,-15.42
Leptolobium elegans,-44.1781,-21.1103
Ocotea glomerata,-60.66666,2.83333
Senegalia piauhiensis,-40.3214,-10.5075
Aegiphila obducta,-49.378611,-26.250556
Swartzia pickelii,-34.978633,-6.493619
Zeyheria tuberculosa,-46.71,-21.93
Chrysophyllum marginatum,-38.846667,-12.360556
Machaerium acutifolium,-41.82,-13.32
Schinus engleri,-49.5347,-25.6756
Senna macranthera,-35.7353,-9.66583
Leandra regnellii,-48.833333,-25.466667
Myrcia splendens,-47.8911111,-15.9541667
Piper amalago,-39.58,-16.92
Esenbeckia grandiflora,-37.69,-12.0655556
Palicourea marcgravii,-47.27,-21.7
Tocoyena formosa,-47.37,-21.02
Gochnatia polymorpha,-43.85,-19.77
Psychotria stachyoides,-41.877222,-13.320278
Psychotria ruelliifolia,-46.91,-23.6
Marlierea excoriata,-48.896667,-27.100833
Myrcia silvatica,-66.75,0.33
Piper amplum,-39.1666667,-16.3833333
Chromolaena odorata,-39.699167,-14.736389
Chrysophyllum lucentifolium,-39.02,-16.28
Inga edulis,-40.2733,-19.8203
Clusia criuva,-48.5,-25.65
Senegalia martiusiana,-56.1,-15.6
Campomanesia guazumifolia,-50.308417,-24.143083
Eugenia punicifolia,-44.3617,-15.4881
Clidemia hirta,-47.88333333,-24.62277778
Clidemia hirta,-49.2611,-24.8236
Myrciaria floribunda,-51.8103,-16.9567
Bauhinia integerrima,-39.55,-17.016667
Samanea inopinata,-40.521111,-12.417222
Tabernaemontana catharinensis,-54.5881,-25.5478
Anadenanthera peregrina,-49.2731,-25.4278
Citronella gongonha,-49.0633,-25.4417
Guatteria australis,-43.27,-22.97
Coccoloba glaziovii,-49.2389,-22.8806
Schinus terebinthifolius,-43.3503,-21.7642
Cheiloclinium cognatum,-48.016667,-15.916667
Zanthoxylum riedelianum,-55.7872,-20.4711
Brosimum gaudichaudii,-47.854444,-15.766944
Posoqueria acutifolia,-48.59,-24.58
Solanum reflexiflorum,-39.0731,-13.3703
Baccharis calvescens,-49.409167,-27.722222
Cedrela fissilis,-50.174444,-29.471389
Eugenia umbellata,-46.55,-23.11
Erythroxylum cuneifolium,-43.7144,-19.1689
Inga laurina,-44.2,-17.9
Pouteria bangii,-34.966667,-8.077778
Cryptocarya aschersoniana,-46.790028,-22.586306
Andira nitida,-39.016667,-14.95
Sloanea garckeana,-41.38,-19.3597
Guazuma ulmifolia,-49.68,-21.05
Byrsonima laxiflora,-48.625,-17.7417
Baccharis dracunculifolia,-43.81,-20.95
Emmotum nitens,-41.78,-13.55
Poincianella pyramidalis,-40.2425,-14.1453
Senegalia tenuifolia,-40.9930555,-18.5736111
Miconia sellowiana,-43.2656,-21.5878
Varronia curassavica,-40.266667,-13.75
Randia armata,-44.91,-11.94
Senna silvestris,-60.5975,2.61028
Guatteria oligocarpa,-39.325278,-16.4625
Daphnopsis racemosa,-49.7058,-24.2511
Mimosa bimucronata,-47.069798,-22.812654
Pera glabrata,-40.5183,-11.1806
Bixa orellana,-51.995,-6.64472
Senna affinis,-39.08,-15.15
Chaetocarpus echinocarpus,-62.9,-9.1233334
Psychotria hoffmannseggiana,-46.991389,-20.917222
Schinus terebinthifolius,-37.723333,-12.0475
Byrsonima laxiflora,-49.19,-20.34
Strychnos brasiliensis,-52.275,-24.6028
Jacaranda puberula,-51.7606,-27.7106
Dialium guianense,-35.0864,-7.14
Helicteres brevispira,-52.173889,-15.306667
Persea willdenovii,-49.13,-23.86
Myrcia anacardiifolia,-49.585133,-26.7275
Gaylussacia brasiliensis,-49.213231,-24.273311
Myroxylon peruiferum,-46.74,-22.19
Trichilia lepidota,-42.1392,-19.7897
Geonoma gamiova,-47.92,-24.38
Siparuna guianensis,-55.7497,-15.4606
Trichilia claussenii,-49.38,-20.03
Himatanthus sucuuba,-68.1978,-3.36417
Esenbeckia febrifuga,-52.857361,-22.642306
Randia armata,-46.5181,-18.5789
Miconia theizans,-48.2325,-18.913889
Andira humilis,-38.7867,-10.9631
Palicourea crocea,-48.8533333,-15.9263889
Eugenia hiemalis,-47.516667,-14.116667
Vochysia oppugnata,-41.9625,-13.5119444
Alseis floribunda,-41.5331,-20.7636
Senna multijuga,-42.46,-14.64
Baccharis dracunculifolia,-43.4736,-19.7036
Schefflera angustissima,-49.410833,-27.629167
Inga capitata,-41.6544,-21.0253
Protium sagotianum,-55.2261,-11.9128
Maytenus evonymoides,-49.27,-25.43
Piptocarpha regnellii,-49.0736111,-25.8241667
Miconia ferruginata,-44.1997,-20.1433
Citronella paniculata,-45.505556,-23.624722
Coussapoa microcarpa,-49.3897,-27.0356
Humiria balsamifera,-65.0192,-0.413889
Cryptocarya aschersoniana,-48.1594,-22.6567
Annona dolabripetala,-41.679444,-21.133889
Stryphnodendron pulcherrimum,-63.12,-9.17
Griselinia ruscifolia,-50.223333,-26.8175
Licania hypoleuca,-56.95,-17.616667
Erythroxylum citrifolium,-39.766667,-16.716667
Psychotria leiocarpa,-48.759722,-23.515278
Himatanthus phagedaenicus,-40.470556,-20.059167
Leandra sericea,-44.63,-22.44
Solanum paniculatum,-35.83333333,-8.8
Pausandra morisiana,-48.683333,-25.3
Baccharis dracunculifolia,-50.8589,-25.0108
Erythroxylum tenue,-39.15,-14.683333
Myrcia laruotteana,-55.546333,-20.474028
Stylogyne pauciflora,-44.366111,-22.806389
Pseudobombax grandiflorum,-51.3692,-23.3097
Dodonaea viscosa,-39.8589,-12.87
Vassobia breviflora,-52.4839,-31.7633
Tibouchina fissinervia,-41.391389,-12.560556
Margaritaria nobilis,-48.63,-15.35
Terminalia argentea,-44.4,-19.27
Piper gaudichaudianum,-51.568333,-25.046056
Zanthoxylum rhoifolium,-39.01,-14.1
Chrysophyllum gonocarpum,-51.23,-30.0331
Leandra glazioviana,-39.631389,-16.838611
Anacardium occidentale,-48.06,-13.57
Protium warmingianum,-38.9967,-14.2775
Cyathea atrovirens,-51.96,-22.1
Astraea lobata,-39.5233,-12.7719
Ruprechtia laxiflora,-52.929167,-22.397778
Myrsine guianensis,-41.891389,-13.048333
Tocoyena formosa,-47.4025,-13.7508333
Pogonophora schomburgkiana,-36.0936,-9.78111
Myrceugenia bracteosa,-44.87,-22.2839
Erythroxylum pulchrum,-42.51,-22.92
Citharexylum myrianthum,-45.88,-23.17
Allophylus edulis,-51.725556,-17.859167
Myrsine umbellata,-43.5186111,-19.2341666
Vochysia tucanorum,-46.31,-20.19
Guatteria oligocarpa,-39.02,-14.23
Cestrum bracteatum,-42.0228,-20.9047
Baccharis semiserrata,-50.5844,-27.2828
Calyptranthes pulchella,-43.526944,-20.093333
Eugenia subavenia,-48.96,-26.19
Lantana camara,-40.616667,-19.935833
Guatteria oligocarpa,-39.029444,-14.328056
Dalbergia ecastaphyllum,-41.0511,-21.6403
Campomanesia xanthocarpa,-50.815556,-29.365833
Piper corcovadensis,-51.0481,-23.2692
Vochysia tucanorum,-48.6081,-16.6589
Campomanesia xanthocarpa,-54.263056,-28.299444
Abarema langsdorffii,-48.66,-26.91
Vochysia tucanorum,-44.6425,-21.4875
Solanum bullatum,-49.64,-25.58
Inga vera,-42.9675,-21.4597
Strychnos pseudoquina,-47.866667,-15.766667
Siparuna guianensis,-46.1131,-14.4878
Machaerium hatschbachii,-49.3142,-25.19
Guettarda viburnoides,-56.4819,-21.1211
Jatropha mutabilis,-38.79,-10.96
Myrcia splendens,-41.466667,-12.45
Miconia nervosa,-47.82,-15.63
Palicourea marcgravii,-49.852222,-9.867778
Endlicheria paniculata,-47.29,-22.77
Psidium rufum,-42.516389,-19.704444
Eugenia punicifolia,-49.7058,-24.2511
Clidemia hirta,-72.67,-7.63111
Cariniana estrellensis,-49.29,-28.38
Cupania vernalis,-49.115,-25.2061
Lafoensia pacari,-49.064722,-27.475278
Myrsine coriacea,-50.8589,-25.0108
Ximenia americana,-42.8819,-20.7539
Licania kunthiana,-60.025,-3.1019
Sorocea bonplandii,-49.8497,-29.3694
Nectandra grandiflora,-51.1903,-28.0536
Apuleia leiocarpa,-42.8019,-5.08917
Himatanthus obovatus,-48.211667,-16.316944
Myrcia rufipes,-40.113889,-13.526389
Eugenia hiemalis,-47.37,-21.02
Hancornia speciosa,-47.55,-15.583333
Ocotea glauca,-40.292222,-20.329722
Baccharis semiserrata,-51.167778,-23.896389
Helicteres brevispira,-44.0656,-20.6708
Samanea tubulosa,-42.8547,-6.24111
Piper hispidum,-40.645833,-19.981944
Miconia dodecandra,-49.91,-20.08
Chaetocarpus echinocarpus,-39.1039,-13.9447
Piper amalago,-48.55805556,-21.62083333
Myrcia vittoriana,-39.1956,-17.5194
Xylopia laevigata,-35.2744,-7.40694
Guapira hirsuta,-43.7736,-21.2258
Guettarda viburnoides,-48.4144444,-14.3508333
Lafoensia pacari,-45.34725,-22.609444
Bixa orellana,-48.5,-8.8
Athenaea micrantha,-39.2630556,-15.1219445
Matayba guianensis,-43.922222,-19.864444
Tachigali rugosa,-44.9997,-21.2453
Myrcia racemosa,-40.435102,-20.624711
Ocotea pulchella,-52.6756,-31.395
Citronella gongonha,-50.174444,-29.471389
Miconia ciliata,-43.491111,-9.220833
Trichilia pallens,-39.25,-16.5
Mimosa adenophylla,-41.0666667,-3.8
Erythroxylum deciduum,-49.770556,-19.988056
Cryptocarya saligna,-46.6372,-23.4392
Endlicheria paniculata,-48.960278,-26.999444
Margaritaria nobilis,-35.6917,-6.96333
Baccharis platypoda,-49.0553,-25.3056
Symplocos celastrinea,-44.88,-22.462778
Eugenia stictopetala,-61.77,3.5
Myrcia guianensis,-44.7308,-17.5981
Schinus terebinthifolius,-46.8842,-23.1864
Zanthoxylum rhoifolium,-43.26,-16.42
Inga thibaudiana,-42.39,-22.65
Humiria balsamifera,-39.2247223,-17.6208334
Myrsine umbellata,-51.81,-16.95
Solanum ramulosum,-50.963991,-26.861249
Piper hispidum,-40.5,-14.9
Piper gaudichaudianum,-46.7006,-22.6122
Calophyllum brasiliense,-48.61,-23.1
Vochysia thyrsoidea,-43.51,-20.29
Miconia lepidota,-52.1997,-12.5969
Persea splendens,-45.9472,-21.4292
Vernonanthura tweedieana,-49.7058,-24.2511
Dimorphandra mollis,-48.56,-14.49
Salacia elliptica,-55.7497,-15.4606
Cryptocarya saligna,-40.683611,-19.931111
Salix humboldtiana,-46.63,-23.54
Hirtella glandulosa,-63.02,-7.51
Myracrodruon urundeuva,-40.8164,-3.76
Miconia cinerascens,-49.5283,-25.4586
Palicourea marcgravii,-48.433333,-22.866667
Pityrocarpa moniliformis,-40.633333,-10.766667
Eugenia catharinae,-40.968889,-21.280278
Chloroleucon dumosum,-39.6222,-4.52889
Cynophalla hastata,-40.475833,-9.118611
Spondias mombin,-40.066667,-19.383333
Maprounea guianensis,-42.88,-20.75
Humiria balsamifera,-41.162222,-11.507778
Luehea grandiflora,-44.0047222,-21.8369444
Croton astraeatus,-42.5103,-22.92
Alchornea triplinervia,-50.611111,-24.314167
Schinus terebinthifolius,-40.307222,-20.128611
Miconia jucunda,-49.7581,-23.1942
Mollinedia lanceolata,-49.0661,-26.9194
Ramisia brasiliensis,-40.5417,-19.4128
Chrysophyllum rufum,-38.433333,-12.133333
Rudgea viburnoides,-44.0814,-19.5578
Miconia ciliata,-39.083333,-15.15
Tapirira obtusa,-43.35,-18.466667
Eugenia candolleana,-37.6222223,-11.9577778
Ocotea puberula,-38.4953,-12.5125
Solanum pseudoquina,-46.7333,-23.983333
Zanthoxylum rhoifolium,-44.5333333,-7.25
Parkia pendula,-34.9811,-8.02167
Varronia curassavica,-41.765,-13.620278
Aspidosperma subincanum,-46.675556,-13.688611
Laplacea fructicosa,-49.2242,-25.2917
Cynophalla flexuosa,-35.63,-7.15833
Sapium haematospermum,-57.65,-19.01
Miconia lepidota,-40.530278,-19.971389
Gustavia augusta,-55.1983,-9.95028
Dalbergia frutescens,-43.1036,-22.8833
Sebastiania brasiliensis,-54.5519,-18.1006
Piper marginatum,-58.683333,-4.166667
Senna silvestris,-42.516667,-14.259444
Emmotum nitens,-41.82,-13.62
Sapium glandulosum,-47.55,-24.7
Plathymenia reticulata,-36.6275,-9.40722
Tibouchina stenocarpa,-47.566667,-21.6
Pouteria reticulata,-46.67016667,-0.921277778
Erythroxylum deciduum,-48.855,-26.0267
Eschweilera ovata,-49.1178,-5.36861
Cryptocarya moschata,-47.0225,-24.3881
Daphnopsis racemosa,-51.07,-26.23
Spirotheca rivieri,-40.795833,-19.887222
Bowdichia virgilioides,-56.625,-18.979167
Byrsonima sericea,-34.947778,-7.824167
Erythroxylum simonis,-35.35333333,-5.892222222
Tabebuia aurea,-35.0183,-8.00222
Myrsine umbellata,-49.6783334,-26.9086111
Senna splendida,-36.77083333,-9.383333333
Bauhinia forficata,-46.932778,-22.836944
Miconia albicans,-47.52444444,-14.10055556
Aegiphila integrifolia,-56.0967,-15.5961
Varronia polycephala,-63.58,-10.58
Miconia albicans,-42.0294,-20.7331
Tapirira guianensis,-37.435833,-11.418333
Byrsonima sericea,-39.22,-17.5
Siphoneugena densiflora,-47.6142,-15.4528
Pouteria ramiflora,-48.2,-7.18
Byrsonima crassifolia,-57.16666667,-19.63333333
Cordia rufescens,-44.5583,-7.22278
Erythroxylum subsessile,-40.326667,-20.406944
Helicteres ovata,-46.39,-21.92
Senna alata,-44.9419,-17.345
Humiria balsamifera,-43.310833,-17.755556
Astronium fraxinifolium,-48.414444,-14.350833
Eremanthus glomerulatus,-43.6558,-18.4456
Mimosa furfuracea,-50.5836,-29.4481
Coussarea hydrangeifolia,-49.91,-20.08
Piptocarpha regnellii,-45.328333,-22.58
Senegalia langsdorffii,-41.15,-11.55
Ouratea vaccinioides,-49.227778,-27.539167
Tapura amazonica,-48.8667,-10.1761
Machaerium stipitatum,-51.856406,-23.337097
Aloysia virgata,-49.8028,-23.8739
Nectandra oppositifolia,-49.3142,-25.19
Lantana fucata,-50.5536,-23.5511
Cecropia pachystachya,-48.625,-17.7417
Enterolobium contortisiliquum,-57.575861,-19.167528
Bredemeyera disperma,-39.3342,-15.4294
Croton echinocarpus,-43.2269,-19.6192
Myrciaria tenella,-49.983333,-25.233333
Pouteria ramiflora,-47.53575,-11.145
Piper tuberculatum,-36.4922,-9.57111
Lepidaploa cotoneaster,-41.193889,-11.437222
Myrcia variabilis,-51.77,-17.3
Lantana fucata,-49.6828,-25.9781
Cordia trichotoma,-36.3628,-7.05722
Schinus terebinthifolius,-49.80775,-25.549472
Eschweilera ovata,-39.115,-14.499722
Piper amplum,-45.26,-22.616667
Ficus guaranitica,-48.12,-22.78
Psychotria platypoda,-39.5652778,-15.3916666
Ocotea diospyrifolia,-55.490333,-20.460778
Cheiloclinium cognatum,-47.913611,-15.908583
Guazuma ulmifolia,-48.433056,-14.396667
Piptadenia stipulacea,-39.3117,-4.35889
Piper arboreum,-40.5183,-11.1806
Platymiscium floribundum,-49.283333,-26.374444
Styrax ferrugineus,-51.686861,-20.617361
Trichilia pallida,-47.6747,-19.1525
Chloroleucon foliolosum,-34.8553,-8.00889
Manihot caerulescens,-42.893611,-10.110833
Pterogyne nitens,-48.17,-21.79
Cordia rufescens,-42.612778,-11.603056
Albizia inundata,-57.65,-19.01
Bauhinia forficata,-40.0722,-19.3911
Qualea multiflora,-48.3603,-10.2128
Pityrocarpa moniliformis,-37.73155556,-9.641083333
Eugenia ligustrina,-49.067222,-24.052778
Piptocarpha sellowii,-45.07,-23.43
Henriettea succosa,-35.816667,-8.816667
Eugenia florida,-42.6986,-13.0194
Miconia prasina,-51.8936111,1.1102778
Clitoria fairchildiana,-35.8417,-9.38333
Myrcia splendens,-46.3675,-21.3264
Handroanthus impetiginosus,-38.9683,-3.60722
Vernonanthura brasiliana,-41.78,-12.23
Pouteria caimito,-62.233333,-1.766667
Myrocarpus fastigiatus,-40.526667,-12.4125
Cordia bicolor,-40.8894,-3.92333
Piper gaudichaudianum,-53.101167,-25.694694
Manihot tripartita,-45.5436,-20.0225
Piper amalago,-61.433333,3.383333
Pimenta pseudocaryophyllus,-47.99,-23.87
Sideroxylon obtusifolium,-37.344444,-5.191944
Trichilia catigua,-50.24,-20.28
Baccharis vulneraria,-49.2731,-25.4278
Ficus enormis,-51.3333,-24.5669
Machaerium villosum,-44.1044,-21.6014
Myrsine guianensis,-43.2,-22.9
Alchornea sidifolia,-45.31,-23.22
Psychotria hoffmannseggiana,-34.94439167,-7.787283333
Himatanthus articulatus,-47.938056,-16.780278
Vismia guianensis,-37.0528,-10.5033
Croton floribundus,-43.8278,-22.0892
Xylopia frutescens,-39.4541667,-17.9491666
Faramea monantha,-44.7131,-23.2178
Ocotea elegans,-47.06,-22.9
Randia armata,-35.9078,-9.84
Peltastes peltatus,-47.13,-23.52
Licania kunthiana,-41.82,-13.32
Zanthoxylum rhoifolium,-45.1931,-11.0483
Symplocos pubescens,-41.9391666,-21.8808334
Psychotria stachyoides,-49.321111,-27.631389
Campomanesia eugenioides,-37.749444,-8.943611
Richeria grandis,-37.425861,-11.382639
Cecropia pachystachya,-44.99,-12.15
Mollinedia uleana,-48.8344,-25.4769
Rudgea jasminoides,-49.06,-25.31
Myrcia ilheosensis,-39.025,-16.25
Coussarea contracta,-49.47,-28.38
Eugenia florida,-51.325,-30.1139
Aegiphila integrifolia,-42.7963889,-22.5252778
Guatteria sellowiana,-43.67416667,-19.8175
Myrcia splendens,-41.3666667,-12.5
Piper mosenii,-45.55,-23.02
Plinia cauliflora,-39.0247,-16.2781
Copaifera langsdorffii,-47.2992,-23.2642
Trichilia elegans,-51.0681,-28.9711
Macropeplus dentatus,-44.6608333,-22.3991666
Lantana camara,-42.1686,-4.82778
Tachigali aurea,-48.9592,-15.8525
Poecilanthe ulei,-39.776389,-12.7275
Bactris setosa,-49.071839,-26.9215
Eugenia bunchosiifolia,-39.960566,-19.18156
Trichilia lepidota,-39.115,-14.499722
Indigofera suffruticosa,-38.718611,-8.059722
Pouteria glomerata,-44.272778,-2.596389
Eugenia pluriflora,-51.66,-25.7
Erythroxylum citrifolium,-35.75055556,-6.965555556
Simarouba amara,-47.816667,-15.866667
Actinostemon concolor,-40.359722,-11.216667
Allophylus sericeus,-45.2666667,-5.4333333
Myrceugenia myrtoides,-50.9919,-29.9444
Myrcia splendens,-47.926389,-25.015
Machaerium acutifolium,-40.455,-3.54167
Rudgea parquioides,-50.895,-27.990278
Bredemeyera laurifolia,-43.3908,-18.0042
Platypodium elegans,-49.4636,-24.1128
Casearia obliqua,-46.3861,-21.9236
Hancornia speciosa,-50.9958,-14.3972
Unonopsis bahiensis,-39.3086111,-17.7444444
Psychotria hoffmannseggiana,-34.980278,-7.808333
Allophylus sericeus,-44.0814,-19.5578
Campomanesia pubescens,-46.53,-23.46
Casearia sylvestris,-50.129447,-27.000294
Cupania racemosa,-37.433889,-11.369722
Syagrus oleracea,-46.63,-23.54
Eugenia involucrata,-43.8278,-22.0892
Posoqueria longiflora,-36.2961,-9.25528
Mouriri glazioviana,-43.43,-18.09
Crotalaria vitellina,-48.6678,-27.6453
Senna velutina,-48.62,-17.74
Matayba guianensis,-53.2053,-17.3256
Lonchocarpus campestris,-50.7836,-23.5172
Schinus terebinthifolius,-49.2242,-25.2917
Godmania dardanoi,-42.744444,-10.017222
Cryptocarya micrantha,-42.6531,-22.4625
Piper caldense,-39.1,-15.2
Ocotea silvestris,-49.23,-27.27
Miconia pusilliflora,-41.0875,-20.519444
Piper anonifolium,-55.75,2.33
Erythroxylum citrifolium,-42.8261111,-22.4608333
Inga capitata,-40.533333,-19.966667
Aegiphila integrifolia,-47.92,-24.38
Gustavia augusta,-47.64,-22.72
Vernonanthura divaricata,-42.1392,-19.7897
Eugenia oblongata,-45.084167,-23.366389
Agarista revoluta,-39.07,-14.37
Byrsonima laxiflora,-49.9025,-11.98666667
Margaritopsis chaenotricha,-38.0417,-12.2631
Randia armata,-48.8344,-25.4769
Senna alata,-38.9683,-3.60722
Eugenia repanda,-53.6139,-23.3956
Libidibia ferrea,-39.5666667,-10.8166667
Ocotea corymbosa,-47.6,-21.6169
Bredemeyera laurifolia,-47.327278,-16.249611
Mollinedia longifolia,-43.21,-22.9
Pera glabrata,-43.955056,-19.507694
Styrax ferrugineus,-51.995278,-18.439444
Vernonanthura puberula,-49.3,-28.7133
Verbesina macrophylla,-41.214444,-11.526389
Psychotria alba,-51.8,-17.4
Virola sebifera,-51.8666667,-12.9
Allagoptera caudescens,-42.0186,-22.8794
Trixis praestans,-46.63,-22.47
Xylopia brasiliensis,-46.42,-23.89
Cordia taguahyensis,-43.1786,-22.505
Inga sessilis,-47.13,-23.52
Miconia pusilliflora,-48.6161,-26.1169
Myrcia pulchra,-43.8278,-22.0892
Spondias tuberosa,-38.6025,-10.618889
Daphnopsis racemosa,-49.4858,-28.9347
Lafoensia pacari,-54.76,-18.5067
Hymenaea courbaril,-49.2647,-8.25778
Couepia grandiflora,-58.308333,-16.359444
Dalbergia miscolobium,-44.1722,-17.7575
Urera nitida,-40.749444,-20.635278
Cordiera concolor,-49.071944,-24.046111
Symplocos oblongifolia,-43.8067,-19.8864
Baccharis dracunculifolia,-47.870178,-21.191008
Protium heptaphyllum,-35.15,-8.133333
Davilla rugosa,-40.6655556,-18.9777778
Albizia polycephala,-41.0922,-3.56222
Cheiloclinium cognatum,-40.530278,-19.971389
Gochnatia polymorpha,-38.966667,-12.25
Psychotria carthagenensis,-39.25,-17.5
Blepharocalyx salicifolius,-47.93,-15.95
Palicourea marcgravii,-48.33,-20.78
Solanum asperum,-60.283333,4.8
Spondias tuberosa,-41.836944,-11.755556
Abarema langsdorffii,-48.9589,-26.9314
Humiria balsamifera,-38.945278,-13.948056
Macrocarpaea obtusifolia,-40.635556,-19.925556
Miconia rubiginosa,-60.666667,2.833333
Xylopia aromatica,-43.6,-18.25
Tocoyena formosa,-39.15,-10.016667
Palicourea rigida,-49.34,-24.11
Cordiera obtusa,-47.57805556,-21.61222222
Miconia chamissois,-48.125278,-19.295556
Erythroxylum pulchrum,-44.0406,-22.9597
Psidium appendiculatum,-42.48,-14.15
Sebastiania brasiliensis,-49.516667,-19.966667
Daphnopsis fasciculata,-50.0119,-24.7911
Pogonophora schomburgkiana,-60.08,-2.32
Ilex integerrima,-49.0667,-26.4861
Sterculia striata,-59.4594,-10.1667
Miconia ligustroides,-48.416667,-23.45
Annona rugulosa,-53.3467,-25.6325
Psychotria alba,-40.461944,-19.281667
Ilex paraguariensis,-41.22,-13.33
Allagoptera arenaria,-40.45,-18.766667
Psidium cattleianum,-48.9911,-24.6572
Dictyoloma vandellianum,-41.8114,-13.5789
Solanum caavurana,-41.439444,-20.868333
Aegiphila integrifolia,-47.88,-24.71
Apeiba albiflora,-38.9967,-14.2775
Senegalia tenuifolia,-45.19,-22.81
Tocoyena formosa,-47.72,-21.34
Guatteria australis,-44.1419444,-21.0875
Lecythis pisonis,-46.63,-23.54
Leptolobium elegans,-47.47,-21.85
Croton celtidifolius,-49.049722,-27.54
Psidium cattleianum,-39.2844,-14.5931
Solanum rufescens,-50.489167,-26.100833
Schefflera morototoni,-50.6511,-25.4672
Pouteria ramiflora,-46.66797222,-0.922194444
Calycolpus legrandii,-37.7286111,-12.0352777
Andira fraxinifolia,-39.2866666,-17.8247223
Psychotria deflexa,-40.589167,-19.922222
Campomanesia phaea,-47.113671,-23.715386
Schefflera selloi,-40.392778,-20.548056
Myrceugenia ovata,-50.9275,-28.9575
Copaifera langsdorffii,-59.363,-10.1635
Senegalia recurva,-52.1756,-25.9411
Myrcia amazonica,-56.7214,-13.4467
Casearia sylvestris,-45.079533,-23.380245
Miconia albicans,-45.116667,-16.35
Maprounea guianensis,-41.9,-13.53
Chrysophyllum marginatum,-52.9081,-25.4497
Buchenavia tomentosa,-46.35,-20.266667
Helicteres ovata,-40.4308,-13.4411
Kielmeyera rugosa,-56.3275,-14.7203
Myrcia multiflora,-43.4075,-20.0747
Lamanonia ternata,-50.575556,-29.420556
