original_site_code,sitename,lat,long,country,species_name
CerPR003,"Sengés, Poço do Encanto, cerrado",-24.1908333333333,-49.3616666666667,Brasil,Stryphnodendron rotundifolium
AtlCE023,"Viçosa do Ceará, floresta semidecídua",-3.58361111111111,-41.0913888888889,Brasil,Piper mollicomum
CaaBA043,"Ibipeba, caatinga carbonática",-11.6497222222222,-42.0619444444444,Brasil,Manihot dichotoma
CerMG026,"Carrancas, cerrado rupícola",-21.4641666666667,-44.6422222222222,Brasil,Erythroxylum tortuosum
AtlPR130,"Fênix, floresta semidecídua",-23.9158333333333,-51.9533333333333,Brasil,Baccharis dracunculifolia
AtlRJ083,"Dedo de Deus, nanofloresta rupícola",-22.5025,-43.0441666666667,Brasil,Piper tectoniifolium
CerTO095,"Novo Acordo, cerradão mesotrófico",-9.94472222222222,-47.6558333333333,Brasil,Hirtella ciliata
AtlBA091,"Itapetinga, floresta semidecídua",-15.1688888888889,-40.1752777777778,Brasil,Inga marginata
CerGO149,"Uruaçu, cerradão mesotrófico",-14.4922222222222,-49.1311111111111,Brasil,Myrsine guianensis
AtlSP104,"Jales, floresta semidecídua",-20.3502777777778,-50.5058333333333,Brasil,Eugenia pruinosa
AtlES059,"Ecoporanga, floresta semidecídua",-18.4286111111111,-40.8158333333333,Brasil,Protium brasiliense
AmzPA210,"Pacajá, floresta estacional de terra firme",-3.86361111111111,-50.8488888888889,Brasil,Maquira guianensis
CerSP015,"São José do Rio Preto, cerrado",-20.8586111111111,-49.2655555555556,Brasil,Palicourea rigida
AtlES032,"Aracruz, Guaraná, floresta pluvial de tabuleiro",-19.675,-40.1527777777778,Brasil,Sparattosperma leucanthum
CerMS018,"Bonito, Rio Formoso, floresta ripícola",-21.1594444444444,-56.4255555555556,Brasil,Aspidosperma cylindrocarpon
AtlRS003,"Capão da Canoa, mosaico arenícola costeiro",-29.8283333333333,-50.13,Brasil,Ficus cestrifolia
AtlGO001,"Corumbaíba, floresta semidecídua",-18.2205555555556,-48.7630555555556,Brasil,Aiouea piauhyensis
AmzPA151,"Porto Trombetas, floresta pluvial de terra firme",-1.58638888888889,-56.3386111111111,Brasil,Siparuna krukovii
AmzMT007,"Nova Bandeirantes, Rio Juruena, floresta estacional inundável",-10.2047222222222,-58.3194444444444,Brasil,Oxandra riedeliana
CerMT012,"Pontes e Lacerda, floresta ripícola",-15.2213888888889,-59.5452777777778,Brasil,Virola urbaniana
AmzMT042,"Gaúcha do Norte, floresta estacional subserrana",-13.1641666666667,-53.4488888888889,Brasil,Dacryodes nitens
AtlPR113,"Santa Fé, floresta semidecídua",-23.0961111111111,-51.86,Brasil,Sloanea garckeana
AmzMA022,"Monção, floresta estacional de terra firme",-3.44833333333333,-45.1958333333333,Brasil,Casearia arborea
AtlES078,"Castelo, Forno Grande, nanofloresta nebular",-20.5119444444444,-41.0980555555556,Brasil,Solanum rufescens
AmzPA114,"Marabá, floresta estacional de terra firme",-5.53722222222222,-49.4219444444444,Brasil,Apeiba macropetala
AtlSP047,"Embu, floresta pluvial",-23.6411111111111,-46.8875,Brasil,Ocotea brachybotrya
AtlPR039,"Castro, floresta nebular de araucária",-24.8016666666667,-49.8794444444444,Brasil,Rhamnus sphaerosperma
AtlSC098,"Orleans, Rio Hipólito, floresta pluvial",-28.2602777777778,-49.4994444444444,Brasil,Acnistus arborescens
AtlRJ110,"São José do Vale do Rio Preto, floresta semidecídua",-22.1452777777778,-42.9227777777778,Brasil,Plinia phitrantha
CerMG117,"Gruta de Maquiné, floresta decídua",-19.1227777777778,-44.3519444444444,Brasil,Cestrum axillare
AmzRO035,"Buritis, floresta pluvial de terra firme",-9.93611111111111,-64.0533333333333,Brasil,Macrosamanea pubiramea
AtlPB011,"Mamanguape, Pitanga da Estrada, floresta semidecídua",-6.61027777777778,-35.1341666666667,Brasil,Inga capitata
AmzRR044,"Boa Vista, Nova Amazônia, floresta estacional de terra firme",3.09833333333333,-60.8255555555556,Brasil,Tetrorchidium macrophyllum
AtlBA047,"Ituberá a Igrapiúna, floresta pluvial",-13.7966666666667,-39.1836111111111,Brasil,Pagamea guianensis
AtlBA054,"Olivença, floresta pluvial",-14.9697222222222,-39.1158333333333,Brasil,Licania santosii
CerMT007,"Garapu, floresta ripícola",-13.3291666666667,-52.4922222222222,Brasil,Inga vera
AtlRS048,"Boqueirão do Leão, floresta estacional de araucária",-29.2702777777778,-52.4311111111111,Brasil,Ocotea diospyrifolia
AtlRJ057,"Paraty, Sete Degraus, floresta pluvial",-23.1836111111111,-44.7797222222222,Brasil,Carpotroche brasiliensis
AtlMG148,"Itamarandiba, Serra Negra, campo rupícola",-18.0111111111111,-42.7252777777778,Brasil,Trembleya parviflora
AtlSE013,"Santo Amaro das Brotas, floresta semidecídua",-10.7480555555556,-36.9986111111111,Brasil,Erythroxylum simonis
AmzPA162,"Flona Saracá-Taquera, nanofloresta de areias brancas",-1.77583333333333,-56.2702777777778,Brasil,Xylopia aromatica
CerMA029,"Santa Quitéria, cerrado",-3.35583333333333,-42.5708333333333,Brasil,Couepia grandiflora
AtlMS009,"Amambaí, floresta semidecídua",-23.0580555555556,-55.2844444444444,Brasil,Vochysia tucanorum
CaaMG023,"Jaíba, Serra de Verdelândia, caatinga arbórea",-15.4469444444444,-43.5311111111111,Brasil,Cedrela fissilis
AmzRR042,"Serra do Sol e Uei-tepui, cume, nanofloresta nebular",5.03583333333333,-60.6130555555556,Brasil/Venezuela,Ilex ptariana
AtlBA056,"Canavieiras, floresta pluvial",-15.7422222222222,-39.3383333333333,Brasil,Cupania bracteosa
CerGO071,"Santo Antônio do Descoberto, cerrado rupícola",-15.7322222222222,-48.3288888888889,Brasil,Anacardium occidentale
AtlSP054,"Cotia, floresta pluvial",-23.7722222222222,-46.9711111111111,Brasil,Coussarea contracta
AtlES044,"Santa Maria de Jetibá, floresta pluvial",-20.0155555555556,-40.7288888888889,Brasil,Sapium glandulosum
AtlPR052,"Jaguariaíva, floresta estacional de araucária",-24.1111111111111,-49.7186111111111,Brasil,Schefflera calva
AmzAP009,"Cutias do Araguari, Baixo Rio Araguari, floresta estacional inundável",1.16333333333333,-50.3138888888889,Brasil,Ouratea acuminata
AmzAM154,"Manacapuru, floresta pluvial de terra firme",-3.17972222222222,-60.6611111111111,Brasil,Solanum rugosum
CerPA006,"Santana do Araguaia, Rio Campo Alegre, floresta ripícola",-9.35444444444444,-50.3375,Brasil,Elaeoluma glabrescens
AtlMG029,"Ipanema, floresta semidecídua",-19.8038888888889,-41.7075,Brasil,Daphnopsis racemosa
AtlMG114,"Belo Horizonte, floresta semidecídua",-19.8769444444444,-43.9719444444444,Brasil,Syagrus romanzoffiana
AtlRJ061,"Nova Friburgo, floresta pluvial",-22.305,-42.5311111111111,Brasil,Calyptranthes lucida
CerMG216,"Comendador Gomes, cerradão mesotrófico",-19.6966666666667,-49.1525,Brasil,Syagrus oleracea
AmzAM175,"Eirunepé, floresta pluvial de terra firme",-6.52638888888889,-69.9830555555556,Brasil,Faramea occidentalis
AmzAP026,"Serra do Navio, Alto Rio Anacuí, floresta pluvial de terra firme",1.83305555555556,-52.7319444444444,Brasil,Machaerium ferox
CerBA029,"Grande Sertão Veredas, floresta ripícola",-14.7055555555556,-45.6180555555556,Brasil,Xylopia sericea
AtlMG063,"Alto Rio Doce, floresta semidecídua",-21.0233333333333,-43.3705555555556,Brasil,Trichilia pallens
AmzAM007,"Boa Vista do Içana, floresta pluvial de terra firme",0.479444444444444,-67.3625,Brasil,Gustavia elliptica
AtlBA027,"Alcobaça, mosaico flúvio-arenícola costeiro",-17.5608333333333,-39.1986111111111,Brasil,Avicennia schaueriana
AtlPE032,"Vicência, floresta semidecídua",-7.60805555555556,-35.3205555555556,Brasil,Aiouea montana
AtlSP158,"Cristais Paulista, floresta semidecídua",-20.4163888888889,-47.4147222222222,Brasil,Clusia criuva
AmzAC032,"Plácido de Castro, Vila Campinas, floresta estacional de terra firme",-10.1180555555556,-67.2955555555556,Brasil,Talisia cerasina
AmzAM226,"Manaquiri, Lago Janauacá, floresta inundável de água negra",-3.40611111111111,-60.3177777777778,Brasil,Mollia lepidota
AmzRR057,"Normandia, savana hipersazonal",3.92833333333333,-59.8402777777778,Brasil,Aegiphila integrifolia
AtlSC195,"São Miguel d’Oeste, floresta semidecídua",-26.7188888888889,-53.5083333333333,Brasil,Machaerium nyctitans
AtlRS133,"Entre Rios do Sul, floresta semidecídua",-27.5525,-52.755,Brasil,Celtis ehrenbergiana
AmzAM173,"Manicoré, Toca da Onça, floresta pluvial de terra firme",-6.10111111111111,-62.5633333333333,Brasil,Hevea guianensis
AmzRR004,"Rorainópolis, Posto Waimiri-Atroari, floresta pluvial de terra firme",-0.197777777777778,-60.6977777777778,Brasil,Astronium ulei
AmzAM152,"Manaus, Reserva Ducke, floresta pluvial de terra firme",-2.96944444444444,-59.905,Brasil,Solanum oppositifolium
CerTO089,"Rio Prata, cerradão mesotrófico",-9.41111111111111,-47.6080555555556,Brasil,Machaerium hirtum
AtlSP090,"São José do Barreiro, floresta semidecídua",-22.6347222222222,-44.6569444444444,Brasil,Jacaratia heptaphylla
AmzPA136,"Almeirim, Serra Pontada de Jutahy, floresta pluvial subserrana",-1.52916666666667,-53.0505555555556,Brasil,Miconia punctata
AtlMG111,"Cabeça de Boi, floresta semidecídua",-19.4061111111111,-43.4230555555556,Brasil,Plinia cauliflora
AmzAP026,"Serra do Navio, Alto Rio Anacuí, floresta pluvial de terra firme",1.83305555555556,-52.7319444444444,Brasil,Garcinia madruno
AmzAM274,"Terra Indígena Tenharim, floresta pluvial de terra firme",-7.90944444444444,-62.1836111111111,Brasil,Parkia nitida
CerTO044,"Rio Jaburu, cerrado de murundus",-12.0288888888889,-50.3936111111111,Brasil,Aspidosperma macrocarpon
AmzAM005,"Iauaretê e Yavareté, floresta pluvial de terra firme",0.628333333333333,-69.1763888888889,Brasil/Colombia,Palicourea anisoloba
AtlBA105,"Serra do Barbado, Rio do Pires, nanofloresta nebular",-13.2647222222222,-41.9163888888889,Brasil,Miconia sclerophylla
AtlMG072,"Alto Caparaó, Macieira, nanofloresta nebular",-20.4797222222222,-41.8327777777778,Brasil,Rudgea jasminoides
CerMT122,"São Félix do Araguaia, Rio Araguaia, floresta estacional inundável",-11.6708333333333,-50.6786111111111,Brasil,Simaba orinocensis
CerSP026,"Analândia, cerrado",-22.1502777777778,-47.6572222222222,Brasil,Myrcia venulosa
AtlBA131,"Serra do Orobó, Ruy Barbosa, floresta semidecídua",-12.3758333333333,-40.5186111111111,Brasil,Sapium glandulosum
AmzPA163,"Faro e Nhamundá, Campos do Tigre, nanofloresta de areias brancas",-2.15805555555556,-56.6758333333333,Brasil,Ormosia holerythra
CaaBA079,"Rodelas, caatinga arenícola",-8.87777777777778,-38.7347222222222,Brasil,Aspidosperma pyrifolium
AmzRO009,"Mutum Paraná, floresta pluvial de terra firme",-9.70055555555555,-64.9047222222222,Brasil,Dodecastigma amazonicum
AmzPA209,"Medicilândia, floresta estacional de terra firme",-3.57694444444444,-53.1916666666667,Brasil,Tachigali vulgaris
AtlPR019,"Guaricana, floresta pluvial",-25.7288888888889,-48.9605555555556,Brasil,Myrceugenia ovalifolia
AtlPR064,"Campo Bonito, floresta estacional de araucária",-24.9869444444444,-52.9972222222222,Brasil,Alsophila sternbergii
AmzPA162,"Flona Saracá-Taquera, nanofloresta de areias brancas",-1.77583333333333,-56.2702777777778,Brasil,Peltogyne campestris
AtlRS139,"Canela, floresta semidecídua",-29.3788888888889,-50.7808333333333,Brasil,Trichilia claussenii
CerTO085,"Serra da Cangalha, nanofloresta areno-rupícola",-8.09222222222222,-46.8491666666667,Brasil,Hymenaea courbaril
AtlMG228,"Uberlândia, Miranda, floresta semidecídua",-18.9288888888889,-48.0633333333333,Brasil,Dahlstedtia muehlbergiana
AtlMG024,"Caratinga, Feliciano Abdala, floresta semidecídua",-19.7213888888889,-41.8227777777778,Brasil,Astrocaryum aculeatissimum
AtlES024,"Mussununga de Linhares, CVRD, mosaico de areias brancas",-19.1425,-39.9302777777778,Brasil,Casearia commersoniana
CerMT049,"Porto Esperidião, floresta ripícola",-15.8225,-58.4680555555556,Brasil,Byrsonima chrysophylla
AtlMG006,"Carlos Chagas, floresta semidecídua",-17.6922222222222,-40.875,Brasil,Persea venosa
AtlSC139,"Bom Jardim da Serra, floresta nebular de araucária",-28.3494444444444,-49.6211111111111,Brasil,Solanum mauritianum
AtlBA094,"Guaratinga, floresta semidecídua",-16.595,-39.9175,Brasil,Attalea funifera
CerMT004,"Nova Ubiratã, floresta ripícola",-12.8938888888889,-55.0225,Brasil,Trichilia pallida
CerBA018,"Alto Rio Preto, floresta ripícola",-11.1830555555556,-46.3177777777778,Brasil,Coccoloba mollis
AtlRS002,"Arroio do Sal, mosaico arenícola costeiro",-29.5547222222222,-49.9366666666667,Brasil,Nectandra megapotamica
AmzAM104,"Baixo Rio Darahá, nanofloresta de areias brancas",-0.322777777777778,-64.8402777777778,Brasil,Caraipa savannarum
AmzAC007,"Manoel Urbano, floresta pluvial de terra firme",-8.74916666666667,-69.2594444444444,Brasil,Cassipourea peruviana
AtlES015,"Nova Almeida, mosaico flúvio-arenícola costeiro",-20.0386111111111,-40.2077777777778,Brasil,Cynophalla flexuosa
AmzVN046,"San Simón del Cocuy, bosque pluvial de tierra firme",1.25833333333333,-66.8330555555556,Venezuela/Colombia/Brasil,Lacistema aggregatum
CerGO168,"Teresina de Goiás, cerrado rupícola",-13.6794444444444,-47.225,Brasil,Pseudobombax minimum
CerMT077,"Cuiabá, Santa Rita, cerrado",-15.6916666666667,-55.9563888888889,Brasil,Matayba guianensis
AmzAM059,"Barcelos, Alto Rio Jufari, floresta inundável de água negra",-0.336666666666667,-62.195,Brasil,Burdachia duckei
AmzPA144,"Boca do Baracuxi, Alto Rio Mapuera, nanofloresta de areias brancas",0.213333333333333,-58.2891666666667,Brasil,Platonia insignis
CerMG179,"Inhaúma, cerrado",-19.3841666666667,-44.5091666666667,Brasil,Enterolobium gummiferum
CaaBA003,"Uauá, caatinga quartzosa",-9.78777777777778,-39.7569444444444,Brasil,Handroanthus spongiosus
CaaMG007,"Monte Rei, caatinga arbórea",-14.4425,-44.1988888888889,Brasil,Ceiba pubiflora
AtlSP103,"Palestina, floresta semidecídua",-20.3238888888889,-49.5080555555556,Brasil,Protium spruceanum
AtlSP068,"São Francisco Xavier, floresta nebular",-22.8819444444444,-45.955,Brasil,Cabralea canjerana
AtlPR009,"Antonina, floresta pluvial",-25.4511111111111,-48.7011111111111,Brasil,Ilex pseudobuxus
AmzRO006,"Jirau, Nova Mutum Paraná, floresta pluvial de terra firme",-9.28694444444444,-64.6072222222222,Brasil,Tetragastris panamensis
CerMS108,"Anaurilândia, cerrado",-22.0361111111111,-52.9769444444444,Brasil,Luehea grandiflora
AtlMG062,"Viçosa, floresta semidecídua",-20.7775,-42.8727777777778,Brasil,Schinus terebinthifolius
AmzAM179,"Humaitá, Terra Indígena Nove de Janeiro, floresta pluvial de terra firme",-7.41638888888889,-62.8380555555556,Brasil,Stryphnodendron pulcherrimum
AtlAL014,"Japaratinga, floresta pluvial",-9.05444444444444,-35.2952777777778,Brasil,Ecclinusa ramiflora
AmzRO006,"Jirau, Nova Mutum Paraná, floresta pluvial de terra firme",-9.28694444444444,-64.6072222222222,Brasil,Miconia spichigeri
CerTO100,"São Valério da Natividade, cerradão mesotrófico",-12.0688888888889,-48.1711111111111,Brasil,Callisthene fasciculata
AtlRS090,"São Pedro do Sul, floresta semidecídua",-29.6177777777778,-54.2202777777778,Brasil,Pisonia zapallo
AtlMG037,"Jequitinhonha, Águas Belas, floresta semidecídua",-16.1269444444444,-41.0647222222222,Brasil,Mimosa artemisiana
AtlMG091,"Capitão do Mato, nanofloresta rupícola",-20.1377777777778,-43.9133333333333,Brasil,Solanum leptostachys
CerMT169,"Alto Taquari, cerrado",-17.7061111111111,-53.2655555555556,Brasil,Piptocarpha rotundifolia
AtlMG015,"Braúnas, floresta semidecídua",-19.1402777777778,-42.7633333333333,Brasil,Siparuna guianensis
AtlRJ110,"São José do Vale do Rio Preto, floresta semidecídua",-22.1452777777778,-42.9227777777778,Brasil,Guadua paniculata
AtlBA097,"Jequié, floresta semidecídua",-13.9494444444444,-40.1138888888889,Brasil,Chomelia pubescens
AtlMG191,"Camanducaia, floresta nebular de araucária",-22.7508333333333,-46.1002777777778,Brasil,Symplocos itatiaiae
AtlRJ057,"Paraty, Sete Degraus, floresta pluvial",-23.1836111111111,-44.7797222222222,Brasil,Bathysa nicholsonii
AtlMG065,"Alto Caparaó, Vale Verde, floresta nebular",-20.4161111111111,-41.8427777777778,Brasil,Campomanesia guazumifolia
AtlES039,"Santa Leopoldina, Mangaraí, floresta pluvial",-20.1494444444444,-40.5022222222222,Brasil,Cestrum axillare
AmzPA111,"Jacundá e Goianésia, floresta estacional de terra firme",-4.33722222222222,-49.1375,Brasil,Pouteria gongrijpii
AmzAM157,"Maués, floresta pluvial de terra firme",-3.43611111111111,-57.6277777777778,Brasil,Cordia tetrandra
AtlMG095,"Montividiu, floresta semidecídua",-15.0277777777778,-43.0513888888889,Brasil,Terminalia fagifolia
CerGO130,"Vila Propício, floresta ripícola",-15.3691666666667,-48.8752777777778,Brasil,Faramea nigrescens
AmzAP045,"Vitória do Jari, Rio Jari, floresta inundável de água mista",-1.16805555555556,-52.0625,Brasil,Macrolobium pendulum
AtlSC058,"Trombudo, floresta pluvial",-27.27,-49.7702777777778,Brasil,Pterocarpus violaceus
CerGO131,"Formosa, floresta ripícola",-15.5366666666667,-47.2627777777778,Brasil,Endlicheria paniculata
CaaPB031,"São João do Cariri, caatinga quartzosa árida",-7.39888888888889,-36.4919444444444,Brasil,Amburana cearensis
AtlPE024,"Catende, floresta pluvial",-8.61444444444444,-35.7297222222222,Brasil,Senna quinquangulata
CerMS003,"Sonora, cerrado",-17.7161111111111,-54.7158333333333,Brasil,Kielmeyera coriacea
AtlRN013,"Nísia Floresta, floresta semidecídua",-6.085,-35.1836111111111,Brasil,Erythroxylum passerinum
CerMT096,"Serra das Araras, Porto Estrela, cerrado rupícola",-15.7052777777778,-57.2147222222222,Brasil,Abuta grandifolia
AtlMG048,"Guanhães, floresta semidecídua",-18.6938888888889,-42.9544444444444,Brasil,Tapirira obtusa
AmzAM146,"Manaus, Ramal do Pau-Rosa, floresta pluvial de terra firme",-2.74055555555556,-60.1888888888889,Brasil,Couratari longipedicellata
AtlSP088,"Queluz, floresta semidecídua",-22.5069444444444,-44.7227777777778,Brasil,Croton piptocalyx
AmzSR029,"Sipaliwini-Tiryio, rotsachtig savanne",1.95111111111111,-55.9516666666667,Suriname/Brasil,Qualea grandiflora
AtlSP061,"Itararé, floresta pluvial",-24.0766666666667,-49.4177777777778,Brasil,Persea punctata
AtlPE033,"Gravatá, floresta semidecídua",-8.29861111111111,-35.585,Brasil,Anaxagorea dolichocarpa
CerTO001,"Araguacema, Rio Caiapó, floresta estacional inundável",-8.87222222222222,-49.6086111111111,Brasil,Myrciaria dubia
CerBA043,"Santa Maria da Vitória, cerrado",-13.3161111111111,-44.2430555555556,Brasil,Casearia sylvestris
AmzAM274,"Terra Indígena Tenharim, floresta pluvial de terra firme",-7.90944444444444,-62.1836111111111,Brasil,Sacoglottis mattogrossensis
AtlMG004,"Águas Formosas, floresta semidecídua",-17.0816666666667,-40.855,Brasil,Vitex polygama
AtlMG218,"São Domingos da Bocaina, floresta semidecídua",-21.8038888888889,-43.9308333333333,Brasil,Alseis floribunda
CerBA009,"Rio de Contas, cerrado",-13.5386111111111,-41.8725,Brasil,Eugenia dysenterica
AtlSP008,"Iguape, mosaico arenícola costeiro",-24.635,-47.38,Brasil,Myrcia palustris
AtlSC003,"Balneário Camboriú, mosaico arenícola costeiro",-26.9991666666667,-48.5836111111111,Brasil,Byrsonima niedenzuiana
AtlSC063,"Florianópolis, Morro da Antena, floresta pluvial",-27.6222222222222,-48.4991666666667,Brasil,Ouratea parviflora
AmzRO056,"Seringueiras, floresta estacional de terra firme",-11.6936111111111,-63.2216666666667,Brasil,Guarea guidonia
