DATASET,DATASET_ACRONYM,RECORD_ID,MUNICIPALITY,STATE,STATE_ACRONYM,COUNTRY,ID_CODLOC,HABITAT,LATITUDE_Y,LONGITUDE_X,PRECISION,REGIONAL_NAME_OF_STUDY_SITE,EPIPHYTE_GROUP,EPIPHYTE_FAMILY,EPIPHYTE_GENUS,EPIPHYTE_EPITHET,EPIPHYTE_SPECIES,EPIPHYTE_HABITAT,FOROPHYTE_FAMILY,FOROPHYTE_GENERA,FOROPHYTE_EPITHET,FOROPYHYTE_SPECIES,YEAR_START,YEAR_FINISH,DATA_TYPE,ALTITUDE,ANNUAL_RAINFALL,ANNUAL_TEMPERATURE,VEGETATION_TYPE,ATLANTIC_FOREST_LIMIT,OBS
FUME_02795,FUME,E2814,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.69636,-43.89749,100,"Parque Estadual do Ibitipoca, Gruta do Cruzeiro",Angiosperms,Orchidaceae,Bulbophyllum,granulosum,Bulbophyllum granulosum,holoepiphyte,Euphorbiaceae,Alchornea,triplinervia,Alchornea triplinervia,2014,2014,Presence_absence,1714,1771,18,Seasonal Forest,YES,
RKERST_00025,RKERST,E0025,QUATRO BARRAS,PARANA,PR,Brazil,,Ecotone between Mixed Ombrophilous and Dense Ombrophilous Forest,-25.333333,-48.933333,Study site,Vertente Oeste da Serra do Mar,Ferns,Hymenophyllaceae,Trichomanes,capillaceum,Trichomanes capillaceum,holoepiphyte,,,,,,,Presence_only,929,1725,21.3999996185303,Ombrophilous Forest,YES,
MENE2_12303,MENE2,E20275,ANTONINA,PARANA,PR,Brazil,,,-25.4311,-48.7401,Coordinates given in the herbarium record,,Angiosperms,Araceae,Philodendron,crassinervium,Philodendron crassinervium,hemiepiphyte,,,,,,,Presence_only,86,2085,25.7999992370605,Ombrophilous Forest,YES,
MENE2_29221,MENE2,E5647,SANTA TERESA,ESPIRITO SANTO,ES,Brazil,,,-19.923889,-40.620278,Coordinates given in the herbarium record,"P.N.M. Sao Lourenco, trilha da Caixa DAgua",Angiosperms,Orchidaceae,Campylocentrum,parahybunense,Campylocentrum parahybunense,holoepiphyte,,,,,,,Presence_only,801,1309,23,Ombrophilous Forest,YES,
NUNE_02343,NUNE,AD520,CACHOEIRAS DE MACACU,RIO DE JANEIRO,RJ,Brazil,C0P1A3,Secondary Forest,-22.49194444,-42.8644444,5,Poco do Anil,Angiosperms,Araceae,Philodendron,roseopetiolatum,Philodendron roseopetiolatum,hemiepiphyte,,,,,2012,2016,Presence_only,260,1423,26.1000003814697,Ombrophilous Forest,YES,507
MARQ_00355,MARQ,E0006,TERRA DE AREIA,RIO GRANDE DO SUL,RS,Brazil,6,Restinga,-29.626037,-50.017987,Municipality,,Angiosperms,Orchidaceae,Gomesa,ciliata,Gomesa ciliata,holoepiphyte,,,,,1998,1999,Abundance,31,1475,23.2000007629395,Ombrophilous Forest,YES,
ZORZ_00106,ZORZ,E0106,IUNA,ESPIRITO SANTO,ES,Brazil,1,Secondary Forest,-20.366132,-41.474379,Forest fragment,"Serra do Valentim, Propriedade do Seu Aristides",Angiosperms,Orchidaceae,Octomeria,grandiflora,Octomeria grandiflora,holoepiphyte,,,,,2011,2017,Presence_only,1212,1443,19.3999996185303,Ombrophilous Forest,YES,Only botanical collections
KESS_00441,KESS,E0441,SAO FRANCISCO DO SUL,SANTA CATARINA,SC,Brazil,,,-26.2433,-48.6381,Municipality,,Angiosperms,Bromeliaceae,Vriesea,rodigasiana,Vriesea rodigasiana,holoepiphyte,,,,,,,Presence_only,25,1825,25.1000003814697,,YES,
FUME_04469,FUME,E4488,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Orchidaceae,Bifrenaria,vitellina,Bifrenaria vitellina,holoepiphyte,Myrtaceae,Myrcia,splendens,Myrcia splendens,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
PERE_00719,PERE,TS232 -1-,TEODORO SAMPAIO,SAO PAULO,SP,Brazil,,Forest Edge,-22.52118086,-52.31308192,10,Parque Estadual Morro do Diabo,Angiosperms,Moraceae,Ficus,crocata,Ficus crocata,hemiepiphyte,,,,,2007,2011,Presence_only,533,1189,24.8999996185303,Seasonal Forest,YES,"habito terricola; amostragem assistematica em uma area de ~ 100.000 ha entre as coordenadas -52,513 dd -22,625 dd e -52,163 dd -22,265 dd.  habito terricola:sim"
KERB_05743,KERB,E5743,BALSA NOVA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.553261,-49.808853,Forest fragment,Ponte dos Arcos,Angiosperms,Piperaceae,Peperomia,catharinae,Peperomia catharinae,holoepiphyte,,,,,2002,2006,Abundance,882,1364,21.2000007629395,Other,YES,
MENE2_21635,MENE2,E28759,BEZERROS,PERNAMBUCO,PE,Brazil,,,-8.336944444,-35.83416667,Coordinates given in the herbarium record,"Distrito de Sapucarana-Serra da Camaratuba, Pedra Antonio Bezerra.",Angiosperms,Bromeliaceae,Tillandsia,recurvata,Tillandsia recurvata,facultative,,,,,,,Presence_only,765,732,22.2000007629395,,NO,
BREI_00601,BREI,E601,CANANEIA,SAO PAULO,SP,Brazil,T.B. BREIER 0731,Primary Restinga,-25.077222,-47.929167,1000,Parque Estadual Ilha do Cardoso,Angiosperms,Orchidaceae,Epidendrum,cristatum,Epidendrum cristatum,holoepiphyte,,,,,2002,2005,Presence_only,5,2481,26.6000003814697,Ombrophilous Forest,YES,
KOJU_00063,KOJU,NK063,SAO FRANCISCO DE PAULA,RIO GRANDE DO SUL,RS,Brazil,,Secondary Mixed Ombrophilous Forest,-29.447382,-50.54925,Forest fragment,Parque Natural Municipal da Ronda,Lichens,Parmeliaceae,Hypotrachyna,peruviana,Hypotrachyna peruviana,not possible to confirm,Asteraceae,Piptocarpha,angustifolia,Piptocarpha angustifolia,2009,2009,Presence_only,922,2102,19.8999996185303,Ombrophilous Forest,YES,Coletor Natalia M. Koch
MARO_00020,MARO,20,CERRO LARGO,CERRO LARGO,CL,Uruguay,,Hillside of Moist Forest,-32.2465,-53.78324722,10,Sierra de Rios,Angiosperms,Bromeliaceae,Tillandsia,geminiflora,Tillandsia geminiflora,holoepiphyte,Myrtaceae,Eugenia,uniflora,Eugenia uniflora,2013,2013,Presence_only,,,,,NO,
KERB_06192,KERB,E6192,CAMPINA GRANDE DO SUL,PARANA,PR,Brazil,ABUNDANCE,,-25.240888,-48.830907,Forest fragment,Morro Caratuva,Ferns,Polypodiaceae,Cochlidium,punctatum,Cochlidium punctatum,holoepiphyte,Myrtaceae,Myrceugenia,franciscensis,Myrceugenia franciscensis,2009,2011,Abundance,1714,1907,16.7999992370605,Ombrophilous Forest,YES,
MENE2_27154,MENE2,E3580,PARIQUERA-ACU,SAO PAULO,SP,Brazil,,,-24.6758334,-47.8769445,Coordinates given in the herbarium record,Propriedade de Antonio Povinski.,Angiosperms,Araceae,Anthurium,sellowianum,Anthurium sellowianum,holoepiphyte,,,,,,,Presence_only,110,1632,25.7999992370605,Ombrophilous Forest,YES,
FOUN_00403,FOUN,403,URUCUCA,BAHIA,BA,Brazil,7,Dense Ombrophilous Forest,-14.495,-39.135,Plot,Sede-Parque Estadual da Serra do Conduru,Angiosperms,Bromeliaceae,Billbergia,iridifolia,Billbergia iridifolia,holoepiphyte,,,,,2011,2012,Abundance,292,1813,24.7999992370605,Ombrophilous Forest,YES,
AAMO_00394,AAMO,E0394,ALMADINA,BAHIA,BA,Brazil,3,Dense Ombrophilous Forest,-14.7,-39.6,Study site,Reserva Particular da Serra do Corcovado,Angiosperms,Bromeliaceae,Aechmea,guaratingensis,Aechmea guaratingensis,holoepiphyte,,,,,2011,2015,Presence_only,252,1223,22.3999996185303,Ombrophilous Forest,YES,
KERB_00196,KERB,E0196,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Orchidaceae,Trigonidium,latifolium,Trigonidium latifolium,holoepiphyte,,,,,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,
JABOT_00559,JABOT,536728,BIGUACU,SANTA CATARINA,SC,Brazil,,,-27.36,-48.78,Coordinates given in the herbarium record,,Angiosperms,Piperaceae,Peperomia,corcovadensis,Peperomia corcovadensis,holoepiphyte,,,,,2010,2010,Presence_only,441,1669,22.5,Ombrophilous Forest,YES,
KERA_00141,KERA,E0141,TORRES,RIO GRANDE DO SUL,RS,Brazil,2,Subtropical Restinga,-29.35781,-49.757112,Study site,Faxinal,Angiosperms,Orchidaceae,Sanderella,discolor,Sanderella discolor,holoepiphyte,,,,,1986,1986,Presence_only,5,1410,23.3999996185303,Other,YES,
CROS_00225,CROS,x367,ITIRAPINA,SAO PAULO,SP,Brazil,12,Urban Area,-22.249008,-47.824131,10,Estacao Ecologica e Experimental de Itirapina,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,Fabaceae,,,,2017,2017,Abundance,890,1372,22.1000003814697,Savanna,YES,The plots were circular with the tree hosting most epiphytes on the axis
JABOT_03139,JABOT,224396,MAGE,RIO DE JANEIRO,RJ,Brazil,,,-22.65,-43.04,Municipality,,Angiosperms,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,holoepiphyte,,,,,1980,1980,Presence_only,18,1401,26.2000007629395,Ombrophilous Forest,YES,
MARQ_00336,MARQ,E0006,TERRA DE AREIA,RIO GRANDE DO SUL,RS,Brazil,6,Restinga,-29.626037,-50.017987,Municipality,,Angiosperms,Cactaceae,Lepismium,cruciforme,Lepismium cruciforme,holoepiphyte,,,,,1998,1999,Abundance,31,1475,23.2000007629395,Ombrophilous Forest,YES,
MENE2_28597,MENE2,E5023,CONCEICAO DA BARRA,ESPIRITO SANTO,ES,Brazil,,,-18.405556,-39.695278,Coordinates given in the herbarium record,Parque Estadual de Itaunas,Angiosperms,Orchidaceae,Brassavola,tuberculata,Brassavola tuberculata,holoepiphyte,,,,,,,Presence_only,1,1379,26.2999992370605,,YES,
MARQ_00360,MARQ,E0006,TERRA DE AREIA,RIO GRANDE DO SUL,RS,Brazil,6,Restinga,-29.626037,-50.017987,Municipality,,Angiosperms,Orchidaceae,Gomesa,praetexta,Gomesa praetexta,holoepiphyte,,,,,1998,1999,Abundance,31,1475,23.2000007629395,Ombrophilous Forest,YES,
MENE2_04672,MENE2,E13338,PINGO-DAGUA,MATO GROSSO DO SUL,MS,Brazil,,,-19.766667,-42.466667,Coordinates given in the herbarium record,"Parque Fl. Est. Rio Doce-Marlieria. mata primaria, trilha da Campolina.",Angiosperms,Araceae,Monstera,adansonii,Monstera adansonii,hemiepiphyte,,,,,,,Presence_only,308,1132,25.7999992370605,Seasonal Forest,YES,
MENE2_09487,MENE2,E17715,AGUAS MORNAS,SANTA CATARINA,SC,Brazil,,,-27.6939,-48.8236,Coordinates given in the herbarium record,,Angiosperms,Piperaceae,Peperomia,glabella,Peperomia glabella,holoepiphyte,,,,,,,Presence_only,146,1531,24.2000007629395,Ombrophilous Forest,YES,
FUME_03872,FUME,E3891,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Angiosperms,Orchidaceae,Anathallis,rubens,Anathallis rubens,holoepiphyte,Malpighiaceae,Byrsonima,ligustrifolia,Byrsonima ligustrifolia,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
MENE2_31129,MENE2,E7555,ITACARE,BAHIA,BA,Brazil,,,-14.416667,-39.016667,Coordinates given in the herbarium record,7.3Km na estrada Serra Grande/Itacare. Conj. Sta. Cruz.,Angiosperms,Gesneriaceae,Drymonia,coccinea,Drymonia coccinea,hemiepiphyte,,,,,,,Presence_only,1,2102,25.8999996185303,,YES,
KERB_03246,KERB,E3246,SAO JOAQUIM,SANTA CATARINA,SC,Brazil,ABUNDANCE,,-28.471217,-49.83173,Study site,Rio Pelotas,Ferns,Polypodiaceae,Campyloneurum,austrobrasilianum,Campyloneurum austrobrasilianum,holoepiphyte,,,,,2014,2014,Abundance,1132,1638,19.6000003814697,Ombrophilous Forest,YES,
YANE_00051,YANE,E051,SAN PEDRO,MISIONES,N,Argentina,,Secondary Forest,-26.896583,-53.880556,Forest fragment,Esmeralda Provincial Park,Ferns,Polypodiaceae,Pecluma,sicca,Pecluma sicca,holoepiphyte,,,,,2017,2017,Presence_only,309,1839,23.7000007629395,,YES,Voucher: Marquez et al. 359 -LP-
MOZI_00019,MOZI,19,SETE BARRAS,SAO PAULO,SP,Brazil,,Forest,-24.1408,-48.0442,Forest fragment,"Base Saibadela, Parque Estadual Intervales",Angiosperms,Araceae,Philodendron,propinquum,Philodendron propinquum,hemiepiphyte,,,,,1994,2004,Presence_only,726,1430,20.7000007629395,Ombrophilous Forest,YES,
FUME_04239,FUME,E4258,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70193,-43.87246,100,"Parque Estadual do Ibitipoca, Gruta do Piao",Ferns,Dryopteridaceae,Elaphoglossum,gayanum,Elaphoglossum gayanum,holoepiphyte,,,,,2014,2014,Presence_absence,1301,1770,18,Seasonal Forest,YES,
MENE2_13502,MENE2,E21365,PAULO LOPES,SANTA CATARINA,SC,Brazil,,,-27.878889,-48.761964,Coordinates given in the herbarium record,Sertao do Campo,Angiosperms,Melastomataceae,Pleiochiton,blepharodes,Pleiochiton blepharodes,holoepiphyte,,,,,,,Presence_only,380,1562,23.1000003814697,Ombrophilous Forest,YES,
CEBA_00408,CEBA,,GUARANI,MISIONES,N,Argentina,TRESSENS ET AL. 4667,,-27,-54.21667,,Reserva de Uso Multiple Guarani,Angiosperms,Gesneriaceae,Sinningia,douglasii,Sinningia douglasii,holoepiphyte,,,,,,,Presence_only,337,1745,24.2999992370605,,YES,
KERB_07686,KERB,E7686,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Polypodiaceae,Pleopeltis,hirsutissima,Pleopeltis hirsutissima,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
MENE2_15171,MENE2,E22882,MORRO DO CHAPEU,BAHIA,BA,Brazil,,,-11.684444,-41.027222,Coordinates given in the herbarium record,Morrao.,Angiosperms,Orchidaceae,Anathallis,paranaensis,Anathallis paranaensis,holoepiphyte,,,,,,,Presence_only,938,727,21.7999992370605,Seasonal Forest,YES,
KERB_04408,KERB,E4408,ARAUCARIA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.600388,-49.410176,Forest fragment,Araucaria,Angiosperms,Orchidaceae,Campylocentrum,aromaticum,Campylocentrum aromaticum,holoepiphyte,,,,,2002,2006,Abundance,879,1292,21,Ombrophilous Forest,YES,
NUNE_02829,NUNE,AD1006,TERESOPOLIS,RIO DE JANEIRO,RJ,Brazil,C1000P11A1,Secondary Forest,-22.45,-42.98916667,80,Parque Nacional da Serra dos Orgaos -Estrada principal da Sede Teresopolis-,Angiosperms,Bromeliaceae,Vriesea,gigantea,Vriesea gigantea,holoepiphyte,,,,,2012,2016,Presence_only,1079,1743,20.6000003814697,Ombrophilous Forest,YES,507
FRAL_02410,FRAL,E2410,RIO PRETO,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-22.08972,-43.8275,100,Praca Barao de Santa Clara,Angiosperms,Bromeliaceae,Tillandsia,tricholepis,Tillandsia tricholepis,holoepiphyte,,,,,2017,2018,Presence_only,515,1431,24.2000007629395,Seasonal Forest,YES,
MENE2_28058,MENE2,E4484,NOVA FRIBURGO,RIO DE JANEIRO,RJ,Brazil,,,-22.2819,-42.5311,Coordinates given in the herbarium record,,Angiosperms,Bromeliaceae,Billbergia,macracantha,Billbergia macracantha,holoepiphyte,,,,,,,Presence_only,922,1372,21.7999992370605,Ombrophilous Forest,YES,
KERB_01086,KERB,E1086,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Ferns,Dryopteridaceae,Elaphoglossum,glaziovii,Elaphoglossum glaziovii,holoepiphyte,Winteraceae,Drimys,brasiliensis,Drimys brasiliensis,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
ANNE_03085,ANNE,31560,MAJOR GERCINO,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-27.35,-48.95,Municipality,Reserva Indigena Aguas Claras,Ferns,Polypodiaceae,Microgramma,vacciniifolia,Microgramma vacciniifolia,holoepiphyte,,,,,2010,2010,Presence_only,252,1651,23,Ombrophilous Forest,YES,
PTEO_01087,PTEO,E1087,GRAO PARA,SANTA CATARINA,SC,Brazil,,Primary Forest,-28.17341,-49.392297,5,Parque Estadual da Serra Furada,Angiosperms,Bromeliaceae,Wittrockia,superba,Wittrockia superba,holoepiphyte,,,,,2011,2012,Presence_absence,530,1583,20.8999996185303,Savanna,YES,
MENE_00317,MENE,E0320,JUIZ DE FORA,MATO GROSSO DO SUL,MS,Brazil,,Urban Green Area,-21.7467,-43.3606,100,Museu Mariano Procopio,Ferns,Polypodiaceae,Microgramma,squamulosa,Microgramma squamulosa,holoepiphyte,Fabaceae,Erythrina,mulungu,Erythrina mulungu,2015,2016,Presence_only,686,1503,23.6000003814697,Seasonal Forest,YES,
FUME_02467,FUME,E2485,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70188,-43.88374,100,"Parque Estadual do Ibitipoca, Gruta do Monjolinho",Angiosperms,Orchidaceae,Dichaea,cogniauxiana,Dichaea cogniauxiana,holoepiphyte,Asteraceae,Eremanthus,erythropappus,Eremanthus erythropappus,2014,2014,Presence_absence,1576,1692,19.1000003814697,Seasonal Forest,YES,
KERB_07599,KERB,E7599,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Polypodiaceae,Pecluma,sicca,Pecluma sicca,holoepiphyte,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
KERB_01224,KERB,E1224,PIRAQUARA,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.528984,-49.012214,Forest fragment,Haras Santo Antonio,Angiosperms,Bromeliaceae,Aechmea,distichantha,Aechmea distichantha,holoepiphyte,Symplocaceae,Symplocos,glanduloso-marginata,Symplocos glanduloso-marginata,2002,2006,Abundance,1015,1701,20.3999996185303,Ombrophilous Forest,YES,
ANNE_03923,ANNE,24961,JOINVILLE,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-26.1833,-49.0333,Municipality,Serra Dona Francisca,Angiosperms,Piperaceae,Peperomia,glazioui,Peperomia glazioui,holoepiphyte,,,,,2010,2010,Presence_only,897,1646,20.7999992370605,Ombrophilous Forest,YES,
DGON_00190,DGON,E190,CAMPOS DO JORDAO,SAO PAULO,SP,Brazil,1,Cloud Forest,-22.7394,-45.5914,10,Parque Estadual de Campos do Jordao,Angiosperms,Cactaceae,Schlumbergera,opuntioides,Schlumbergera opuntioides,holoepiphyte,,,,,1980,1980,Presence_only,1686,1797,16.7999992370605,Ombrophilous Forest,YES,J. Cladui 18
KERB_11182,KERB,E11182,PARANAGUA,PARANA,PR,Brazil,ABUNDANCE,High Restinga Forest,-25.521936,-48.316041,Forest fragment,High height restinga forest,Angiosperms,Bromeliaceae,Vriesea,rodigasiana,Vriesea rodigasiana,holoepiphyte,Calophyllaceae,Calophyllum,brasiliense,Calophyllum brasiliense,2000,2002,Presence_only,,,,Ombrophilous Forest,YES,
FEMA_00162,FEMA,E162,JOINVILLE,SANTA CATARINA,SC,Brazil,3,,-26.28,-49.14,Coordinates given in the herbarium record,Rio Manso,Ferns,Polypodiaceae,Campyloneurum,atlanticum,Campyloneurum atlanticum,not possible to confirm,,,,,2017,2017,Presence_only,564,1586,21.2000007629395,Other,YES,"The specimens examined for this study were compiled from the following herbaria: MBM, MO, NY, P, and UPCB Cadorin 1121 -FURB-"
KERB_04379,KERB,E4379,ANTONINA,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.378213,-48.800209,Forest fragment,RPPN Morro da mina,Angiosperms,Orchidaceae,Huntleya,meleagris,Huntleya meleagris,holoepiphyte,,,,,2006,2009,Presence_only,79,2008,26.1000003814697,Ombrophilous Forest,YES,
MENE2_06588,MENE2,E1508,ITAPOROROCA,PARAIBA,PB,Brazil,,,-6.82972,-35.2472,Coordinates given in the herbarium record,,Angiosperms,Bromeliaceae,Aechmea,leptantha,Aechmea leptantha,holoepiphyte,,,,,,,Presence_only,128,1112,26.7000007629395,,NO,
JABOT_02361,JABOT,322774,CAMPOS DO JORDAO,SAO PAULO,SP,Brazil,,,-22.73,-45.59,Municipality,,Angiosperms,Orchidaceae,Anathallis,radialis,Anathallis radialis,holoepiphyte,,,,,1932,1932,Presence_only,1686,1786,16.7999992370605,Ombrophilous Forest,YES,
MENE2_22796,MENE2,E29814,OROBO,PERNAMBUCO,PE,Brazil,,,-7.745,-35.6022,Coordinates given in the herbarium record,,Angiosperms,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,facultative,,,,,,,Presence_only,257,1160,25.2000007629395,,NO,
MINE_00371,MINE,371,CAMBARA DO SUL,RIO GRANDE DO SUL,RS,Brazil,30,Forest Interior,-29.03395833,-49.98168333,1.5,Nacional Aparados da Serra Park,Ferns,Dryopteridaceae,Rumohra,adiantiformis,Rumohra adiantiformis,facultative,,,,,2012,2015,Presence_only,920,1833,19.1000003814697,Ombrophilous Forest,YES,
MENE2_31761,MENE2,E8187,JUNDIAI,SAO PAULO,SP,Brazil,,,-23.183333,-46.883333,Coordinates given in the herbarium record,"Serra do Japi-Sentido bairro Eloy Chaves, proximo a represa do DAE.",Angiosperms,Orchidaceae,Epidendrum,chlorinum,Epidendrum chlorinum,holoepiphyte,,,,,,,Presence_only,1011,1338,21.5,Ombrophilous Forest,YES,
FUME_02669,FUME,E2688,LIMA DUARTE,MATO GROSSO DO SUL,MS,Brazil,,Cloud Forest,-21.70188,-43.88374,100,"Parque Estadual do Ibitipoca, Gruta do Monjolinho",Ferns,Polypodiaceae,Pleopeltis,macrocarpa,Pleopeltis macrocarpa,facultative,Monimiaceae,Mollinedia,engleriana,Mollinedia engleriana,2014,2014,Presence_absence,1576,1692,19.1000003814697,Seasonal Forest,YES,
CBOE_00621,CBOE,Tree134,SANTA CRUZ DO SUL,RIO GRANDE DO SUL,RS,Brazil,PA3,Araucaria Plantation,-29.44332,-52.402377,Central point in study site,Floresta Nacional de Sao Francisco de Paula.,Angiosperms,Bromeliaceae,Tillandsia,aeranthos,Tillandsia aeranthos,holoepiphyte,Araucariaceae,Araucaria,angustifolia,Araucaria angustifolia,2007,2007,Abundance,611,1359,23.1000003814697,Seasonal Forest,YES,
MENE2_11949,MENE2,E19953,OURO PRETO,MATO GROSSO DO SUL,MS,Brazil,,,-20.3039,-43.4814,Coordinates given in the herbarium record,"Pr. Antonioo Pereira, Serra do Frazao -Frascao-.",Angiosperms,Piperaceae,Peperomia,velloziana,Peperomia velloziana,holoepiphyte,,,,,,,Presence_only,861,1352,22.7999992370605,Seasonal Forest,YES,
MENE2_10969,MENE2,E19062,QUEDAS DO IGUACU,PARANA,PR,Brazil,,,-25.4497,-52.9081,Coordinates given in the herbarium record,,Angiosperms,Piperaceae,Peperomia,tetraphylla,Peperomia tetraphylla,holoepiphyte,,,,,,,Presence_only,563,1774,22.6000003814697,Seasonal Forest,YES,
ANNE_00544,ANNE,14092,ITAPOA,SANTA CATARINA,SC,Brazil,,Dense Ombrophilous Forest,-26,-48.6833,Municipality,"Rio Sai-Guacu, comunidade Quinze",Angiosperms,Araceae,Anthurium,gaudichaudianum,Anthurium gaudichaudianum,holoepiphyte,,,,,2009,2009,Presence_only,84,1884,25.1000003814697,Ombrophilous Forest,YES,
MENE2_29730,MENE2,E6156,MAMANGUAPE,PARAIBA,PB,Brazil,,,-6.83861,-35.1261,Coordinates given in the herbarium record,,Angiosperms,Orchidaceae,Catasetum,discolor,Catasetum discolor,holoepiphyte,,,,,,,Presence_only,35,1278,26.7999992370605,Other,YES,
KERB_12115,KERB,E12115,PINHAIS,PARANA,PR,Brazil,ABUNDANCE,Secondary Forest,-25.404914,-49.156269,Forest fragment,Alphaville,Angiosperms,Orchidaceae,Brasiliorchis,picta,Brasiliorchis picta,holoepiphyte,,,,,2002,2006,Presence_only,914,1469,20.7999992370605,Ombrophilous Forest,YES,
BARB_00250,BARB,E0250,SANTANA DE CATAGUASES,MATO GROSSO DO SUL,MS,Brazil,,Montane Seasonal Semideciduous Forest,-21.2276,-42.5609,Forest fragment,Serra do Relogio,Angiosperms,Orchidaceae,Stelis,papaquerensis,Stelis papaquerensis,holoepiphyte,,,,,2016,2018,Presence_only,461,1289,25.7999992370605,Seasonal Forest,YES,
MENE2_05155,MENE2,E13777,SANTA RITA DE JACUTINGA,MATO GROSSO DO SUL,MS,Brazil,,,-22.1494,-44.095,Coordinates given in the herbarium record,Santa Rita do Jacutinga,Angiosperms,Gesneriaceae,Nematanthus,crassifolius,Nematanthus crassifolius,holoepiphyte,,,,,,,Presence_only,609,1449,23.2000007629395,Seasonal Forest,YES,
MENE2_00489,MENE2,E0489,GUARATINGA,BAHIA,BA,Brazil,,,-16.5839,-39.7828,Coordinates given in the herbarium record,Km 10 Rod. Guaratinga/Sao Paulinho.,Angiosperms,Bromeliaceae,Aechmea,bromeliifolia,Aechmea bromeliifolia,holoepiphyte,,,,,,,Presence_only,180,1097,26.1000003814697,Ombrophilous Forest,YES,
KERB_07427,KERB,E7427,FAZENDA RIO GRANDE,PARANA,PR,Brazil,ABUNDANCE,Mixed Ombrophilous Forest,-25.666271,-49.269229,Forest fragment,Fazenda Experimental Gralha Azul 2,Ferns,Polypodiaceae,Campyloneurum,nitidum,Campyloneurum nitidum,facultative,,,,,2015,2017,Abundance,910,1294,20.5,Ombrophilous Forest,YES,
MENE2_19403,MENE2,E2673,ITAMBE,BAHIA,BA,Brazil,,,-15.264722,-40.574722,Coordinates given in the herbarium record,"Parque Nacional de Monte Pascoal, ao longo da Rod. p/ o park no entroncamento nature/Centro de conferencia.",Angiosperms,Araceae,Anthurium,comtum,Anthurium comtum,holoepiphyte,,,,,,,Presence_only,291,772,25.2999992370605,Ombrophilous Forest,YES,
