datelastmodified,institutioncode,collectioncode,catalognumber,scientificname,basisofrecord,kingdom,phylum,class,ordem,family,genus,species,subspecies,scientificnameauthor,identifiedby,yearidentified,monthidentified,dayidentified,typestatus,collectornumber,fieldnumber,collector,yearcollected,monthcollected,daycollected,julianday,timeofday,continentocean,country,stateprovince,county,locality,longitude,latitude,longitude_mun,latitude_mun,coordinateprecision,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,sex,preparationtype,individualcount,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode
2020-03-16T16:44:23Z,UFU,HUFU,NA,NA,S,Plantae,NA,NA,NA,Lythraceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hemsing, P.K.B.; Dias, A.G.; Marques, C.A. & Castro, E.P. de",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,"Projeto Bacia Rio Uberabinha, Ponto 61",-48.4625,-18.828889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, ca. 2 m. Corola alva, cálice verde.",NA
2016-09-19T18:45:50Z,UnB,UB,126788,Bauhinia longifolia,S,Plantae,NA,NA,NA,Fabaceae,Bauhinia,longifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva, NT",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,30km para São José. Km 18,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Frutos.; Árvore 10m.,NA
2020-02-08T13:15:29Z,NBC,NL-BOTANY,NA,Paepalanthus tortilis,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Poales,Eriocaulaceae,Paepalanthus,tortilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,Martius CFP von,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/L.1426215\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2020-06-24T16:35:20Z,UFPR,UPCB,28948,Eugenia punicifolia,PreservedSpecimen,Plantae,NA,NA,NA,Myrtaceae,Eugenia,punicifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,Serra do Cabral,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Subarbusto, 1m. Campo rupestre, solo rochoso..",NA
2019-02-20T17:33:03Z,INPA,INPA,153524,Swartzia acreana,S,Plantae,NA,NA,Fabales,Leguminosae-Pap,Swartzia,acreana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ferreira, CAC",NA,NA,NA,NA,NA,NA,Brasil,Rondônia,NA,"Localidade de Abunã, próximo a antiga estrada de ferro Abunã-Mutumparaná a 02 Km de Abunã.",-65.333333,-9.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-11T19:28:39Z,UnB,HBVIRTFLBRAS,NA,Relbunium hypocarpium relbun,O,Plantae,NA,NA,NA,Rubiaceae,Relbunium,hypocarpium,relbun,NA,NA,NA,NA,NA,NA,NA,NA,"Jelinek, A",NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,NA,in prov. Rio de Janeiro prope Petropolin,-43.18,-22.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-05-02T14:18:37Z,FUNED,FUNED-POL,3165,Eremanthus glomeratus,S,Plantae,NA,NA,NA,Asteraceae,Eremanthus,glomeratus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,MG,NA,Funed,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,748798,Jacaranda simplicifolia,PreservedSpecimen,Plantae,NA,NA,Lamiales,Bignoniaceae,Jacaranda,simplicifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,W. R. Anderson,NA,NA,NA,NA,NA,NA,Brazil,Goiás,NA,"Chapada dos Veadeiros, ca. 25 km by road N of Alto Paraíso",-47.3578,-13.9584,NA,NA,NA,NA,1700,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,1066709,Psychotria leiocarpa,PreservedSpecimen,Plantae,NA,NA,Gentianales,Rubiaceae,Psychotria,leiocarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,R. C. Forzza,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,"Parque Estadual da Serra do Ibitipoca, mata em frente a entrada do Parque",-43.7931,-21.8428,NA,NA,NA,NA,1200,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,980930,Senna reniformis,PreservedSpecimen,Plantae,NA,NA,Fabales,Fabaceae,Senna,reniformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,T. S. M. Grandi,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,Caraça- próx. Tq. Grande,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-17T13:25:34Z,PUCRS,MPUC,12442,Polygala paniculata,S,Plantae,NA,Magnoliopsida,Fabales,Polygalaceae,Polygala,paniculata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,RS,NA,Morrinho de Porto Fagundes,-49.8497222,-29.3694444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Na trilha,NA
2019-11-13T14:33:13Z,USP,SPF,118940,Drimys,PreservedSpecimen,Plantae,NA,NA,NA,Winteraceae,Drimys,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sugiyama, M",NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,"Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, próximo a Vila de Paranapiacaba.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-10-03T19:56:54Z,UnB,UB,122558,Conocliniopsis prasiifolia,S,Plantae,NA,NA,NA,Asteraceae,Conocliniopsis,prasiifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz, LP",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,Estação Biológica de Canudos,-38.988611,-9.942778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Flores com corola e filete magentas.; Arbusto-arbórea. Folhas coriáceas; Caatinga,NA
2020-09-12T08:00:02Z,US,US,2789117,Borreria eryngioides,PreservedSpecimen,Plantae,NA,Dicotyledonae,Rubiales,Rubiaceae,Borreria,eryngioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. P. Duarte,NA,NA,TRUE,NA,NA,NA,Brazil,NA,NA,"Procedencia, Brasilia, Arredores do Posto da Petrobras",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2020-06-04T17:38:01Z,CPACT,ECT,5694,Solanum,PreservedSpecimen,Plantae,NA,NA,NA,Solanaceae,Solanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G.Heiden,NA,NA,NA,NA,NA,NA,Brasil,Paraná,NA,Beira de estrada. Mata da Igreja Ucraniana.,-50.700278,-26.046389,NA,NA,NA,NA,894,894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05T13:18:33Z,UFRB,HURB,16707,Vigna halophila,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Vigna,halophila,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinheiro, K.",NA,NA,NA,NA,NA,NA,Brasil,Pernambuco,NA,São Gonçalo;,-38.671389,-8.101111,NA,NA,NA,NA,442,442,NA,NA,NA,NA,NA,NA,NA,NA,UFP 66.592.,NA
2020-03-13T14:29:48Z,UFRPE,HST,10406,Angelonia,PreservedSpecimen,Plantae,NA,NA,NA,Plantaginaceae,Angelonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A.M.Miranda; et al.,NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erva ereta; caule verde anguloso; folhas membranáceas; flores roxas; frutos imaturos verdes.,NA
2019-11-27T16:49:42Z,UFS,ASE,12571,Nectandra lanceolata,PreservedSpecimen,Plantae,NA,NA,NA,Lauraceae,Nectandra,lanceolata,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cruz, JM; Cordeiro, J",NA,NA,NA,NA,NA,NA,Brasil,Paraná,NA,Rio Açungui,-49.314167,-25.190278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pequena árvore; flor alva. Floresta degradada,; Pequena árvore; flor alva. Floresta degradada,",NA
2019-09-30T14:22:56Z,IF,SPSF,33733,Rhipsalis baccifera,PreservedSpecimen,Plantae,NA,Magnoliopsida,Caryophyllales,Cactaceae,Rhipsalis,baccifera,NA,NA,NA,NA,NA,NA,NA,NA,NA,C.Urbanetz,NA,NA,NA,NA,NA,NA,Brasil,SP,NA,Parque Estadual Intervales,-48.35,-24.3075,NA,NA,NA,NA,790,790,NA,NA,NA,NA,NA,NA,NA,NA,COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;,NA
2019-11-13T14:22:34Z,USP,SPF,30060,Machaerium scleroxylon,PreservedSpecimen,Plantae,NA,NA,NA,Leguminosae,Machaerium,scleroxylon,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mendes, ICA",NA,NA,NA,NA,NA,NA,Brasil,Goiás,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,566173,Sorocea guilleminiana,PreservedSpecimen,Plantae,NA,NA,Rosales,Moraceae,Sorocea,guilleminiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,L. Mautone,NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,NA,Derrubadinha - Serra da Grama,-42.0081,-21.9556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-09-11T20:13:13Z,UnB,HBVIRTFLBRAS,NA,Myrsine villosissima,O,Plantae,NA,NA,NA,Primulaceae,Myrsine,villosissima,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ackermann,NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,"in montibus Itacolumi et Itabira prov. Minarum,",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Febr.,NA
2019-01-23T13:01:01Z,F,FMNH-SEEDPLANTS,NA,Myrcia cordifolia acuminata,PreservedSpecimen,Plantae,NA,Dicotyledoneae,NA,Myrtaceae,Myrcia,cordifolia,acuminata,NA,NA,NA,NA,NA,NA,NA,NA,J. B. E. Pohl,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,-52.8731,-10.8339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-03-20T14:47:26Z,MCN-PUC-MINAS,HPUC-MG,NA,Solanum,S,Plantae,NA,NA,NA,Solanaceae,Solanum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Carla, Simone, Elber, Guadá",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,Mata do Tumbá,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-02T19:28:52Z,Cenargen,CEN,82483,Dinizia excelsa,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae Mimosoideae,Dinizia,excelsa,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marcelo Fragomeni Simon,NA,NA,NA,NA,NA,NA,Brasil,RO,NA,"Ao longo da BR - 364, 61 km Leste de Jaci Paraná, ramal 500 m ao Sul.",-63.987777,-8.9713888,NA,NA,NA,NA,90,90,NA,NA,NA,NA,8,NA,NA,NA,"Árvore rebortando 20m DAP 60cm. Ritidoma escamoso, com desprendimento de placas. Botões verdes.",NA
2019-11-08T11:55:03Z,FURB,FURB,42373,Danthonia secundiflora,PreservedSpecimen,Plantae,NA,NA,NA,Poaceae,Danthonia,secundiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lima, P.G.S.",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,Rio Vermelho.,-49.2558333,-26.2475,NA,NA,NA,NA,965,965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-30T13:50:13Z,UFRGS,ICN,161733,Lipocarpha humboldtiana,S,Plantae,NA,NA,NA,Cyperaceae,Lipocarpha,humboldtiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silveira, GH; Hefler, SM",NA,NA,NA,NA,NA,NA,Brasil,RS,NA,7KM estrada para Cassino beira estrada RS 734 em Rio Grande S31°47'03.5'' W52°13'13.3'',-52.220278,-31.784167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-07T12:16:54Z,UEFS,HUEFS,219393,NA,PreservedSpecimen,Plantae,NA,Asteranae,Lamiales,Verbenaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barros, R.P.",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,"X de novembro, Sítio Família Barros, próximo a BR 453.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Com vegetação a maioria nativa, e com mata parcialmente fechada.",NA
2020-05-28T13:12:31Z,UFMS,CGMS,56023,Mascagnia,PreservedSpecimen,Plantae,NA,NA,NA,Malpighiaceae,Mascagnia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. Pott; V.J. Pott,NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso do Sul,NA,Fazenda São Sebastião.,-56.4325,-21.0363889,NA,NA,NA,NA,249,249,NA,NA,NA,NA,NA,NA,NA,NA,"Flor ausente. Fruto imaturo verde-claro. Habitat: Floresta ripária. Solo argiloso preto,Fértil. Relevo vale. Frequente. Habito: Trepadeira.",NA
2020-04-22T19:18:38Z,UFPB,JPB,63702,Tovomita mangle,PreservedSpecimen,Plantae,NA,NA,Dicotyledon,Clusiaceae,Tovomita,mangle,NA,NA,NA,NA,NA,NA,NA,NA,NA,M.Figueira; B.Schindler; R.A.Pontes; D.A.Brena,NA,NA,NA,NA,NA,NA,Brasil,Alagoas,NA,AL13D (conglomerado do Inventário Florestal Nacional),-35.9549,-9.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, na subunidade 4, aprox. 6 m de alt., sub-bosque, casca interna vinácea, ramos plagiotrópicos - modelo fagerlind, cálice verde, pétalas cremes; HABITAT: Floresta Pluvial Tropical do Domínio Atlântico, 520-560 m de altitude, m",NA
2019-10-07T12:32:01Z,UEFS,HUEFS,96934,Heteropterys rubiginosa,PreservedSpecimen,Plantae,NA,Rosanae,Malpighiales,Malpighiaceae,Heteropterys,rubiginosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conceição, A.A.",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,PARNA Chapada Diamantina. Cachoeirão.,-41.433333,-12.8,NA,NA,NA,NA,1200,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08T13:21:26Z,NBC,NL-BOTANY,NA,Roupala,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Proteales,Proteaceae,Roupala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hatschbach GG,NA,NA,NA,NA,NA,NA,Brazil,Paraná,NA,"Est. Paraná, Mun. Camp. Gde. do Sul, Pico Caratuva.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/U.1532362\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2020-09-12T08:00:02Z,US,US,2843072,Croton lobatus,PreservedSpecimen,Plantae,NA,Dicotyledonae,Euphorbiales,Euphorbiaceae,Croton,lobatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen",NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,"Serra do Itabirito, ca. 55 km. S.E. of Belo Horizonte.",0,0,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,1,NA,NA,NA,Transcribed by digital volunteers,NA
2019-02-20T17:43:47Z,INPA,INPA,257148,Ischnosiphon,S,Plantae,NA,NA,Zingiberales,Marantaceae,Ischnosiphon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Figueiredo, FOG de",NA,NA,NA,NA,NA,NA,Brasil,Amazonas,NA,"Rio Urubú, Ramal a direita 10 km depois da Vila de Lindóia",-58.965096,-2.967691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-20T17:56:35Z,UFSC,FLOR,29838,Richardia grandiflora,PreservedSpecimen,Plantae,NA,NA,Gentianales,Rubiaceae,Richardia,grandiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silveira, N.; Hagelund, K.",NA,NA,NA,NA,NA,NA,Brasil,Rio Grande do Sul,NA,"Itapeva, num butiazal.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flor branco-rosada,NA
2020-07-16T12:20:24Z,MBM,MBM,48057,Terminalia fagifolia,S,Plantae,NA,NA,NA,Combretaceae,Terminalia,fagifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,NA,Brazil,Mato Grosso,NA,"Rio Verde, 5km S",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-08T13:30:43Z,NBC,NL-BOTANY,NA,Trichilia areolata,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Sapindales,Meliaceae,Trichilia,areolata,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prance GT; et al.,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,Plants of Brazilian Amazonia. State of Pará. BR 163 Cuiabá-Santarém Highway. Vicinity of Igarapé Kazuo.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/U.1422132\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2019-04-15T20:39:14Z,UFMT,UFMT,21802,Vernonanthura,S,Plantae,NA,NA,NA,Asteraceae,Vernonanthura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SchessI, M.",NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso,NA,"Pantanal matogrossense, highway St. Antônio - Barão de Melgaço, 3 Km south of Arica Acu river.",-56.916667,-16.197222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb up to 2,50 m tall.; Earthmound savanna (campo de murundus) along the highway, margin of a slightly depressed drainage ditch along the highway, alluvial sediments, seasonally inundated grassland & nonflooded earthmounds.",NA
2019-11-13T14:17:44Z,USP,SPF,169494,Maytenus opaca,PreservedSpecimen,Plantae,NA,NA,NA,Celastraceae,Maytenus,opaca,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Araújo-Nóbrega, M",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,Chapada Diamantina,-41.5,-13.433333,NA,NA,NA,NA,1230,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-07-11T13:10:35Z,ESALQ,ESA,94455,Lavoisiera,S,Plantae,NA,NA,NA,Melastomataceae,Lavoisiera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,"Serra do Cipó. Rod. Belo Horizonte-Conceição do Mato Dentro, próximo à bifurcação para Morro do Pilar. Campo rupestre",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, ca. 50 cm alt.; corola lilás; estames amarelos.",NA
2020-02-17T14:29:53Z,UEG,HUEG,175,Trembleya neopyrenaica,PreservedSpecimen,Plantae,NA,NA,NA,Melastomataceae,Trembleya,neopyrenaica,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santos, M.L.",NA,NA,NA,NA,NA,NA,Brasil,Goiás,NA,Parque Estadual Serra dos Pireneus,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto ramificado, flores rósas, presença de tricomas glandulares nas folhas e ramos, 5 estames maiores com anteras róseas e 5 anteras menores amarelas. Filetes róseos; estilete e estigma esverdeado.; Campo e cerrado rupestre",NA
2020-09-17T13:12:17Z,FURB,FURB,51094,Hyptis,PreservedSpecimen,Plantae,NA,NA,NA,Lamiaceae,Hyptis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Funez, L.A.; Hassemer, G.",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,Serra do Corvo Branco.,-49.3677778,-28.055,NA,NA,NA,NA,1228,1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-20T13:08:57Z,UNICAMP,UEC,52404,Kielmeyera coriacea,S,Plantae,NA,NA,NA,Calophyllaceae,Kielmeyera,coriacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Scariot, AO; Mendonça, RC; Borgato, DF; Walter, BMT",NA,NA,NA,NA,NA,NA,Brazil,Bahia,NA,Cerrado próximo ao Rio Riação.,-45.466667,-12.202778,NA,NA,NA,NA,530,530,NA,NA,NA,NA,NA,NA,NA,NA,"Frutos, Solo arenoso, relevo plano. Árvore com 2m da alt., fruto de cor marrom. Frequente.",NA
2013-07-03T14:13:30Z,EBDA,BAH,774,Tibouchina setulosa,S,Plantae,NA,NA,NA,Melastomataceae,Tibouchina,setulosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clotildes Costa,NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,Periperi.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-04-25T19:45:49Z,UnB,UB,197711,NA,S,Plantae,NA,NA,NA,Apocynaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vale, GD; et al.",NA,NA,NA,NA,NA,NA,Brasil,Distrito Federal,NA,Fazenda Sucupira - Ao lado da estrada de entrada da fazenda,-48.008056,-15.897222,NA,NA,NA,NA,1106,1106,NA,NA,NA,NA,NA,NA,NA,NA,"Participantes: Gabriel Damsco do Vale, Clarissa Gouveia Fontes, Gledson Alves Moreira.&nf;Patrocinadores: EMBRAPA - CENARGEN; Flor roxa. Subarbusto com cerca de 60 cm de altura. Base da pétala branca; Campo sujo. Relevo levemente inclinado. Latossolo v",NA
2019-12-17T13:47:48Z,UFPE,UFP,75571,Epidendrum campaccii,PreservedSpecimen,Plantae,NA,NA,NA,Orchidaceae,Epidendrum,campaccii,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pessoa, E.; Amorim, B.S.; Maciel, J.R. & Costa, J.L.",NA,NA,NA,NA,NA,NA,Brasil,Ceará,NA,Estrada de Acesso,-38.970556,-4.207222,NA,NA,NA,NA,988,988,NA,NA,NA,NA,NA,NA,NA,NA,Epífita com flores esverdeadas.,NA
2019-11-21T13:12:41Z,IBt,SP,313364,Syzygium aqueum,S,Plantae,NA,NA,NA,Myrtaceae,Syzygium,aqueum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fontella, JP; et al.",NA,NA,NA,NA,NA,NA,Brasil,Rio de Janeiro,NA,"Jardim Botânico. , dentro do jardim botânico, perto da ala de Chrysalidocarpus ao lado do viveiro (playground).",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Frutos alvos.,NA
2020-06-30T13:43:07Z,UFRGS,ICN,155141,Ocotea porosa,S,Plantae,NA,NA,NA,Lauraceae,Ocotea,porosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Setubal, R",NA,NA,NA,NA,NA,NA,Brasil,SC,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-20T13:06:17Z,UNICAMP,UEC,61899,Minasia,S,Plantae,NA,NA,NA,Asteraceae,Minasia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prado, PIKL",NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,Serra do Cipó. KM 125 (Estrada Faz. Capivara).,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-17T13:16:47Z,FURB,FURB,29610,Cestrum intermedium,PreservedSpecimen,Plantae,NA,NA,NA,Solanaceae,Cestrum,intermedium,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,Parque Municipal Lagoa do Peri.,-48.5275,-27.7175,NA,NA,NA,NA,226,226,NA,NA,NA,NA,NA,NA,NA,NA,FlorÃ­stica IFFSC 8003 (Arbusto) Habitat: Floresta OmbrÃ³fila Densa Submontana; EstÃ¡gio AvanÃ§ado; interior do fragmento Habito: arbusto; Fruto verde;,NA
2020-06-24T16:39:01Z,UFPR,UPCB,82253,NA,PreservedSpecimen,Plantae,NA,NA,NA,Sapindaceae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amorim, A.",NA,NA,NA,NA,NA,NA,Brasil,Amazonas,NA,Rio Negro. Matas de Igapó ao longo do rio.20-50m,-62.059,-1.354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Escandente a ca. 3m alt. Folíolos verdes brilhantes em ambas as faces, face inferior mais clara. Frutos imaturos verdes a alaranjados como maduros. Habitat: Floresta Ombrófila Densa, margem de igarapé..",NA
2020-07-23T15:04:13Z,CEPLAC,CEPEC,52960,Cyperus,PreservedSpecimen,Plantae,NA,NA,NA,Cyperaceae,Cyperus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,W. D. Clayton,NA,NA,NA,NA,NA,NA,Brasil,Distrito Federal,NA,Rib. Sobradinho.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-02-10T13:46:04Z,BM,SOLANACEAE_SOURCE_BR,26076,Solanum castaneum,O,Plantae,NA,Dicotyledoneae,Solanales,Solanaceae,Solanum,castaneum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Forbes, J.",NA,NA,NA,NA,NA,NA,Brazil,NA,NA,Vicinity of Rio de Janeiro.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
