Accepted name,Name as entered,locality/site,Country,Latitude,Longitude,Altitude (m),Vegetation type,Reference,Specimen details
Hymenaea stigonocarpa Mart. ex Hayne,Hymenaea stigonocarpa Mart. ex Hayne,TO-FORMOSO DO ARAGUAIA Cerrado sensu stricto CE45,Brazil,-12.109600067139,-49.585601806641,NA,NA,"HAIDAR RF, DIAS R, AND FELFILI JM 2013 Mapeamento das regiões fitoecológicas e inventário florestal do estado do Tocantins. Palmas, TO. Governo do Estado do Tocantins p. 156",NA
Aspidosperma spruceanum Benth. ex Müll.Arg.,Aspidosperma spruceanum Benth. ex Müll.Arg.,"Conceição do Mato Dentro, floresta semidecidual",Brazil,-18.983100891113,-43.531398773193,715,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Cordia glabrata (Mart.) A.DC.,Cordia glabrata (Mart.) A.DC.,Aruanã (Goiás),Brazil,-14.792300224304,-51.03099822998,NA,NA,"HAIDAR RF, FRANÇOSO R, CARNEIRO D 2013 Relat. Brasília, DF: Centro de Desenvolvimento Estudo para criação e manejo de áreas protegidas no cerrado",NA
Byrsonima crassifolia (L.) Kunth,Byrsonima crassifolia (L.) Kunth,TO-CRIXAS DO TOCANTINS Cerrado sensu stricto CE54,Brazil,-11.14999961853,-48.919998168945,NA,NA,"HAIDAR RF, DIAS R, AND FELFILI JM 2013 Mapeamento das regiões fitoecológicas e inventário florestal do estado do Tocantins. Palmas, TO. Governo do Estado do Tocantins p. 156",NA
Joannesia princeps Vell.,Joannesia princeps Vell.,"Castelo, Mata das Flores, floresta semidecidual",Brazil,-20.610000610352,-41.171398162842,133,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.; TAMEIRÃO-NETO, E.; CARVALHO, W.A.C.; BRINA, A.E.; WERNECK, M. & ; VIDAL, C.V.; REZENDE, S.C. & PEREIRA, J.A.A. 2005  Analise floristica do compartimento arboreo de areas de floresta atlantica sensu lato na regiao das Bacias do Leste (Bahia, Minas Gerais, Espirito Santo e Rio de Janeiro). (Floristic analysis of the tree component of atlantic forest areas in central eastern Brazil .)",NA
Swartzia apetala Raddi,Swartzia apetala Raddi,"Vargem Grande, floresta ripícola",Brazil,-16.102800369263,-44.433101654053,751,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Brasiliocroton muricatus Riina & Cordeiro,Brasiliocroton muricatus Riina & Cordeiro,"Bandeira e Macarani, floresta semidecidual de cipó",Brazil,-15.780300140381,-40.51969909668,876,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.; TAMEIRÃO-NETO, E.; CARVALHO, W.A.C.; BRINA, A.E.; WERNECK, M. & ; VIDAL, C.V.; REZENDE, S.C. & PEREIRA, J.A.A. 2005  Analise floristica do compartimento arboreo de areas de floresta atlantica sensu lato na regiao das Bacias do Leste (Bahia, Minas Gerais, Espirito Santo e Rio de Janeiro). (Floristic analysis of the tree component of atlantic forest areas in central eastern Brazil .)",NA
Myrcia eriocalyx DC.,Myrcia eriocalyx DC.,"Ruy Barbosa, floresta semidecidual",Brazil,-12.557200431824,-41.409698486328,544,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Posoqueria latifolia (Rudge) Roem. & Schult.,Posoqueria latifolia (Rudge) Roem. & Schult.,"Águia Branca, floresta semidecidual",Brazil,-18.966899871826,-40.734699249268,202,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Virola sebifera Aubl.,Virola sebifera Aubl.,"Luiz Antônio, floresta semidecidual",Brazil,-21.581899642944,-47.921398162842,520,Seasonally dry Semideciduous Broadleaved Forest,"NÓBREGA, A.M.; VALERI, S.V.; PAULA, R.C. & SILVA, S.A. 2008 Regeneração natural em remanescentes florestais e áreas reflorestadas da várzea do rio Mogi-Guaçu, Luiz Antônio - SP. Revista Árvore 32 (5): 909-920.",NA
Guatteria campestris R.E.Fr.,Guatteria campestris R.E.Fr.,"Rio Bananal, floresta semidecidual",Brazil,-19.254199981689,-40.381401062012,111,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,"Riacho dos Machados, floresta semidecidual",Brazil,-16.102500915527,-43.07080078125,880,Seasonally dry Semideciduous Broadleaved Forest,"FREITAS, V.L.O.; RIBEIRO, S.T.M. & PEDRALLI, G. 1997 Levantamento florístico e principais fisionomias do município de Betim, Minas Gerais. BIOS, Cadernos do Departamento de Ciências Biológicas da PUC Minas 5 (5): 89-98.",NA
Campomanesia aromatica (Aubl.) Griseb.,Campomanesia aromatica (Aubl.) Griseb.,"Alagoinhas, floresta semidecidual",Brazil,-12.026100158691,-38.420600891113,265,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Aralia excelsa (Griseb.) J.Wen,Aralia excelsa (Griseb.) J.Wen,"Monte Rei, caatinga arbórea",Brazil,-14.468899726868,-44.185001373291,NA,NA,"SANTOS, R.M. 2007 Mata da Serra Juvenília, Floresta Decídua Unpublished dataset",NA
Rudgea umbrosa Müll.Arg.,Rudgea umbrosa Müll.Arg.,"São Pedro da Aldeia, Sepeatiba, floresta semidecidual",Brazil,-22.821699142456,-42.156898498535,176,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Myrcia grandifolia Cambess.,Myrcia grandifolia Cambess.,"Muriaé, floresta semidecidual",Brazil,-21.080299377441,-42.428600311279,336,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Ficus pertusa L.f.,Ficus pertusa L.f.,"Rio Caracol, cerradão mesotrófico",Brazil,-19.468099594116,-56.995601654053,95,Seasonally dry Semideciduous Forested Savanna,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Astrocaryum aculeatissimum (Schott) Burret,Astrocaryum aculeatissimum (Schott) Burret,"Aimorés, floresta semidecidual",Brazil,-19.477199554443,-41.073600769043,160,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Zanthoxylum stelligerum Turcz.,Zanthoxylum stelligerum Turcz.,"Novo Oriente, carrasco arenícola",Brazil,-5.5994000434875,-40.901401519775,774,Arid Deciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Tocoyena formosa (Cham. & Schltdl.) K.Schum.,Tocoyena formosa (Cham. & Schltdl.) K.Schum.,"Januária, Brejo do Amparo, caatinga arbórea",Brazil,-15.445799827576,-44.409400939941,549,Arid Deciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Handroanthus chrysotrichus (Mart. ex A.DC.) Mattos,Handroanthus chrysotrichus (Mart. ex A.DC.) Mattos,"Alto Rio Doce, floresta semidecidual",Brazil,-21.023300170898,-43.370601654053,808,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Psidium myrsinites DC.,Psidium myrsinites DC.,"Matias Cardoso, Verde Grande, caatinga arbórea",Brazil,-14.749199867249,-43.822498321533,471,Arid Deciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Erythroxylum pelleterianum A.St.-Hil.,Erythroxylum pelleterianum A.St.-Hil.,"Itumirim, floresta semidecidual",Brazil,-21.22500038147,-44.788600921631,872,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Tetrorchidium dusenii Pax & K.Hoffm.,Tetrorchidium dusenii Pax & K.Hoffm.,"Xambrê, floresta semidecidual",Brazil,-23.558599472046,-50.094699859619,474,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA, V.P. 1991 Monografia de Especialização, Fundação Faculdade Estadual de Filos Levantamento fitossociológico das espécies arbóreas nativas de uma comunidade da Floresta Estacional Semidecidual no município de Guapirama - norte pioneiro do Paraná.",NA
Machaerium nyctitans (Vell.) Benth.,Machaerium nyctitans (Vell.) Benth.,"Douradina, floresta semidecidual",Brazil,-23.430299758911,-51.944400787354,532,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Guazuma ulmifolia Lam.,Guazuma ulmifolia Lam.,"Matão, floresta semidecidual",Brazil,-21.615600585938,-48.537498474121,585,Seasonally dry Semideciduous Broadleaved Forest,"ROZZA, A.F. 1997 Dissertação de Mestrado (Biologia Vegetal) - Universidade Estadual de Campinas, Campinas, SP, Brasil. Florística, Fitossociologia e Caracterização Sucessional Em Uma Floresta Estacional Semidecidual: Mata da Virgínia, Matão, SP.",NA
Annona coriacea Mart.,Annona coriacea Mart.,Reserva Biologica Municipal Mario Viana,Brazil,-14.683300018311,-52.333301544189,NA,NA,"MARIMON JUNIOR, B.H. & HARIDASAN, M. 2005 Comparação da vegetação arbórea e características edáficas de um cerradão e um cerrado sensu stricto em áreas adjacentes em solos distróficos no leste de Mato Grosso, Brasil. Acta Botanica Brasilica 19 (4): 913-9",NA
"Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Hieron. ex Niederl.","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Hieron. ex Niederl.","São Geraldo do Baixio, floresta semidecidual",Brazil,-18.879400253296,-41.479698181152,284,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T.; TAMEIRÃO-NETO, E.; CARVALHO, W.A.C.; BRINA, A.E.; WERNECK, M. & ; VIDAL, C.V.; REZENDE, S.C. & PEREIRA, J.A.A. 2005  Analise floristica do compartimento arboreo de areas de floresta atlantica sensu lato na regiao das Bacias do Leste (Bahia, Minas Gerais, Espirito Santo e Rio de Janeiro). (Floristic analysis of the tree component of atlantic forest areas in central eastern Brazil .)",NA
Aegiphila verticillata Vell.,Aegiphila verticillata Vell.,"Taciba, floresta semidecidual",Brazil,-22.45359992981,-51.303100585938,434,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Virola elongata Warb.,Virola elongata Warb.,"Ribeirão Cascalheira, UK Base Camp, cerrado",Brazil,-15.407500267029,-55.836898803711,503,Seasonally dry Semideciduous Parkland Savanna,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Lauraceae sp.1,Lauraceae sp.1,Mata do PEAMA Ifes Alegre,Brazil,-20.734699249268,-41.430599212646,NA,NA,"PASCHOA, L.S.L.  2016 INDICADORES DE ESTÁGIO SUCESSIONAL EM UM FRAGMENTO FLORESTAL DE MATA ATLÂNTICA NO SUL DO ESPIRITO SANTO. Dissertação de Mestrado, Universidade Federal do Espírito Santo, Alegre, ES, Brasil",NA
Eriotheca candolleana (K.Schum.) A.Robyns,Eriotheca candolleana (K.Schum.) A.Robyns,"Alto Pandeiros, floresta ripícola",Brazil,-15.12110042572,-45.206100463867,693,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Solanum swartzianum Roem. & Schult.,Solanum swartzianum Roem. & Schult.,"Serra do Rola-Moça, nanofloresta rupícola",Brazil,-20.066400527954,-44.037799835205,1207,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Schoepfia brasiliensis A.DC.,Schoepfia brasiliensis A.DC.,"Juramento, floresta decidual",Brazil,-16.77499961853,-43.663600921631,662,Seasonally dry Deciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Pterodon emarginatus Vogel,Pterodon emarginatus Vogel,"Pe de Gigante, cerrado",Brazil,-21.627000808716,-47.625,NA,NA,"FIDELIS, A.T.F. & GODOY, S.A.P. 2003 Estrutura de um cerrado strico sensu na gleba Cerrado Pé-de-Gigante, Santa Rita do Passa Quatro, SP. Acta Botanica Brasilica 17(4): 531-539.",NA
Chrysophyllum gonocarpum (Mart. & Eichler) Engl.,Chrysophyllum gonocarpum (Mart. & Eichler) Engl.,"Cachoeira do Campo, floresta semidecidual",Brazil,-20.337200164795,-43.669399261475,1164,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Cestrum schlechtendalii G.Don,Cestrum schlechtendalii G.Don,"Uberlândia, Bom Jardim, floresta ripícola",Brazil,-19.048299789429,-48.351398468018,795,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Ocotea velutina (Nees) Rohwer,Ocotea velutina (Nees) Rohwer,"Ibituruna, floresta semidecidual",Brazil,-21.132499694824,-44.709400177002,890,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Ouratea semiserrata (Mart. & Nees) Engl.,Ouratea semiserrata (Mart. & Nees) Engl.,"Conceição do Ibitipoca, floresta semidecidual",Brazil,-21.741399765015,-43.913101196289,1106,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
Endlicheria paniculata (Spreng.) J.F.Macbr.,Endlicheria paniculata (Spreng.) J.F.Macbr.,"Coromandel, floresta ripícola",Brazil,-18.331100463867,-47.126899719238,749,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",NA
"Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Hieron. ex Niederl.","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Hieron. ex Niederl.","Tucunduva e Alecrim, floresta semidecidual",Brazil,-27.650800704956,-54.451099395752,187,Seasonally cold Semideciduous Broadleaved Forest,"ALBERTI, L.F. & LONGHI, S.J. 1999 In: Seminário Interinstitucional de Ensino, Pesquisa e Aspectos florísticos e fitossociológicos de um segmento de mata ciliar do lageado Pratos na divisa entre os municípios de Tucunduva e Horizontina, Rio Grande do Sul.",NA
Virola sebifera Aubl.,Virola sebifera Aubl.,"Martinho Campos, floresta ripícola",Brazil,-19.286100387573,-45.138900756836,611,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",NA
Protium spruceanum (Benth.) Engl.,Protium spruceanum (Benth.) Engl.,"General Salgado, floresta semidecidual",Brazil,-20.688100814819,-50.419700622559,490,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",NA
Anadenanthera colubrina (Vell.) Brenan,Anadenanthera colubrina (Vell.) Brenan,"Ecótono Cerrado/Caatinga- Campo Maior, Piauí.",Brazil,-4.9999098777771,-41.969501495361,NA,NA,"SOUSA, R. S.; CASTRO, A. A. J. F.; FARIAS, R. R. S. 2008 Fitoecologia do Complexo de Campo Maior Publicações Avulsas Conservação Ecossistema",NA
