database_id,verbatim_scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,country_suggested,countryCode,coordinates_transposed,.uncer_terms,original_search,suggested_name,distance,notes,taxonID,scientificName,taxonRank,taxonomicStatus,acceptedNameUsageID,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,parentNameUsageID,originalNameUsageID,scientificNameAuthorship,vernacularName
GBIF_1644,Melanea evanosa Müll.Arg.,-10.8339,-52.8731,1228491830,1840-01-01T00:00:00Z,BR,"",,"",,PRESERVED_SPECIMEN,"",,J. S. Blanchet,BRAZIL,BR,TRUE,TRUE,Melanea evanosa,,,notFound,,,,,,,,,,,,,,,,,
GBIF_1931,Polygonum acuminatum Kunth,-13.840833,-42.2725,1094175910,2010-04-09T00:00:00Z,BR,Bahia,,"",,PRESERVED_SPECIMEN,"",,"Paixão, J.L.,",BRAZIL,BR,TRUE,TRUE,Polygonum acuminatum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_2195,Sida L.,-19.466111,-57.055278,2451458398,2000-01-01T00:00:00Z,BR,Mato Grosso do Sul,,Capão 38. Fazenda Santa Clara.,,PRESERVED_SPECIMEN,C. Takeuchi,,R.S. de Arruda,BRAZIL,BR,TRUE,TRUE,Sida,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_2233,Mimosa gracilis var. capillipes (Benth.) Barneby,-14.0977,-47.4976,1930007369,1973-03-07T00:00:00Z,BR,Goiás,,Ca. 3 km E of Alto Paraíso on road to Nova Roma.,,PRESERVED_SPECIMEN,R. C. Barneby,,W. R. Anderson,BRAZIL,BR,TRUE,TRUE,Mimosa gracilis capillipes,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_2372,Eriosema crinitum subsp. crinitum,4.1701,-61,1042537377,1986-06-17T00:00:00Z,BR,Roraima,,"Ilha de Maracá. Road between Estação and Boa Vista, On road between SEMA Estação amds Boa Vista, 14 km from Island.",,PRESERVED_SPECIMEN,"",,Mike Hopkins,BRAZIL,BR,TRUE,TRUE,Eriosema crinitum crinitum,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_2393,Axonopus canescens (Nees) Pilg.,-6.816667,-47.82,1042591896,1980-02-27T00:00:00Z,BR,Goiás,,"Ribeirão do Côrrego, 55 Km southwest of Estreito along Belém-Brasília highway (BR 153). Cerrado among sandstone mesas with rocky and sandy soil. Erect perennial in cerrado woodland on deep sandy soil.",,PRESERVED_SPECIMEN,"",,Mike Hopkins,BRAZIL,BR,TRUE,TRUE,Axonopus canescens,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_2597,Malouetia furfuracea Benth. ex Müll.Arg.,-2.574526,-60.324984,1929736064,1989-06-04T00:00:00Z,BR,Amazonas,,"Rio Cuieras, 40-80 km from entrance into Rio Negro. Flooded river margins.",,PRESERVED_SPECIMEN,"",,S. A. Mori,BRAZIL,BR,TRUE,TRUE,Malouetia furfuracea,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_2783,Eriochrysis P.Beauv.,-25.399167,-49.821944,1424427208,2012-10-06T00:00:00Z,BR,Paraná,,"Estrada que vai para a Santa. campos de altitude, solo arenítico.",,PRESERVED_SPECIMEN,"",,"B. Toncic; F. Santos-Silva, R.C. Forzza & P. Labiak",BRAZIL,BR,TRUE,TRUE,Eriochrysis,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_2847,Asemeia Raf.,-13.929722,-47.431388,2858876417,2019-03-30T00:00:00Z,BR,Go,,"Chapada dos Veadeiros. Ao longo da GO - 118, 30 km N de Alto Paraíso.",,PRESERVED_SPECIMEN,"",,Marcelo Fragomeni Simon,BRAZIL,BR,TRUE,TRUE,Asemeia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_2870,Ruellia L.,-10.583333,-63.583333,1931276735,1982-05-11T00:00:00Z,BR,Rondônia,,"Mineração Mibrasa, Setor Alto Candeias, km 128, Sudoeste de Ariquemes",,PRESERVED_SPECIMEN,D. C. Wasshausen,,L. O. A. Teixeira,BRAZIL,BR,TRUE,TRUE,Ruellia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_2995,Digitaria Haller,-7.483333,-36.665,1089176036,2008-06-16T00:00:00Z,BR,Paraíba,,"",,PRESERVED_SPECIMEN,"",,"Pessoa, MC; Filgueiras, TS; Lima, JR",BRAZIL,BR,TRUE,TRUE,Digitaria,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_3333,Mimosa micropteris var. pungens (Burkart) Barneby,-26.85,-52.43,1563217620,1964-11-08T00:00:00Z,BR,Santa Catarina,,Mun. Fachinal dos Guedes: Dry bank by road to Xanxeré,,PRESERVED_SPECIMEN,"",,L. Smith & R. M. Klein,BRAZIL,BR,TRUE,TRUE,Mimosa micropteris pungens,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_3355,Cordia L.,-16.061111,-57.666667,1090669917,2002-08-11T00:00:00Z,BR,Mato Grosso,,Bairro Vila Irene,,PRESERVED_SPECIMEN,"Schessl, M",,"Schessl, M",BRAZIL,BR,TRUE,TRUE,Cordia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_3372,Inga Mill.,-9.811944,-68.330833,1424375922,2011-03-30T00:00:00Z,BR,Acre,,"Rio Andirá. BR 364, Km 52. Floresta de varzea.",,PRESERVED_SPECIMEN,"",,E.S. Leal; et.al,BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_3594,Cenostigma microphyllum (Mart. ex G.Don) E.Gagnon & G.P.Lewis,-8.466211,-37.317287,2854829513,"",BR,"",,catimbau,,HUMAN_OBSERVATION,"",,"",BRAZIL,BR,TRUE,TRUE,Cenostigma microphyllum,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_3596,Polygonum hispidum Kunth,-6.508556,-39.234444,1089253541,2010-05-15T00:00:00Z,BR,Ceará,,D13-Solidão II,,PRESERVED_SPECIMEN,"Loiola, M.I.B.; Tabosa, F.R.S.",,"Normando, L.R.O.",BRAZIL,BR,TRUE,TRUE,Polygonum hispidum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_3788,Randia L.,-14.008056,-42.548611,1077229326,2008-05-24T00:00:00Z,BR,Bahia,,"Serra Geral, Bloco 01. , parcela 02, nº 39",,PRESERVED_SPECIMEN,"Borges, RL",,"Guedes, ML; Gomes, FS",BRAZIL,BR,TRUE,TRUE,Randia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_3831,Randia L.,-22.9028,-43.2075,1090581454,1945-07-18T00:00:00Z,BR,Rio de Janeiro,,Jardim Botânico,,PRESERVED_SPECIMEN,S.L. Jung-Mendaçolli & E.A. Anunciação,,J.G. Kuhlmann,BRAZIL,BR,TRUE,TRUE,Randia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_3965,Cordia globosa (Jacq.) Kunth,-7.186111,-37.431389,1089158756,1998-01-18T00:00:00Z,BR,Paraíba,,"Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica.",,PRESERVED_SPECIMEN,James S. Miller,,"Agra, MF; Cabral, S; Pontes, RA",BRAZIL,BR,TRUE,TRUE,Cordia globosa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_4071,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,-11.4,-42.4,1077533627,1977-02-22T00:00:00Z,BR,Bahia,,12 km E. of Gentio do Ouro on road to Boa Vista and Ibipeba.,,PRESERVED_SPECIMEN,"Gomes-Silva, A.",,"Harley, R.M.",BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_4162,Copaifera langsdorffii var. langsdorffii,-15.866667,-47.85,1440681166,1994-08-16T00:00:00Z,BR,Distrito Federal,,Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado,,PRESERVED_SPECIMEN,"Costa, J",,"Lima, IV",BRAZIL,BR,TRUE,TRUE,Copaifera langsdorffii langsdorffii,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_4418,Psychotria pubigera Schltdl.,-10.8339,-52.8731,1228251937,"",BR,"",,"",,PRESERVED_SPECIMEN,"",,"",BRAZIL,BR,TRUE,TRUE,Psychotria pubigera,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_4469,Inga Mill.,1.05,-52.066667,1314874396,1985-01-04T00:00:00Z,BR,Amapá,,Macapá,,PRESERVED_SPECIMEN,"Silva, M.G. da",,"Rabelo, B.V.",BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_4506,Gomidesia crocea Berg,-19.95,-40.53,912287316,1999-02-12T00:00:00Z,BR,"",,Estacao Biologica de Santa Lucia.,,PRESERVED_SPECIMEN,"",,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",BRAZIL,BR,TRUE,TRUE,Gomidesia crocea,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_4510,Drosera dichotoma Banks & Soland. ex Sm.,-18.395278,-43.434444,2550865397,2017-07-12T00:00:00Z,BR,Minas Gerais,,"Estrada após a entrada para Cachoeira do Tempo Perdido, próximo a Capivari",,PRESERVED_SPECIMEN,"Faria, JEQ",,"Faria, JEQ; Chaves, DA",BRAZIL,BR,TRUE,TRUE,Drosera dichotoma,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_4612,Polypodium L.,-18.681944,-39.745833,2397840423,2018-11-20T00:00:00Z,BR,Espírito Santo,,"APA Conceição da Barra, ponto de amostragem 2.",,PRESERVED_SPECIMEN,"",,"Firmino, A.D.; Silvares, G.C.O.",BRAZIL,BR,TRUE,TRUE,Polypodium,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_4801,Tachigali subvelutina (Benth.) Oliveira-Filho,-14.146667,-42.541389,1265916507,1997-02-11T00:00:00Z,BR,Bahia,,Serra Geral: Caminho para brejinho;,,PRESERVED_SPECIMEN,J.C.O.Santana,,"Guedes, M.L.; Stannard, B.; Saar, E. & Passos Junior, L.A.",BRAZIL,BR,TRUE,TRUE,Tachigali subvelutina,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_5043,Ruellia L.,-12.665,-45.033333,1094880796,2010-05-22T00:00:00Z,BR,Bahia,,Próximo a Ilha do Vitor.,,PRESERVED_SPECIMEN,"",,"Melo, E.",BRAZIL,BR,TRUE,TRUE,Ruellia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_5231,Cenostigma microphyllum (Mart. ex G.Don) E.Gagnon & G.P.Lewis,-14.9795112338557,-41.4106423583176,1931249148,1984-03-14T00:00:00Z,BR,Bahia,,Estrada que liga Tremendal a Venda Velha. SD.24-Y-A. Ponto 01,,PRESERVED_SPECIMEN,"",,J. E. M. Brazao,BRAZIL,BR,TRUE,TRUE,Cenostigma microphyllum,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_5290,Roupala longipetiolata var. diversifolia Meisn.,-22.913514,-43.448386,1929090773,"",BR,Rio de Janeiro,,Circa Rio de Janeiro.,,PRESERVED_SPECIMEN,H. O. Sleumer,,A. F. M. Glaziou,BRAZIL,BR,TRUE,TRUE,Roupala longipetiolata diversifolia,,,notFound,,,,,,,,,,,,,,,,,
GBIF_5639,Cenostigma pluviosum var. sanfranciscanum (G.P.Lewis) E.Gagnon & G.P.Lewis,-15.45,-44.83,1928761876,1973-04-21T00:00:00Z,BR,Minas Gerais,,"Rio Pandeiros, ca. 52 km by road W of Janúaria near road to Serra das Araras",,PRESERVED_SPECIMEN,"",,W. R. Anderson,BRAZIL,BR,TRUE,TRUE,Cenostigma pluviosum sanfranciscanum,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_5701,Protium heptaphyllum subsp. heptaphyllum,-17.5,-39.216667,2517329999,1977-01-15T00:00:00Z,BR,Bahia,,"",,PRESERVED_SPECIMEN,Daly DC,,Harley RM; et al.,BRAZIL,BR,TRUE,TRUE,Protium heptaphyllum heptaphyllum,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_5907,Mimosa setosa var. paludosa (Benth.) Barneby,-18.984722,-48.9875,1087577553,1987-09-16T00:00:00Z,BR,Minas Gerais,,Ribeirão Furnas.,,PRESERVED_SPECIMEN,"",,"Rocha, LA; MIR",BRAZIL,BR,TRUE,TRUE,Mimosa setosa paludosa,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_5963,Polygonum acuminatum Kunth,-26.3082960824994,-48.846171665191,1930672625,1957-12-18T00:00:00Z,BR,Santa Catarina,,Estrada Dona Francisca,,PRESERVED_SPECIMEN,L. B. Smith,,R. Reitz,BRAZIL,BR,TRUE,TRUE,Polygonum acuminatum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_6110,Sida L.,-17.7417,-48.625,1213552501,1976-01-01T00:00:00Z,BR,Goiás,,Caldas Novas,,PRESERVED_SPECIMEN,Incógnito,,"Heringer, EP",BRAZIL,BR,TRUE,TRUE,Sida,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_6230,Sida L.,-10.683056,-36.785556,2464807319,2013-11-20T00:00:00Z,BR,Sergipe,,"Povoado Lagoa Redonda, Próximo a 1° barreta (riacho Aningas)",,PRESERVED_SPECIMEN,"",,"Oliveira, EVS",BRAZIL,BR,TRUE,TRUE,Sida,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_6455,Morrenia odorata (Hook. & Arn.) Lindl.,-19.0131416472828,-57.6542207593855,1928836944,1953-10-16T00:00:00Z,BR,Mato Grosso do Sul,,"Leque, Posto Agropecuário.",,PRESERVED_SPECIMEN,P. Agostinho,,E. Pereira,BRAZIL,BR,TRUE,TRUE,Morrenia odorata,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_6570,Alsodeia racemosa C.Martius & Zucc.,-10.8339,-52.8731,1228228728,1819-12-01T00:00:00Z,BR,"",,"",,PRESERVED_SPECIMEN,"",,C. F. P. von Martius,BRAZIL,BR,TRUE,TRUE,Alsodeia racemosa,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_6619,Pityrocarpa moniliformis (Benth.) Luckow & R.W.Jobson,-9.480556,-40.846667,1094873785,2009-09-21T00:00:00Z,BR,Bahia,,"Baixo médio São Francisco, Sobradinho. Estrada de Juazeiro para Sobradinho.",,PRESERVED_SPECIMEN,P.G.Ribeiro,,"Guedes, M.L.S.",BRAZIL,BR,TRUE,TRUE,Pityrocarpa moniliformis,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_7039,Senna macranthera var. nervosa (Vogel) H.S.Irwin & Barneby,-18,-44,1228501577,1970-03-22T00:00:00Z,BR,Minas Gerais,,"",,PRESERVED_SPECIMEN,RRC ID Flag,,H. S. Irwin,BRAZIL,BR,TRUE,TRUE,Senna macranthera nervosa,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_7176,Trigonia nivea var. nivea,-13.0092666818479,-41.3706393848679,1931219566,1984-01-22T00:00:00Z,BR,Bahia,,Brejo de Cima,,PRESERVED_SPECIMEN,E. Lleras,,G. G. Hatschbach,BRAZIL,BR,TRUE,TRUE,Trigonia nivea nivea,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_7206,Trigonia nivea var. nivea,-10.45,-41.266667,1090413188,2004-02-06T00:00:00Z,BR,Bahia,,"3Km NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.",,PRESERVED_SPECIMEN,J. Miguel,,R. M. Harley,BRAZIL,BR,TRUE,TRUE,Trigonia nivea nivea,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_7576,Tachigali duckei (Dwyer) Oliveira-Filho,-22.54,-44.606944,1424201920,2006-10-13T00:00:00Z,BR,Rio de Janeiro,,"Ao lado do Mirante do Último Adeus, descida para a entrada do PNI. Parque Nacional do Itatiaia",,PRESERVED_SPECIMEN,Luciana F. G. da Silva,,"Luciana F. G. da Silva; J. E. Meireles, W. da Silva & B. Neder",BRAZIL,BR,TRUE,TRUE,Tachigali duckei,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_7591,Acacia paniculata Willd.,-12.033333,-40.483333,1087700788,2007-01-26T00:00:00Z,BR,Bahia,,Jequitibá; mata/beira da estrada/brejo,,PRESERVED_SPECIMEN,L.P. de Queiroz,,"Melo, P.A. de",BRAZIL,BR,TRUE,TRUE,Acacia paniculata,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_7675,Maytenus gonoclada Mart.,-23.229167,-45.013611,1434685804,2016-11-14T00:00:00Z,BR,São Paulo,,"",,PRESERVED_SPECIMEN,"Groppo Júnior, M",,"Maruyama, A; Cicco, L",BRAZIL,BR,TRUE,TRUE,Maytenus gonoclada,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_7965,Sida rhombifolia var. typica K.Schum.,-5.35,-47.52,1929362072,1984-04-05T00:00:00Z,BR,Maranhão,,Folha SB.23-V-C; Ponto 14.,,PRESERVED_SPECIMEN,G. C. P. Pinto; H. P. Bautista,,F. M. D. Hora,BRAZIL,BR,TRUE,TRUE,Sida rhombifolia typica,,,notFound,,,,,,,,,,,,,,,,,
GBIF_7980,Dahlstedtia araripensis (Benth.) M.J.Silva & A.M.G.Azevedo,-8.501481,-37.288982,2854828640,"",BR,"",,catimbau,,HUMAN_OBSERVATION,"",,"",BRAZIL,BR,TRUE,TRUE,Dahlstedtia araripensis,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8083,Cynanchum tomentosum Lam.,-10.8339,-52.8731,1701726962,1966-06-12T00:00:00Z,BR,"",,"",,PRESERVED_SPECIMEN,"",,H. S. Irwin,BRAZIL,BR,TRUE,TRUE,Cynanchum tomentosum,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8106,Cordia L.,-2.875833,-54.939722,1423904983,2015-11-05T00:00:00Z,BR,Pará,,Along the access road departing on the W side of the BR-163 highway at Km 67. Floresta Nacional do Tapajós,,PRESERVED_SPECIMEN,"",,"B.M. Torke; V. Mansano, M.J.A. Falcão Jr, Mª J.S. da Silva, T.A.J. Sousa, R. Sarmento & C.P. Moura",BRAZIL,BR,TRUE,TRUE,Cordia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_8252,Mimosa acutistipula var. ferrea Barneby,-6.036389,-50.283611,1424318519,2011-02-10T00:00:00Z,BR,Pará,,"Serra de Carajás, Nucleo Urbano de Carajás, mina N 1, ca 8 Km da estrada do Manganês, área da parcela de testemunho de canga, restauração de área degradada.",,PRESERVED_SPECIMEN,"H.C. Lima, C.M.J. Mattos & A. Santos",,H.C. de Lima; & D.F. Silva,BRAZIL,BR,TRUE,TRUE,Mimosa acutistipula ferrea,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_8330,Polypodium lepidopteris (Langsd. & Fisch.) Kunze,-10.8339,-52.8731,1500180370,"",BR,"",,"",,PRESERVED_SPECIMEN,"",,"",BRAZIL,BR,TRUE,TRUE,Polypodium lepidopteris,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8361,Abutilon molle (Ortega) Sweet,-30.155772,-51.226056,1077426453,1969-05-01T00:00:00Z,BR,Rio Grande do Sul,,Praia do Guarujá,,PRESERVED_SPECIMEN,"Porto, M.L.",,"Porto, M.L.",BRAZIL,BR,TRUE,TRUE,Abutilon molle,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8380,Symphonia globulifera subsp. globulifera,-1.438098,-48.44475,1929087533,1942-08-20T00:00:00Z,BR,Pará,,I.A.N,,PRESERVED_SPECIMEN,K. Abdul-Salim,,W. A. Ducke,BRAZIL,BR,TRUE,TRUE,Symphonia globulifera globulifera,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_8418,Inga Mill.,-16.403333,-40.057222,1316168280,2006-04-23T00:00:00Z,BR,Minas Gerais,,"",,PRESERVED_SPECIMEN,"",,W.W.Thomas,BRAZIL,BR,TRUE,TRUE,Inga,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_8550,Croton ceanothifolius Baill.,-26.238611,-51.078611,1094714876,1962-10-26T00:00:00Z,BR,Santa Catarina,,Campo úmido.,,PRESERVED_SPECIMEN,Smith & Downs,,R. Reitz; R. M. Klein,BRAZIL,BR,TRUE,TRUE,Croton ceanothifolius,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8603,Ficus rupicola C.C.Berg & Carauta,-14,-46.5,2236165078,1996-11-13T00:00:00Z,BR,Goiás,,"km 1,5 da estrada Guarani de Goiás / Claretiana",,PRESERVED_SPECIMEN,"",,B. A. S. Pereira & D. Alvarenga,BRAZIL,BR,TRUE,TRUE,Ficus rupicola,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8666,Axonopus canescens (Nees) Pilg.,-17.1556,-46.93875,1927866090,1970-02-06T00:00:00Z,BR,Minas Gerais,,"Serra da Anta, summit of chapada, ca. 10 km N. of Paracatú",,PRESERVED_SPECIMEN,"",,H. S. Irwin,BRAZIL,BR,TRUE,TRUE,Axonopus canescens,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_8700,Eriosema crinitum var. crinitum,-12.75,-60.17,1928461095,1979-10-30T00:00:00Z,BR,Rondônia,,A 4 km de Vilhena,,PRESERVED_SPECIMEN,R. C. Barneby,,M. G. Vieira,BRAZIL,BR,TRUE,TRUE,Eriosema crinitum crinitum,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_8983,Mimosa gemmulata var. gemmulata,-13.63,-41.85,912139543,1991-03-28T00:00:00Z,BR,"",,Ca. 4km along estrada de terra from Livramento do Brumado to Rio de Contas.,,PRESERVED_SPECIMEN,"Lewis, G.P.",,"Lewis, G.P.; Andrade, S.M.M.",BRAZIL,BR,TRUE,TRUE,Mimosa gemmulata gemmulata,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_9096,Paralychnophora patriciana D.J.N.Hind,-13.25,-41.92,912082660,1992-01-27T00:00:00Z,BR,"",,Serra ao Sul do Riacho da Taquara.,,PRESERVED_SPECIMEN,"Hind, D.J.N.",,"Hind, D.J.N.; Queiroz, R.F.",BRAZIL,BR,TRUE,TRUE,Paralychnophora patriciana,,,synonym | noAcceptedName,GBIF:3137729,Paralychnophora patriciana,species,synonym,GBIF:9272370,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Eremanthus,patriciana,,3133590,,D.J.N.Hind,
GBIF_9189,Cordia L.,-9.083333,-68.75,1899742635,1980-10-06T00:00:00Z,BR,Acre,,Vizinhança de Sena Madureira.,,PRESERVED_SPECIMEN,"",,"Nelson, B.",BRAZIL,BR,TRUE,TRUE,Cordia,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_9383,Mimosa gracilis var. capillipes (Benth.) Barneby,-15.824722,-48.906667,1094841169,2005-01-18T00:00:00Z,BR,Goiás,,Serra dos Pirineus. Subida para o Parque.,,PRESERVED_SPECIMEN,L.S.B.Jordão,,"Souza, J.P.de",BRAZIL,BR,TRUE,TRUE,Mimosa gracilis capillipes,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_9490,Bauhinia dumosa var. viscidula (Harms) Vaz & R.Marquete,-15.583333,-47.95,1316163923,1987-02-05T00:00:00Z,BR,Distrito Federal,,Chapada da Contagem,,PRESERVED_SPECIMEN,"Vaz, AMSF",,"Pirani, JR",BRAZIL,BR,TRUE,TRUE,Bauhinia dumosa viscidula,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_9513,Crassula L.,-26.926111,-49.37,1213675385,2014-09-15T00:00:00Z,BR,Santa Catarina,,"Bairro Centro, Rua Barão do Rio Branco",,PRESERVED_SPECIMEN,"",,"Funez, L.A.",BRAZIL,BR,TRUE,TRUE,Crassula,,,multipleAccepted,,,,,,,,,,,,,,,,,
GBIF_9543,Eugenia ovalifolia Cambess.,-10.8339,-52.8731,1228535272,"",BR,"",,"",,PRESERVED_SPECIMEN,"",,A. Saint-Hilaire,BRAZIL,BR,TRUE,TRUE,Eugenia ovalifolia,,,heterotypic synonym,,,,,,,,,,,,,,,,,
GBIF_9587,Psychotria capitata Ruiz & Pav.,-9.366667,-54.9,1424104312,1983-04-29T00:00:00Z,BR,Pará,,"Estrada Santarém-Cuiabá Br 163, km 780 de Cuiabá , MUn . de Itaituba . com penetração de 1 km para dentro da mata.",,PRESERVED_SPECIMEN,M. Gomes,,Maria Naélia  Silva,BRAZIL,BR,TRUE,TRUE,Psychotria capitata,,,homotypic synonym,,,,,,,,,,,,,,,,,
GBIF_9708,Ocotea lanceolata Nees,-13.48333,-41.81667,439130715,1977-02-24T00:00:00Z,BR,Bahia,,"",,PRESERVED_SPECIMEN,"",,"Harley, R.M.|Santos, T.S.|Pinheiro, R.S.|Mayo, S.J.|Storr, R.M.",BRAZIL,BR,TRUE,TRUE,Ocotea lanceolata,,,proparte synonym,,,,,,,,,,,,,,,,,
GBIF_9914,Ruellia L.,-22.478889,-43.4625,1423938838,2016-05-27T00:00:00Z,BR,Rio de Janeiro,,trilha dentro do Retiro das Palmeiras na vertente sudoeste.,,PRESERVED_SPECIMEN,"",,M.S.Wängler; V.S.Ferreira,BRAZIL,BR,TRUE,TRUE,Ruellia,,,multipleAccepted,,,,,,,,,,,,,,,,,
ICMBIO_25,Eriochrysis,-25.5111111,-49.0336111,RB00735309,03/10/2012,Brasil,Paraná,Piraquara,Em beira de estrada. Solo turfoso.,,,,,,BRAZIL,BR,TRUE,TRUE,Eriochrysis,,,multipleAccepted,,,,,,,,,,,,,,,,,
ICMBIO_122,INDETERMINADA,-8.5527778,-67.5644444,RB00602013,11/12/2009,Brasil,Amazonas,Boca do Acre,Igarapé Mari. Floresta Nacional do Mapiá - Inauiní.,,,,,,BRAZIL,BR,TRUE,TRUE,Indeterminada,,,notFound,,,,,,,,,,,,,,,,,
ICMBIO_136,Hildaea,-14.1777778,-39.0166667,RB00700880,10/06/2006,Brasil,Bahia,Uruçuca,"Antiga estrada que liga Ubaitaba à Maraú, Fazenda Água Boa.",,,,,,BRAZIL,BR,TRUE,TRUE,Hildaea,,,notFound,,,,,,,,,,,,,,,,,
ICMBIO_149,Sida carpinifolia,-25.320831,-48.706667,123817,31/08/2009,Brasil,PR,Antonina,Área De Proteção Ambiental De Guaraqueçaba,,,,,,BRAZIL,BR,TRUE,TRUE,Sida carpinifolia,,,heterotypic synonym,,,,,,,,,,,,,,,,,
ICMBIO_184,Inga nobilis ssp. quaternata (Poepp. & Endl.) T.D.Penn.,-9.6647223,-70.1380556,RB00670401,23/11/2010,Brasil,Acre,Manoel Urbano,"Bacia do Purus, Rio Chandless, Parque Estadual Chandless, descendo o rio a partir da sede do parque. Floresta aberta com palmeira e bambu, margem do rio.",,,,,,BRAZIL,BR,TRUE,FALSE,Inga nobilis quaternata,,,homotypic synonym,,,,,,,,,,,,,,,,,
ICMBIO_219,Lycopodium thyoides,-20.209861,-43.574306,138716,11/07/2007,Brasil,MG,Ouro Preto,Serra De Capanema,,,,,,BRAZIL,BR,TRUE,TRUE,Lycopodium thyoides,,,homotypic synonym,,,,,,,,,,,,,,,,,
ICMBIO_225,Campyloneurum phyllitidis (L.) C.Presl,-22.5833333,-43.0333333,RB00688537,"",Brasil,Rio de Janeiro,Magé,3 km. E.S.E. Santo Aleixo.,,,,,,BRAZIL,BR,TRUE,TRUE,Campyloneurum phyllitidis,,,heterotypic synonym,,,,,,,,,,,,,,,,,
