database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.missing_name,.missing_xy,.invalid_xy,.xy_provenance,country_suggested,countryCode,transposed_xy,.xy_out_country,.summary
GBIF_3835,Manettia cordifolia Mart.,,,1077576518,1999-05-23 00:00:00,BR,Ceará,,Floresta Nacional do Araripe. Guaribas.,,PRESERVED_SPECIMEN,"; Cano, O.; Wood, J.R.I.",,"Miranda, A.M.; Lima, D.; Lima, D.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3837,Elaphoglossum glaziovii (Fée) Brade,,,2575919397,1904-02-17 00:00:00,BR,Paraná,,Ipiranga,,PRESERVED_SPECIMEN,"Kieling-Rubio, M.A.",,"Dusén, P.K.H.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3838,Celastraceae,,,1234558974,1998-10-21 00:00:00,BR,Pernambuco,,"Cabo de Santo Agostinho - Distrito de Ponte dos Carvalhos - PE, Praia do Paiva- restinga.",,PRESERVED_SPECIMEN,"",,"Sacramento, A",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3840,Ocotea mosenii Mez,,,1086904062,2005-09-30 00:00:00,BR,Sp,,P.E.Carlos Botelho,,PRESERVED_SPECIMEN,J.B.Baitello,,J.B.Baitello & N.M.Ivanauskas & G.A.D.C.Francfo,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3844,Ocotea schottii (Meisn.) Mez,,,1095460793,,BR,Rio de Janeiro,,Paraíso,,PRESERVED_SPECIMEN,"Wattimo, I. de",,"Lima, H.C. de; Sá, C.F. de; Hatton, J.; Sá, C.F. de; Hatton, J.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3845,Cleistes rosea Lindl.,,,912689804,1966-06-12 00:00:00,BR,"",,"Campina do Palha, pr. Vigia.",,PRESERVED_SPECIMEN,"Pabst, G.",,"Pabst, G.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3846,Mikania F.W.Schmidt,,,1077566908,1996-05-24 00:00:00,BR,São Paulo,,Iporanga. Fazenda Intervales. Estrada para Guapiara. Área alterada.,,PRESERVED_SPECIMEN,"",,"Hoch, A.M.; Prado, J.; et al.; Proença, S.L.; Costa, C.B.; Prado, J.; et al.; Proença, S.L.; Costa, C.B.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3847,Cucurbitaceae,,,2598698087,1991-07-26 00:00:00,BR,São Paulo,,Parque Estadual das Fontes do Ipiranga,,PRESERVED_SPECIMEN,"",,"Sendulsky, T",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3850,Arachis pintoi Krapov. & W.C.Greg.,,,2565376327,1972-03-18 00:00:00,BR,Minas Gerais,,15 km N of Montalvânia.,,PRESERVED_SPECIMEN,"",,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3852,Codonanthopsis Mansf.,,,1322898733,1956-11-05 00:00:00,BR,Amazonas,,Manaus - Igarape da Cachoeira Alta,,PRESERVED_SPECIMEN,"",,J. Chagas,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3855,Axonopus anceps (Mez) Hitchcock,,,1259831754,1851-01-01 00:00:00,BR,Amazonas,,"Rio Negro, barra",,PRESERVED_SPECIMEN,G.A. Black,,Richard Spruce,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3856,Eremanthus reflexo-auriculatus G.M.Barroso,,,1424058535,1960-09-07 00:00:00,BR,Pernambuco,,"Chapada de São José, Brejo de São José.",,PRESERVED_SPECIMEN,N.F.F. MacLeish,,"Lima, A.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3857,Piptocarpha macropoda (DC.) Baker,,,2452857705,1992-09-21 00:00:00,BR,São Paulo,,Parque Estadual Carlos Botelho,,PRESERVED_SPECIMEN,"Volet, DP",,"Sugiyama, M; Corrêa, JA",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3858,Guapira tomentosa (Casar.) Lundell,,,1587309416,2009-05-06 00:00:00,BR,Alagoas,,Serra Lisa.,,PRESERVED_SPECIMEN,"",,Chagas-Mota; N.Ramos,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3860,Peperomia Ruiz & Pav.,,,2513833044,1911-09-01 00:00:00,BR,"",,"Epiphgt, Seringal L. Francisco. Rio Acre.",,PRESERVED_SPECIMEN,"",,Ule EHG,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3861,Pourouma acutiflora Trécul,,,1913600266,1997-10-30 00:00:00,BR,Pernambuco,,"Mata do Engenho Rosário; à direita da PE-60 em direção à Ipojuca, antes do Posto da Polícia rodoviária",,PRESERVED_SPECIMEN,"",,S. Tavares; D. Lima; M. Marciel; M. Alves,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3864,Lindackeria paludosa Gilg,,,1260539328,1992-01-05 00:00:00,BR,Pará,,"Parauapebas. Reserva Biologica da Serra dos Carajas. Companhia Vale do Rio Doce. Area 4 do Igarape Bahia, proximo aos tanques de rejeito. Floresta de terra firme. Transecto No 6.",,PRESERVED_SPECIMEN,R.Liesner (MO),,G. dos Santos|Alwyn H. Gentry|Rosa Ortiz,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3867,Guatteria stenopetala R.E.Fr.,,,1314783514,1950-08-28 00:00:00,BR,Amazonas,,Amazonas,,PRESERVED_SPECIMEN,"Marinho, L.R.",,"Fróes, R.L.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3868,Adiantum deflectens Mart.,,,1986487659,1992-12-18 00:00:00,BR,Go,,Serra Dourada,,PRESERVED_SPECIMEN,"Silva, M.R.",,M.R. Pietrobom-Silva,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3871,Alternanthera dentata R.E.Fr.,,,1274799186,1999-05-23 00:00:00,BR,Ceará,,"Floresta Nacional do Araripe, Guaribas, margens da rodovia.",,PRESERVED_SPECIMEN,L. Senna,,A.M. Miranda; D. Lima,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3873,Pilocarpus pauciflorus subsp. pauciflorus,,,1095204692,1938-08-26 00:00:00,BR,Sp,,Fazenda Oito Pontas.,,PRESERVED_SPECIMEN,L. A. Skorupa,,August Gehrt,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3874,Sorocea muriculata Miq.,,,2513386507,1936-09-11 00:00:00,BR,"",,"Brazilian Amazonia. Basin of Rio Solimoes. State of Amazonas : Municipality Sao Paulo de olivenca, near Palmares.",,PRESERVED_SPECIMEN,"",,Krukoff BA,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3875,Zygia latifolia (L.) Fawc. & Rendle,,,1314920770,2009-01-10 00:00:00,BR,Pará,,Limoeiro do Ajuru,,PRESERVED_SPECIMEN,"",,"Félix-da-Silva, M.M.; Trindade,  M.J.S.; Figueiredo, O.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3876,Dioscorea olfersiana Klotzsch ex Griseb.,,,1302680830,1972-07-09 00:00:00,BR,Rio de Janeiro,,Brasil. Rio de Janeiro. Rio das Ostras. .,,UNKNOWN,"",,Rizzini,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3878,Casearia tenuipilosa Sleumer,,,2516275547,1916-12-21 00:00:00,BR,"",,"Pará: Rio Xingú, Estrada da Volta, near Altamira.",,PRESERVED_SPECIMEN,"",,Ducke A,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3879,Campyloneurum decurrens C.Presl,,,912697326,,BR,"",,Corcovado,,PRESERVED_SPECIMEN,"Isaac, B.",,"MacGillivray, J.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3880,Thoracocarpus bissectus (Vell.) Harling,,,1456147126,1942-10-03 00:00:00,BR,Pará,,"Castanhal, on Belem-Braganza railway",,PRESERVED_SPECIMEN,"",,M. B. Silva,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3881,Aparisthmium cordatum (A.Juss.) Baill.,,,1042637241,1979-01-18 00:00:00,BR,Pará,,"Santarém, Curuá-Una, Prainha.",,PRESERVED_SPECIMEN,"Bastos, M.N.C.",,Mike Hopkins,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3882,Myrcia splendens DC.,,,1090146255,2011-09-05 00:00:00,BR,Ceará,,Trilha da Coruja. Chapada do Araripe. Cariri.,,PRESERVED_SPECIMEN,"Sobral, M",,"Teodóseo, MDL",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3885,Erythroxylum deciduum A.St.-Hil.,,,1989878263,,BR,Paraná,,Serra do Caetê,,PRESERVED_SPECIMEN,G. Hatschbach,,G. Hatschbach,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3886,Endlicheria paniculata (Spreng.) J.F.Macbr.,,,1259774927,1960-05-10 00:00:00,BR,Santa Catarina,,Araranguá. Morro dos Conventos,,PRESERVED_SPECIMEN,"",,Pe. Raulino Reitz|Roberto M. Klein,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3888,Miconia discolor DC.,,,1260651841,1949-05-12 00:00:00,BR,Paraná,,"Parque Nacional de Iguassú, Estrada que leva ao Salto.",,PRESERVED_SPECIMEN,Brade,,Apparicio P. Duarte|Edmundo Pereira,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3894,Buddleja stachyoides Cham. & Schltdl.,,,1077388579,2007-02-19 00:00:00,BR,Paraná,,"Mata da Porda, Varzeão.",,PRESERVED_SPECIMEN,"Barbosa, E",,"Ribas, O.S.; Lopes, C.V.G.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3895,Calathea G.Mey.,,,1099312765,2011-01-28 00:00:00,BR,Sp,,"Coletada em cultivo no viveiro Plant Fácil. Procedente de uma região entre Ilhéus e Itacaré, onde crescia entre rochas em plantação de cacau.",,PRESERVED_SPECIMEN,S. Vieira,,S. Vieira & H. Lorenzi,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3896,Miconia elegans Cogn.,,,2452860487,1992-09-25 00:00:00,BR,Distrito Federal,,"APA de Cafuringa. Fazenda Palestina. Mata de encosta, próximo a afloramento de calcário, na margem esquerda do rio do Sal",,PRESERVED_SPECIMEN,"Chiea, SAC",,"Pereira, BAS; Alvarenga, D",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3902,Clusia candelabrum Planch. & Triana,,,2598715376,1975-08-30 00:00:00,BR,Rondônia,,"Sub-base do Projeto Radam, SC-20-XD, Ponto 22",,PRESERVED_SPECIMEN,"",,"Cordeiro, M.R.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3903,Maytenus gonoclada Mart.,,,1096845786,1949-11-02 00:00:00,BR,Santa Catarina,,"Plantas de Santa Catarina- Brazil Azambuja, Brusque",,PRESERVED_SPECIMEN,"",,P. R. Reitz,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3904,Calea clausseniana Baker,,,1424264851,2002-11-21 00:00:00,BR,Minas Gerais,,"Próximo cachoeira dos Rolinhos, Parque Nacional da Serra da Canastra.",,PRESERVED_SPECIMEN,J. N. Nakajima,,"R. Romero; F. Araujo, M. Resende & Y. Farias",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3905,Geonoma pohliana Mart.,,,912039835,,BR,"",,Bahia,,PRESERVED_SPECIMEN,"",,"Harley, R.M.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3911,Ditassa hastata Decne.,,,2521095638,2004-11-25 00:00:00,BR,Bahia,,"BR-430, próximo ao trevo para Tanque Novo",,PRESERVED_SPECIMEN,"Rapini, A",,"Hatschbach, G; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3913,Solidago microglossa DC.,,,1675519099,1995-03-25 00:00:00,BR,Paraná,,O9,,PRESERVED_SPECIMEN,"Potrich, EB",,"Vidolin, G",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3914,Commelina obliqua Vahl,,,1424425832,1996-08-18 00:00:00,BR,Rio de Janeiro,,"Reserva Ecológica Rio das Pedras, trilha para o Cambucá.",,PRESERVED_SPECIMEN,Lira Neto J.A.,,Lira Neto J.A.; J.M.A. Braga; M.G. Bovini,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3915,Scoparia montevidensis R.E.Fr.,,,1265488252,1977-10-21 00:00:00,BR,"",,"Itupiranga, along Rio Tocantins.",,PRESERVED_SPECIMEN,"",,"Berg, C.C.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3917,Solanum falciforme Farruggia,,,1424195009,1984-11-30 00:00:00,BR,Distrito Federal,,Lago Sul.,,PRESERVED_SPECIMEN,Frank Farruggia,,Liana Duarte de Araújo,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3923,Polygonum persicaria L.,,,1095502431,,BR,Paraná,,"Rua Francisco Soares, Portão",,PRESERVED_SPECIMEN,"Melo França, E. de",,"Melo França, E. de; et al.; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3925,Marlierea obscura Berg,,,2515631027,1955-07-26 00:00:00,BR,"",,"Santa Catarina, Araçaceiro, Cunhas, Itajaí, Mata, Arvoreta.",,PRESERVED_SPECIMEN,"",,Klein RM,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3926,Nectandra megapotamica Mez,,,2464848399,1995-08-03 00:00:00,BR,Paraná,,Bosque Municipal,,PRESERVED_SPECIMEN,"",,"Petenacci, A",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3928,"Chascolytrum itatiaiae (Ekman) L.Essi, Longhi-Wagner & Souza-Chies ex Steud.",,,1264704788,1981-01-09 00:00:00,BR,Rj,,"Macieiras, Parque Nacional Itatiaia",,PRESERVED_SPECIMEN,"Longhi-Wagner, H",,"Winge, H",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3931,Trixis verbasciformis Less.,,,1456413675,1870-01-12 00:00:00,BR,Minas Gerais,,Caldas,,PRESERVED_SPECIMEN,"",,A. Regnell,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3932,Pecluma sicca (Lindm.) M.G.Price,,,1930448512,1892-10-03 00:00:00,BR,Rio Grande do Sul,,Canoas,,PRESERVED_SPECIMEN,"",,C. A. M. Lindman,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3933,Arachis hypogaea L.,,,42261409,,BR,"",,Mato Grosso,,UNKNOWN,"",,"",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3941,Pavonia sepium A.St.-Hil.,,,1424060282,2004-07-03 00:00:00,BR,Rio de Janeiro,,"Recreio dos Bandeirantes, Parque Municipal da Prainha, trilha central.",,PRESERVED_SPECIMEN,M.G. Bovini,,L.I.S. Cardoso; et al,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3947,Myrceugenia miersiana (Gardner) D.Legrand & Kausel,,,1143419993,2002-04-24 00:00:00,BR,Espírito Santo,,"Nova Lombardia, Reserva Biológica Augusto Ruschi, Estrada da Tracomal. parte final. beira da estrada",,PRESERVED_SPECIMEN,"",,"Vervloet, RR; Bausen, E",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3950,Dioclea coriacea Benth.,,,2517393120,1971-03-14 00:00:00,BR,"",,"Brazilian Amazonia. Territorio do Roraima. Poste Mucajai, Rio Mucajai. Vicinity of Mucajai airstrip. Forest on terra firme.",,PRESERVED_SPECIMEN,"",,Prance GT; Steward WC; Ramos JF; Monteiro OP,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3952,Mimosa xavantinae Barneby,,,1318009909,1966-06-06 00:00:00,BR,Mato Grosso,,"Serra do Roncador, ca. 60 km N of Xavantina.",,PRESERVED_SPECIMEN,"",,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3954,Paspalum polyphyllum Nees ex Trin.,,,1260346764,1946-03-15 00:00:00,BR,Paraná,,"Campo, Fazenda de Criacao, Ponta Grossa.",,PRESERVED_SPECIMEN,"",,Jason R. Swallen,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3960,Phoradendron piperoides (Kunth) Trel.,,,1213610438,1962-04-05 00:00:00,BR,Pará,,"Fazenda Santo André, Ilha de Marajó",,PRESERVED_SPECIMEN,"Caires, CS",,"Penna, BS",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3966,Tibouchina herbacea (DC.) Cogn.,,,2452816255,1980-02-12 00:00:00,BR,São Paulo,,"Fazenda Campininha, Estação Experimental de Mogi-Guaçu",,PRESERVED_SPECIMEN,"Meyer, FS",,"Chiea, SAC; Melo, MMRF",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3967,Oeceoclades maculata Lindl.,,,1424040210,1999-06-05 00:00:00,BR,Rio de Janeiro,,Restinga de Balneário das Graças.,,PRESERVED_SPECIMEN,"",,R.N. Damasceno; S.H. do N. Braga,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3968,Ilex paraguariensis A.St.-Hil.,,,1090679078,2010-10-21 00:00:00,BR,Paraná,,Guamirim,,PRESERVED_SPECIMEN,"Lopes, G.L.",,"Martins, E.; et al.; et al.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3969,Poiretia tetraphylla (Poir.) Burkart,,,188383674,1995-11-13 00:00:00,BR,Rio Grande do Sul,,Ipiranga do Sul,,PRESERVED_SPECIMEN,R.Barneby,,A.Butzke,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3971,Ilex subcordata Reissek,,,1095573017,1999-10-25 00:00:00,BR,Minas Gerais,,"Rod. BR-259, Raiz",,PRESERVED_SPECIMEN,"Hatschbach, G.",,"Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3974,Tradescantia sellowiana Kunth,,,1089263107,,BR,Paraná,,Jardim da Faculdade de Farmácia,,PRESERVED_SPECIMEN,L.B. Smith,,"Moreira Filho, H.; Joly, M.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3977,Mollinedia clavigera Tul.,,,1853941450,2014-08-18 00:00:00,BR,Paraná,,Parque do Cinquentenário.,,PRESERVED_SPECIMEN,C.Miranda,,C.Miranda,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3978,Cyrtopodium cardiochilum Lindl.,,,1424501073,2014-10-12 00:00:00,BR,Rio de Janeiro,,Alto dos Micheis.,,PRESERVED_SPECIMEN,"",,R.W. Barreto,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3979,Sterculia pruriens K.Schum.,,,2515591860,1965-11-04 00:00:00,BR,"",,"Plants of Brazilian Amazonia, State of Para, Road BR 22, Capanema to Maranhao, km 64, vicinity of Piritoro, Varzea forest.",,PRESERVED_SPECIMEN,"",,Prance GT; Pennington TD,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3980,Ficus pertusa L.f.,,,1424020853,1962-06-08 00:00:00,BR,Bahia,,Entre Ajuda e Porto Seguro.,,PRESERVED_SPECIMEN,C.C. Berg,,A.P. Duarte,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3981,Mollia lepidota Spruce ex Benth.,,,1260415010,1980-06-17 00:00:00,BR,Pará,,"Municipio de Oriximiná. Rio Trombetas. River banks downriver from Cachoeira Porteira, N to NE bank-shale cliffs to terra firme. (Between C.P. and IBDF Reserval--Lago do Jacaré.) Shrubs and trees of indeterminable size pendant or leaning cut over cliff.",,PRESERVED_SPECIMEN,C. Davidson,,Christopher Davidson|Gustavo Martinelli,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3983,Mimosa velloziana Mart.,,,1423909824,2016-01-09 00:00:00,BR,São Paulo,,"Rodovia SP-258, sentido Itararé, lado direito da rodovia, estrada vicinal que leva a beira do rio, após a ponte.",,PRESERVED_SPECIMEN,M.P. Morim,,R.L.G. Coelho; T.B. Flores,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3989,Guettarda grazielae M.R.V.Barbosa,,,1089158560,1994-07-23 00:00:00,BR,Paraíba,,Antiga Fazenda Manguabeira,,PRESERVED_SPECIMEN,"",,"Moura, OT",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3991,Trichomanes elegans Rich.,,,1424360815,1934-09-01 00:00:00,BR,Rio de Janeiro,,Lote 17.,,PRESERVED_SPECIMEN,Brade,,Brade,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3992,Helicostylis tomentosa Rusby,,,1077199426,1996-02-08 00:00:00,BR,Bahia,,"Litoral Sul, Distrito de Castelo Novo. Fazenda Almada. Coletas no Km 4 na estrada para a Estação Experimental do Almada e o povoado de Ribeira das Pedras. Entrada no Km 20 da Rod. Ilhéus/ Uruçuca",,PRESERVED_SPECIMEN,"Viana Filho, MDM",,"Mattos Silva, LA; Florêncio, CS; Jesus, AJ; Guedes, ML",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3995,Tetrapterys Cav.,,,1455972048,1968-07-20 00:00:00,BR,Coxim,,Mun. de Coxem,,PRESERVED_SPECIMEN,"",,-. Tokarnia,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3997,Inga Mill.,,,1978407796,2014-10-03 00:00:00,BR,Mato Grosso,,Resgate de FLORA da UHE Colíder. Estrada da usina.,,PRESERVED_SPECIMEN,"",,"Bronholi, A.Z.; Sousa, J.R.; Souza, N.S. & Oliveira, R.A.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_3998,Casearia lasiophylla Eichler,,,1424362354,1999-09-10 00:00:00,BR,Minas Gerais,,Fazenda Santa Bárbara.,,PRESERVED_SPECIMEN,R. Marquete,,"S.A.P. Godoy; A.C.B. Silva, L.R.Reato & W.S. Junior",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4002,Tillandsia loliacea Mart. ex Schult.f.,,,1089233661,1999-01-08 00:00:00,BR,Ceará,,arredores de Monte Sion,,PRESERVED_SPECIMEN,"Castro, A.S.F.",,"Castro, A.S.F.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4004,Andropogon hypogynus Hack.,,,1095187694,1977-11-20 00:00:00,BR,Ms,,Fazenda Ipanema.,,PRESERVED_SPECIMEN,A. Zanin,,Antônio Costa Allem,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4007,Miconia hirtella Cogn.,,,2618385015,1948-12-08 00:00:00,BR,Minas Gerais,,"Flora do Brasil, Estado do Goiás, Município de Jataí, Queixada.",,PRESERVED_SPECIMEN,"",,A. Macedo,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4008,Nyctaginaceae,,,2517924644,2010-03-29 00:00:00,BR,Espírito Santo,,"Reserva Natural Vale. C.N.Roxinho (graminóide), nativo.",,PRESERVED_SPECIMEN,"Siqueira,G.S.",,"Ferreira,V.B.R.;",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4009,Myrcia DC.,,,1042470037,1956-08-17 00:00:00,BR,Amazonas,,"Igarapé de Santa Maria. Terreno firme arenoso, capoeira aberta, úmido.",,PRESERVED_SPECIMEN,"",,Mike Hopkins,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4011,Galactia neesii DC.,,,1095552419,,BR,Paraná,,Palmeira,,PRESERVED_SPECIMEN,"Hatschbach, G.",,"Freitas, O.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4012,Mandevilla clandestina J.F.Morales,,,1090783600,1997-09-05 00:00:00,BR,Minas Gerais,,Reserva do Clube Caça e Pesca Itororó,,PRESERVED_SPECIMEN,"Morales, J.F.",,"Araújo, G.M.; Barbosa, A.A.A.",TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4013,Ormopteris pinnata (Kaulf.) Lellinger,,,1260758804,1969-01-14 00:00:00,BR,"",,"Among rocks; frequent. Rocky slopes, ca. 29 km SW of Diamantina, on road to Gouveia.",,PRESERVED_SPECIMEN,J. Mickel,,Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
GBIF_4015,Abutilon fluviatile (Vell.) K.Schum.,,,1423918102,2015-12-01 00:00:00,BR,Santa Catarina,,Fazenda da Farofa,,PRESERVED_SPECIMEN,M.G. Bovini,,A. Lemos,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
