database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,.inverted_xy,iso2c,iso3c,.invalid_xy,.outside_xy,.no_xy,.no_name,.doubtful_provenance,.locality_no_xy
GBIF_5592,1260634253,Rudgea cornifolia (Kunth) Standl.,NA,NA,1977-11-12T00:00:00Z,Rubiaceae,BR,Amazonas,NA,"Vicinity of Manaus. Rio Negro, opposite to the city of Manaus. Clay soil, black water igapo. In open area, along the shore.",NA,PRESERVED_SPECIMEN,SPECIES,JH. Kirkbride,NA,S. Keel,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5593,1424271163,Guatteria blepharophylla Mart.,NA,NA,2009-04-27T00:00:00Z,Annonaceae,BR,Rio de Janeiro,NA,"Arboreto do Jardim Botânico do Rio de Janeiro, canteiro 9.",NA,PRESERVED_SPECIMEN,SPECIES,A.Lobão,NA,C.N. Fraga,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5595,1090863535,Palicourea macrobotrys Roem. & Schult.,NA,NA,1996-12-16T00:00:00Z,Rubiaceae,BR,Espírito Santo,NA,Degredo.,NA,PRESERVED_SPECIMEN,SPECIES,F. Torres-Leite,NA,"Pereira, O.J.; Assis, A.M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5597,2517257196,Buddleja speciosissima Taub.,NA,NA,1952-11-25T00:00:00Z,Scrophulariaceae,BR,NA,NA,State of Rio; Itatiaia. Altiplano.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Markgraf F,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5600,1424160388,Richterago discoidea (Less.) Kuntze,NA,NA,1971-09-05T00:00:00Z,Asteraceae,BR,Minas Gerais,NA,Córrego do Tigre.,NA,PRESERVED_SPECIMEN,SPECIES,Nádia Roque,NA,G. Hatschbach,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5601,1927780277,Stelis argentata Lindl.,NA,NA,1954-11-01T00:00:00Z,Orchidaceae,BR,Amapá,NA,"Serra do Navio, Rio Amapari. Southeast lower slopes of Chumbo Ore Body",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,R. S. Cowan,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5603,1077188119,Rosa lutea var. persiana Lemaire,NA,NA,NA,Rosaceae,BR,NA,NA,"Do sul da Europa, aclimada no Brasil",NA,PRESERVED_SPECIMEN,VARIETY,NA,NA,s.col.,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5609,1314831185,Trichilia poeppigii var. cinerascens C.DC.,NA,NA,1904-04-17T00:00:00Z,Meliaceae,BR,Brasil,NA,Brasil,NA,PRESERVED_SPECIMEN,VARIETY,NA,NA,"Huber, J.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5610,1090659731,Anadenanthera colubrina var. cebil (Griseb.) Altschul,NA,NA,NA,Fabaceae,BR,Minas Gerais,NA,Burarana,NA,PRESERVED_SPECIMEN,VARIETY,Instituto de Pesquisas Tecnológicas,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5611,1086639015,Lamanonia speciosa (Cambess.) L.B.Smith,NA,NA,1997-05-08T00:00:00Z,Cunoniaceae,BR,Paraná,NA,"Serra da Baitaca, Borda do Campo",NA,PRESERVED_SPECIMEN,SPECIES,"Gatti, G.",NA,"Gatti, G.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5615,1096714799,Cestrum corymbosum Schltdl.,NA,NA,1967-12-16T00:00:00Z,Solanaceae,BR,Santa Catarina,NA,"Brasil. Est. Santa Catarina. Mun. Lajes, E Encruzilhada.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,A. Lourteig,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5618,1424317365,Trichomanes radicans Sw.,NA,NA,1965-09-15T00:00:00Z,Hymenophyllaceae,BR,Rio de Janeiro,NA,Parque Nacional de Itatiaia. Lago Azul.,NA,PRESERVED_SPECIMEN,SPECIES,A.Lobão,NA,"Andrade, S.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5620,2452860641,Cordiera macrophylla Kuntze,NA,NA,1992-10-15T00:00:00Z,Rubiaceae,BR,Distrito Federal,NA,"APA de Cafuringa, Fazenda Palestina",NA,PRESERVED_SPECIMEN,SPECIES,"Mamede, MCH",NA,"Pereira, BAS",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5621,2452754169,Rauvolfia grandiflora Mart. ex A.DC.,NA,NA,1968-10-02T00:00:00Z,Apocynaceae,BR,Alagoas,NA,Fábrica Sebastião Ferreira,NA,PRESERVED_SPECIMEN,SPECIES,D.Belo,NA,D.P.Lima,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5624,1095485689,Mikania lindleyana DC.,NA,NA,1983-09-01T00:00:00Z,Asteraceae,BR,Paraná,NA,Parque Arthur Tomas,NA,PRESERVED_SPECIMEN,SPECIES,"Ritter, M.R.",NA,"Ruas, P.M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5627,1424149979,Stelis Sw.,NA,NA,1997-12-13T00:00:00Z,Orchidaceae,BR,Rio de Janeiro,NA,Macaé de Cima.,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,T.Toscano,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5628,1095560281,Trembleya parviflora Cogn.,NA,NA,NA,Melastomataceae,BR,Paraná,NA,Chapada Santo Antônio,NA,PRESERVED_SPECIMEN,SPECIES,"Dombrowski, L.T.",NA,"Dombrowski, L.T.; et al.; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5629,2452789926,Syzygium jambos (L.) Alston,NA,NA,1962-10-22T00:00:00Z,Myrtaceae,BR,Rio de Janeiro,NA,"Guanabara. Av. Edilson Passos, próximo ao primeiro desvio do Conde.",NA,PRESERVED_SPECIMEN,SPECIES,"Legrand, D",NA,"Angeli, C",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5633,1423956060,Ocotea tristis (Nees & Mart.) Mez,NA,NA,1960-09-08T00:00:00Z,Lauraceae,BR,Paraná,NA,"Rio das Cinzas, Barra do Perdizes.",NA,PRESERVED_SPECIMEN,SPECIES,I. de Vattimo,NA,G. Hatschbach,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5638,1978383700,Guazuma ulmifolia Lam.,NA,NA,1999-04-14T00:00:00Z,Malvaceae,BR,Pernambuco,NA,Próximo a Casa do Conselho.,NA,PRESERVED_SPECIMEN,SPECIES,"Miranda, A.M.",NA,"Miranda, A.M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5640,1090432316,Rhynchospora contracta (Nees) J.Raynal,NA,NA,1975-01-20T00:00:00Z,Cyperaceae,BR,Bahia,NA,"Quadra G da Estação Experimental Sosthenes Miranda, Km 62 da BR-324.",NA,PRESERVED_SPECIMEN,SPECIES,S. Mayo,NA,J. L. Hage,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5643,1094921697,Anadenanthera peregrina Speg.,NA,NA,2011-08-20T00:00:00Z,Fabaceae,BR,Mato Grosso do Sul,NA,Reserva da área da Prefeitura. Estrada.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Snak, C.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5644,2452929517,Tillandsia segregata E.Pereira,NA,NA,1968-01-28T00:00:00Z,Bromeliaceae,BR,Rio de Janeiro,NA,Serra dos Órgãos,NA,PRESERVED_SPECIMEN,SPECIES,"Pereira, E",NA,"Pereira, E",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5648,1802930613,Mikania periplocifolia Hook. & Arn.,NA,NA,1986-12-12T00:00:00Z,Asteraceae,BR,Rs,NA,Estacao Ecologica do Taim - estrada do Albardao,NA,PRESERVED_SPECIMEN,SPECIES,M. R. Ritter,NA,J. A. Jarenkow,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5653,912462695,Clavija umbrosa Regel,NA,NA,1874-10-04T00:00:00Z,Primulaceae,BR,NA,NA,"Porto Salvo, Rio Purus",NA,PRESERVED_SPECIMEN,SPECIES,"Ståhl, B.",NA,"Trail, J.W.H.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5655,1930536894,Calliandra dysantha Benth.,NA,NA,NA,Fabaceae,BR,Minas Gerais,NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,P. Clausen,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5659,2365708284,Jacaratia A.DC.,NA,NA,2018-07-17T00:00:00Z,Caricaceae,BR,Bahia,NA,Serra do Jatobá,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Costa, G.; Martins, M.L.L.; Luz, P.; Carvalho, A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5665,1424337166,Protium heptaphyllum March.,NA,NA,1992-07-06T00:00:00Z,Burseraceae,BR,Goiás,NA,"FAZ. BURITIZINHO, 7 KM DA GO-342 NA REGIÃO PRÓXIMA AO CÓRREGO PMBAL E RIO DAS ALMAS (MARGEM DIREITA).",NA,PRESERVED_SPECIMEN,SPECIES,D. DALY,NA,"B. Walter; D. ROCHA, M. ASSIS, A. LEITE, G. SILVA, S. XAVIER, H. SANTOS, S. SILVA, G. TAVARES",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5666,1585191695,Acosmium lentiscifolium Schott,NA,NA,2015-10-29T00:00:00Z,Fabaceae,BR,Rio de Janeiro,NA,"Jardim Botâncio do Rio de Janeiro, Canterio XXXII-D",NA,PRESERVED_SPECIMEN,SPECIES,"Lima, H.C.",NA,"Lima, H.C.; Novaes, A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5668,1260149583,Condylocarpon isthmicum (Vell.) A.DC.,NA,NA,1957-02-22T00:00:00Z,Apocynaceae,BR,Santa Catarina,NA,Mun. Dionisio Cerqueira: Pinheiral near Dionisio Cerqueira,NA,PRESERVED_SPECIMEN,SPECIES,M.E. Fallen,NA,Lyman B. Smith|Roberto M. Klein,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5669,1095293222,Pterocaulon angustifolium DC.,NA,NA,NA,Asteraceae,BR,Pr,NA,Campus da UEL,NA,PRESERVED_SPECIMEN,SPECIES,"Matzenbacher, NI",NA,"Ruas, PM; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5670,1260444883,Psittacanthus Mart.,NA,NA,1973-03-16T00:00:00Z,Loranthaceae,BR,Goiás,NA,"Chapada dos Veadeiros. 13 km by road S of Terezina; cerrado on hillside, grassy campo with scattered trees; and shrubby woods along river",NA,PRESERVED_SPECIMEN,GENUS,J. Kuijt,NA,William R. Anderson,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5671,1095436907,Sebastiania brasiliensis Spreng.,NA,NA,1982-08-23T00:00:00Z,Euphorbiaceae,BR,Paraná,NA,Boqueirão,NA,PRESERVED_SPECIMEN,SPECIES,"Hatschbach, G.",NA,"Oliveira, P.I.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5678,1086889944,Bauhinia holophylla (Bong.) Steud.,NA,NA,1996-06-09T00:00:00Z,Fabaceae,BR,Sp,NA,cerradao,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,V.C.Souza & J.P.Souza,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5679,1095595758,Eugenia oeidocarpa O.Berg,NA,NA,1986-03-01T00:00:00Z,Myrtaceae,BR,Rio Grande do Sul,NA,Faxinal,NA,PRESERVED_SPECIMEN,SPECIES,"Sobral, M.",NA,"Sobral, M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5681,1077469016,Anredera cordifolia (Ten.) Steenis,NA,NA,2006-04-17T00:00:00Z,Basellaceae,BR,Pr,NA,Fazenda Aguiar,NA,PRESERVED_SPECIMEN,SPECIES,J. Cordeiro & E. Barboza,NA,M.R.R. Chaves,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5683,1318484230,Berberis laurina Thunb.,NA,NA,1999-09-07T00:00:00Z,Berberidaceae,BR,Rio Grande do Sul,NA,Municipality of Sao Francisco de Paula - Cerrito.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,R. A. Wasum,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5685,1089069027,Setaria parviflora (Poir.) Kerguélen,NA,NA,1992-10-22T00:00:00Z,Poaceae,BR,Mato Grosso,NA,"Faz. Campo Jofre, À 1Km da Rod. Transpantaneira, Km 135, direção Poconé-P. Jofre. Campo sazonalmente alagável.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Prado, AL",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5687,2459845930,Vernonanthura tweedieana (Baker) H.Rob.,NA,NA,1998-03-28T00:00:00Z,Asteraceae,BR,Paraná,NA,Bairro Santa Felicidade.,NA,PRESERVED_SPECIMEN,SPECIES,"Barbosa, E. & Cordeiro, J.",NA,"Amaral, W.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5690,2618374204,Lessingianthus elegans (Gardn.) H.Rob.,NA,NA,NA,Asteraceae,BR,Rio de Janeiro,NA,Brasil. Estado do Rio de Janeiro.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Riedel,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5691,1077432842,Eugenia uruguayensis Cambess.,NA,NA,1979-11-01T00:00:00Z,Myrtaceae,BR,Rio Grande do Sul,NA,Morro do Côco,NA,PRESERVED_SPECIMEN,SPECIES,"Aguiar, L. & Mattos, J.",NA,"Soares, Z.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5694,1424383278,Maytenus obtusifolia Mart.,NA,NA,1961-10-01T00:00:00Z,Celastraceae,BR,Rio de Janeiro,NA,ARRAIAL DO CABO.,NA,PRESERVED_SPECIMEN,SPECIES,P.S. OKANO,NA,A.P. DUARTE,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5696,1423925607,Eugenia bimarginata DC.,NA,NA,2016-08-09T00:00:00Z,Myrtaceae,BR,Minas Gerais,NA,"Serra da Pedra, Sítio Homero Ferri, Pedra Grande, subida pela trilha do cafezal.",NA,PRESERVED_SPECIMEN,SPECIES,C.N.FRAGA,NA,"D.O.C.LIMA; C.N.FRAGA, J.P.L.BRAGA",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5697,1252594979,Cyperus incomtus Kunth,NA,NA,1966-11-08T00:00:00Z,Cyperaceae,BR,Rs,NA,Granja Sodal,NA,PRESERVED_SPECIMEN,SPECIES,"Pedersen, TM",NA,"Hagelund, K",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5700,1090779670,Copaifera langsdorffii Desf.,NA,NA,1991-01-21T00:00:00Z,Fabaceae,BR,Minas Gerais,NA,"Vale do Rio Araguari, Estrada para Indianópolis.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Mota, A.L.P.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5702,1978400052,Odonellia eriocephala (Moric.) K.R.Robertson,NA,NA,1981-04-19T00:00:00Z,Convolvulaceae,BR,Minas Gerais,NA,Serra do Cipó,NA,PRESERVED_SPECIMEN,SPECIES,"Verdcourt, B",NA,"Rossi, L",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5703,1423951531,Cryptocarya mandioccana Meisn.,NA,NA,1996-03-02T00:00:00Z,Lauraceae,BR,São Paulo,NA,Parque E. Carlos Botelho - Mun. São Miguel Arcanjo.,NA,PRESERVED_SPECIMEN,SPECIES,Pedro Moraes,NA,Pedro L.R. de Moraes,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5704,1424316914,Cleistes gracilis Schltr.,NA,NA,1936-01-09T00:00:00Z,Orchidaceae,BR,Rio de Janeiro,NA,Ultimo Adeus.,NA,PRESERVED_SPECIMEN,SPECIES,Brade,NA,C.Porto,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5705,1424171299,Trigonia eriosperma (Lam.),NA,NA,1952-01-18T00:00:00Z,Trigoniaceae,BR,São Paulo,NA,Pr. Vila Lima.,NA,PRESERVED_SPECIMEN,SPECIES,E.Guimarães,NA,Pabst,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5706,1314860702,Muntingia calabura L.,NA,NA,1903-12-27T00:00:00Z,Muntingiaceae,BR,Pará,NA,Alenquer,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Ducke, A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5707,1042566189,Piper dumosum Rudge,NA,NA,1976-04-13T00:00:00Z,Piperaceae,BR,Amazonas,NA,"Lago do Piaurini, Projeto RADAM/Brasil, SB-20-VD-PTo. 08.",NA,PRESERVED_SPECIMEN,SPECIES,"Guimarães, E.F.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5710,2618556807,Miconia cabucu Hoehne,NA,NA,1955-10-14T00:00:00Z,Melastomataceae,BR,Santa Catarina,NA,"Plantas de Santa Catarina, Brasil, Morro da Ressacada, Itajaí",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,R. Klein,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5711,1230779228,Guadua Kunth,NA,NA,1974-12-04T00:00:00Z,Poaceae,BR,NA,NA,"Brazil, Territorio do Amapá: Amapá, km 187, region of Serra do Navio.",NA,PRESERVED_SPECIMEN,GENUS,C.E. Calderon 1974-12-04,NA,"Calderon,C.E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5712,1424325677,Eragrostis Wolf,NA,NA,1980-03-26T00:00:00Z,Poaceae,BR,Distrito Federal,NA,Bacia do Rio São Bartolomeu. Quadrícula Nº 155.,NA,PRESERVED_SPECIMEN,GENUS,T.S. Filgueiras,NA,"E.P. Heringer; T.S. Figueiras, R.C. Mendonça, B.A.S. Pereira,  et alli.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5713,699079674,Vernonia ensifolia Mart. ex DC.,NA,NA,NA,Asteraceae,BR,NA,NA,' ... in subsylvaticis montanis prov. Minarum General. ... ' (op. cit.),NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Martius, C.F.P. von",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5722,1090678654,Pennisetum americanum (L.) Leeke,NA,NA,2005-01-05T00:00:00Z,Poaceae,BR,Paraná,NA,Unicentro,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Lorencetti, G.A.T.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5723,1096333357,Coutoubea ramosa Aubl.,NA,NA,1954-12-10T00:00:00Z,Gentianaceae,BR,NA,NA,"Brazil: Amazonas, Manaus",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,S. Vogel,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5726,2302329232,Cardiopteridaceae,NA,NA,1985-07-20T00:00:00Z,Cardiopteridaceae,BR,Rio Grande do Sul,NA,Pedras Altas,NA,PRESERVED_SPECIMEN,FAMILY,"Marchiori, J N C",NA,"Marchiori, J N C;",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5728,1424017712,Mollinedia oligantha Perkins,NA,NA,1929-09-30T00:00:00Z,Monimiaceae,BR,Minas Gerais,NA,"Matta Lumitrope da Faz. Silva Caratinga, .",NA,PRESERVED_SPECIMEN,SPECIES,LIRIO,NA,Ismael Kuhlmann,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5732,1095325978,Solanum sanctae-catharinae Dun.,NA,NA,1975-11-12T00:00:00Z,Solanaceae,BR,Rs,NA,km 133,NA,PRESERVED_SPECIMEN,SPECIES,"Mentz, LA",NA,"Hagelund, K",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5735,2464831128,Verbenaceae,NA,NA,1994-10-07T00:00:00Z,Verbenaceae,BR,Paraná,NA,Margem esquerda do Rio Tibagi,NA,PRESERVED_SPECIMEN,FAMILY,NA,NA,"Albino, UB; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5736,2365858532,Cryptocarya moschata Nees & Mart.,NA,NA,1959-07-13T00:00:00Z,Lauraceae,BR,Pará,NA,Jari,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Silva, N.T.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5737,1986488866,Microgramma persicariifolia C.Presl,NA,NA,1996-03-16T00:00:00Z,Polypodiaceae,BR,São Paulo,NA,no trevo de cosmorama,NA,PRESERVED_SPECIMEN,SPECIES,M.R. Pietrobom-Silva,NA,M.R. Pietrobom-Silva,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5739,2250326427,Pterocarpus santalinoides L'Hér. ex DC.,NA,NA,1996-11-16T00:00:00Z,Fabaceae,BR,NA,NA,Mato Grosso,NA,MATERIAL_SAMPLE,SPECIES,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5740,1087590483,Siphocampylus verticillatus G.Don,NA,NA,NA,Campanulaceae,BR,Rio Grande do Sul,NA,Cerro São Salvador,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5741,1095194306,"Chascolytrum poomorphum (J.Presl) Essi, Longhi-Wagner & Souza-Chies",NA,NA,1973-10-31T00:00:00Z,Poaceae,BR,Rs,NA,"Km 157 da BR-290, próximo à ponte sobre o Rio Piquiri.",NA,PRESERVED_SPECIMEN,SPECIES,L. Essi,NA,José Francisco Montenegro Valls,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5743,1077271533,Fabaceae,NA,NA,1997-07-12T00:00:00Z,Fabaceae,BR,Minas Gerais,NA,UHE de Mello,NA,PRESERVED_SPECIMEN,FAMILY,NA,NA,F.R.G. Salimena; R.G. Silveira; C.A.N. Ribeiro,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5744,2365710237,Pistia stratiotes L.,NA,NA,2019-05-22T00:00:00Z,Araceae,BR,Amapá,NA,Margem do Rio Araguari,NA,PRESERVED_SPECIMEN,SPECIES,"Rocha, A.E.S.",NA,"Rocha, A.E.S.; Costa-Neto, S.V. da",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5747,1314783276,Lindackeria paraensis Kuhlm.,NA,NA,1960-03-20T00:00:00Z,Achariaceae,BR,Pará,NA,Marapanim,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Egler, W.A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5748,1456003222,Solanum lacerdae Dusén,NA,NA,1962-11-18T00:00:00Z,Solanaceae,BR,Paraná,NA,Col. Wietmarsum,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,G. Hatschbach,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5750,1077543163,Qualea psidiifolia Spruce ex Warm.,NA,NA,NA,Vochysiaceae,BR,Amazonas,NA,Rio Negro e Passimoni,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Spruce,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5752,1042527434,Manilkara subsericea (Mart.) Dubard,NA,NA,1961-06-29T00:00:00Z,Sapotaceae,BR,Rio de Janeiro,NA,Recreio dos Bandeirantes,NA,PRESERVED_SPECIMEN,SPECIES,"Llanos, F.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_5754,1077363268,Ocotea puberula Nees,NA,NA,2011-07-05T00:00:00Z,Lauraceae,BR,Santa Catarina,NA,Área de supressão para construção da UHE Garibaldi.,NA,PRESERVED_SPECIMEN,SPECIES,"Guimarães, F.B.",NA,"Guimarães, F.B.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
