database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
GBIF_8657,912642455,Acacia macbridei Britton & Rose ex J.F.Macbr.,NA,NA,2002-05-15T00:00:00Z,Fabaceae,BR,NA,NA,"Rodovia Bodoquena a Morraria do Sul, Serra da Bodoquena.",NA,PRESERVED_SPECIMEN,SPECIES,"Rico, L.",NA,"Hatschbach, G.; Hatschbach, M.; Ribas, O.S.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8658,1802964806,Jacquemontia pentanthos (Jacq.) G.Don,NA,NA,2009-06-23T00:00:00Z,Convolvulaceae,BR,Pb,NA,Lajedo do Pai Mateus,NA,PRESERVED_SPECIMEN,SPECIES,"Buril, M.T.",NA,Buril & Alves,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8660,1090405967,Cedrela odorata L.,NA,NA,1967-11-09T00:00:00Z,Meliaceae,BR,Bahia,NA,"Estr. Belmonte/Sta. Maria Eterna, Faz. Sao Jose.",NA,PRESERVED_SPECIMEN,SPECIES,T. D. Pennington,NA,R. S. Pinheiro,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8661,1316169500,Eugenia itapemirimensis Cambess.,NA,NA,2013-01-16T00:00:00Z,Myrtaceae,BR,Bahia,NA,Serra do Papuã; APA do Pratigi,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Victor Jr., V.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8663,2517338970,Couma rigida Müll.Arg.,NA,NA,1928-01-01T00:00:00Z,Apocynaceae,BR,NA,NA,procedencia Nazareth (civ. Bahía).,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Silva P da,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8665,1042483966,Leonia crassa L.B.Sm. & A.Fernández,NA,NA,1968-01-24T00:00:00Z,Violaceae,BR,Roraima,NA,Right bank rio Novo,NA,PRESERVED_SPECIMEN,SPECIES,"Coêlho, D.F.",NA,Mike Hopkins,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8669,1213674690,Nematanthus fissus (Vell.) L.E.Skog,NA,NA,2014-01-14T00:00:00Z,Gesneriaceae,BR,Paraná,NA,Parque Estadual Rio da Onça,NA,PRESERVED_SPECIMEN,SPECIES,"Engels, M.E.",NA,"Engels, M.E.; Ferneda Rocha, L.C.; Pereira, S.; Ferneda Rocha, L.C.; Pereira, S.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8670,2274792607,Lindsaea quadrangularis subsp. quadrangularis,NA,NA,2003-11-25T00:00:00Z,Lindsaeaceae,BR,Minas Gerais,NA,"RPPN de Andaime, Floresta Estacional Semidecidual",NA,PRESERVED_SPECIMEN,SUBSPECIES,"Salino, A",NA,"Figueiredo, JB; Almeida, TE",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8671,1077285613,Miconia mellina DC.,NA,NA,2006-04-07T00:00:00Z,Melastomataceae,BR,Minas Gerais,NA,"Serra Negra, Mata da Cachoeira do Ninho da Égua, ca. 1300 m.s.m.",NA,PRESERVED_SPECIMEN,SPECIES,A.S.M. Valente,NA,A.S.M. Valente; P.O. Garcia; N.L. Abreu,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8672,1260172298,Tabernaemontana rupicola Benth.,NA,NA,1977-02-17T00:00:00Z,Apocynaceae,BR,Amazonas,NA,"Rio Solimões. West shore of Lago de Tefé; Tefé, sandy lake shore.",NA,PRESERVED_SPECIMEN,SPECIES,"A.J.M. Leeuwenberg, (WAG)",NA,Ghillean T. Prance,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8673,1086661507,Trichomanes anadromum Rosenst.,NA,NA,2006-10-25T00:00:00Z,Hymenophyllaceae,BR,Paraná,NA,Área particular relativamente bem preservada (com Araucárias grandes).,NA,PRESERVED_SPECIMEN,SPECIES,"Schwartsburd, P.B.",NA,"Schwartsburd, P.B.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8676,1077375623,Sacoila lanceolata (Aubl.) Garay,NA,NA,2009-07-26T00:00:00Z,Orchidaceae,BR,Santa Catarina,NA,Praia Grossa.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Mello, A.S.; Daltrini, C. & Aguiar, T.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8678,1086628281,Mabea fistulifera Mart.,NA,NA,1993-08-24T00:00:00Z,Euphorbiaceae,BR,São Paulo,NA,"Fazenda Cambuhy, Mata da Araruba",NA,PRESERVED_SPECIMEN,SPECIES,"Silva, S.M.",NA,"Athayde, S.F.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8679,1042675376,Bauhinia longifolia (Bong.) Steud.,NA,NA,1997-03-07T00:00:00Z,Fabaceae,BR,Paraná,NA,Salto das Orquídeas. Beira do rio.,NA,PRESERVED_SPECIMEN,SPECIES,"Dias, M.C.",NA,Mike Hopkins,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8681,1042700008,Aegiphila Jacq.,NA,NA,1982-06-05T00:00:00Z,Lamiaceae,BR,Amazonas,NA,"Estrada Humaitá-Lábrea, km 63. Mata alta de terra firme.",NA,PRESERVED_SPECIMEN,GENUS,NA,NA,Mike Hopkins,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8682,231158498,Vigna unguiculata (L.) Walp.,NA,NA,NA,Fabaceae,BR,NA,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,NA,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8684,1424188358,Vochysia thyrsoidea Pohl,NA,NA,1983-08-19T00:00:00Z,Vochysiaceae,BR,Minas Gerais,NA,"Área de cerrado, próximo à portaria de Sacramento.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,R.S.Ramalho; A.L.P.Mota,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8685,1252631515,Pitcairnia flammea var. floccosa L.B.Sm.,NA,NA,1957-02-17T00:00:00Z,Bromeliaceae,BR,NA,NA,NA,NA,PRESERVED_SPECIMEN,VARIETY,NA,NA,"Handro, O.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8686,1090413449,Macroptilium bracteatum (Nees & Mart.) Maréchal & Baudet,NA,NA,1975-10-15T00:00:00Z,Fabaceae,BR,Bahia,NA,Km 2 Rod. Cravolandia/Jaguaquara.,NA,PRESERVED_SPECIMEN,SPECIES,T. S. dos Santos,NA,J. Lackey,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8687,1702648980,Richterago stenophylla (Cabrera) Roque,NA,NA,1997-06-24T00:00:00Z,Asteraceae,BR,Minas Gerais,NA,Serra do Cipó,NA,PRESERVED_SPECIMEN,SPECIES,"Roque, N",NA,"Roque, N",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8689,1087657879,Siphoneugena delicata Sobral & Proença,NA,NA,1998-10-01T00:00:00Z,Myrtaceae,BR,Espírito Santo,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Sobral, M; Boudet Fernandes, HQ",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8690,439013138,Aristolochia didyma S.Moore,NA,NA,1877-01-01T00:00:00Z,Aristolochiaceae,BR,Pará,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Jobert,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8691,2642704196,Croton L.,NA,NA,2006-07-01T00:00:00Z,Euphorbiaceae,BR,Rio Grande do Sul,NA,Caçapava do Sul,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Marchett, F.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8693,1095360341,Senecio mikanioides Otto ex Walp.,NA,NA,2012-12-09T00:00:00Z,Asteraceae,BR,Rs,NA,Fazenda Pirajá,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Grings, M",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8696,1424015978,Trichilia elegans A.Juss.,NA,NA,1989-12-19T00:00:00Z,Meliaceae,BR,Rio de Janeiro,NA,Praia da Jabaquara.,NA,PRESERVED_SPECIMEN,SPECIES,H. Barreiros,NA,M.C. Marques,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8698,2302358897,Melastomataceae,NA,NA,2006-05-09T00:00:00Z,Melastomataceae,BR,SãoPaulo,NA,BrasilSãoPauloSãoPauloSantoAmaroParqueSeveroGomesNocanteirojuntoaogradildaRuaMaestroJoãoBernardinodeSouza.SetorII.,NA,PRESERVED_SPECIMEN,FAMILY,F.Gutz-Rossi2006/LEFB,NA,"F.Gutz-Rossi;R.P.S.Peña,S.J.DeSordi",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8699,2302396300,Rubiaceae,NA,NA,2011-01-22T00:00:00Z,Rubiaceae,BR,Bahia,NA,"Estrada do Val da Boa Esperança, margem direita do Rio de Ondas.",NA,PRESERVED_SPECIMEN,FAMILY,NA,NA,"Sá,C.F.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8702,1456151620,Tibouchina versicolor Cogn.,NA,NA,1971-11-27T00:00:00Z,Melastomataceae,BR,Santa Catarina,NA,Rod. BR 101,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,G. Hatschbach & L. Smith,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8703,2859497374,Petunia excellens R.E.Fries,NA,NA,1949-09-30T00:00:00Z,Solanaceae,BR,Rio Grande do Sul,NA,"Morro das Abertas, pr. Porto Alegre",NA,PRESERVED_SPECIMEN,SPECIES,anonymous,NA,"Rambo, B.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8704,2452780876,Anthurium sellowianum Kunth,NA,NA,1966-04-27T00:00:00Z,Araceae,BR,São Paulo,NA,"Estação Biológica de Boracéia, Perto das margens do rio Coruja.",NA,PRESERVED_SPECIMEN,SPECIES,"Nadruz, M",NA,"Mattos, J",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8705,1087050701,Rhynchospora caesionux Koyama,NA,NA,1996-06-27T00:00:00Z,Cyperaceae,BR,Tocantins,NA,"Rio do Salto, Areias fluviais úmidas.",NA,PRESERVED_SPECIMEN,SPECIES,"Silva-Filho, P.J.S.",NA,"Luceño, M.; Alves, M.; Vanzela, A.L.L.; Mendes A.P.; Rocha, E.A.; Costa & S",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8706,1077285833,Mimosa niederleinii Burkart,NA,NA,1990-01-05T00:00:00Z,Fabaceae,BR,Paraná,NA,início da rodovia para Cerro Azul,NA,PRESERVED_SPECIMEN,SPECIES,R.Barneby,NA,J.M. Silva; J. Cordeiro,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8707,2517435512,Juncus densiflorus Kunth,NA,NA,1967-01-11T00:00:00Z,Juncaceae,BR,NA,NA,"BRASILIAE AUSTRALIS. Est. Paraná, in peat belt at margin of stowed pond at chacara of Dr. Nowacki, near Barreirinha, 5 km N of Curitiba. Abundant in this succession zone.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Lindeman JC; Haas JH de,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8708,1927769145,Machaonia acuminata Humb. & Bonpl.,NA,NA,1839-01-01T00:00:00Z,Rubiaceae,BR,Bahia,NA,Serra de Jacobina,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,J. S. Blanchet,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8709,1051238711,Paragonia pyramidata (L.C.Rich.) Bur.,NA,NA,NA,Bignoniaceae,BR,NA,NA,Rio Juruá.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Ule, E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8710,1424307033,Bixa orellana L.,NA,NA,1990-07-22T00:00:00Z,Bixaceae,BR,Rio de Janeiro,NA,Jardim Botanico do Rio de Janeiro.,NA,PRESERVED_SPECIMEN,SPECIES,F.S.Gil,NA,Hilda Manhã Ferreira,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8711,1095319672,Eleocharis maculosa (Vahl) Roem. & Schult.,NA,NA,2004-09-19T00:00:00Z,Cyperaceae,BR,Rs,NA,Fazenda Joaquim Paz,NA,PRESERVED_SPECIMEN,SPECIES,"Trevisan, R",NA,"Freitas, E",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8712,1802935257,Adiantum brasiliense Raddi,NA,NA,1976-04-05T00:00:00Z,Pteridaceae,BR,Rj,NA,Cachoeiras de Macacu,NA,PRESERVED_SPECIMEN,SPECIES,A. Sehnem SJ,NA,J. P. P. Carauta,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8713,2459816721,Galianthe brasiliensis (Spreng.) E.L.Cabral & Bacigalupo,NA,NA,1991-06-29T00:00:00Z,Rubiaceae,BR,Minas Gerais,NA,"Parque Estadual do Ibitipoca, Gruta do Pião",NA,PRESERVED_SPECIMEN,SPECIES,J.A. Oliveira,NA,F.R.G. Salimena; G.M. Gomes; M. Alves; R.C. Oliveira,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8716,2459913807,Cyperus infucatus Kunth,NA,NA,1908-10-17T00:00:00Z,Cyperaceae,BR,São Paulo,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,"Souza, R.",NA,"Souza, R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8718,1944974972,Byrsonima Rich. ex Kunth,NA,NA,NA,Malpighiaceae,BR,Bahia,NA,NA,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Nascimento, F.H.F.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8720,1087237383,Gloxinia ichthyostoma Gardner,NA,NA,1969-03-17T00:00:00Z,Gesneriaceae,BR,Goiás,NA,Ca. 60km north of Veadeiros,NA,PRESERVED_SPECIMEN,SPECIES,"Chautems, A",NA,"Irwin, HS; Santos, RR; Souza, R; Fonsêca, SF",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8721,1563215465,Hieracium mosenii Malme,NA,NA,1909-11-13T00:00:00Z,Asteraceae,BR,Paraná,NA,"Inter Curityba et Pinhaes, in campo adusto [interpreted].",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,P. K. Dusén,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8722,1314885185,Diospyros praetermissa Sandwith,NA,NA,1976-09-03T00:00:00Z,Ebenaceae,BR,Pará,NA,Paragominas,NA,PRESERVED_SPECIMEN,SPECIES,"Cavalcante, P.B.",NA,"Silva, M.G. da; Maciel, U.N.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8723,1213664434,Cleidion amazonicum Ule,NA,NA,1985-10-01T00:00:00Z,Euphorbiaceae,BR,Pará,NA,Baixo Rio Xingu. Ilha Mucuripe,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Almeida, SS",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8724,1088988395,Tibouchina villosissima (Mart. ex Triana) Cogn.,NA,NA,1977-05-13T00:00:00Z,Melastomataceae,BR,Minas Gerais,NA,"Serra do Cabral, 85 Km . N de Corinto. Estrada para Joaquim Felício.&nf;Cerrado, campo rupestre.",NA,PRESERVED_SPECIMEN,SPECIES,"Pierozzi, NI",NA,"Gibbs, PE; Abbott, JR; Andrade, JB",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8726,1265508506,Psychotria ruelliifolia (Cham. & Schltdl.) Müll.Arg.,NA,NA,1882-06-10T00:00:00Z,Rubiaceae,BR,NA,NA,Ex sylvis montains Brasiliae prope Petropolis.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Ball, J.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8727,1087466990,Laplacea fruticosa (Schrader) Kobuski,NA,NA,NA,Theaceae,BR,Minas Gerais,NA,Serra do Itatiaia,NA,PRESERVED_SPECIMEN,SPECIES,"Bittrich, V (LEFB)",NA,"Badini, J.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8728,1621079402,Myrcia DC.,NA,NA,1967-01-13T00:00:00Z,Myrtaceae,BR,Ba,NA,NA,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Belém, RP; Pinheiro, RS",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8730,2515702259,Pavonia sepium A.St.-Hil.,NA,NA,1987-01-27T00:00:00Z,Malvaceae,BR,NA,NA,Pilarzinho (mun. Curitiba) Parana.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Koczicki C,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8733,2302374808,Amaranthaceae,NA,NA,2007-05-12T00:00:00Z,Amaranthaceae,BR,Rio Grande do Norte,NA,Salina Caenga. Vegetação ruderal. Solo pedregoso.,NA,PRESERVED_SPECIMEN,FAMILY,"Roque, A.A.",NA,"Roque, A.A.;Oliveira, A.C.P.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8735,1424023655,Clidemia capitellata D.Don,NA,NA,1974-02-18T00:00:00Z,Melastomataceae,BR,Pará,NA,"Alto Tapajós, Rio Cururú. Região da Vila do Mouro.",NA,PRESERVED_SPECIMEN,SPECIES,"Wurdack, J. J.",NA,"Anderson, W. R.; Fonseca, S. G., Santos, R. R. et Souza, R.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8736,1424191673,Nicotiana glauca Graham,NA,NA,1912-05-16T00:00:00Z,Solanaceae,BR,Bahia,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Zehetner,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8738,1042701006,"Vigna linearis (Kunth) Maréchal, Mascherpa & Stainier",NA,NA,1988-06-21T00:00:00Z,Fabaceae,BR,Pará,NA,"Alter-do-Chão, Alter-do-Chão.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Mike Hopkins,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8740,1042472538,Piper bartlingianum C.DC.,NA,NA,2001-10-19T00:00:00Z,Piperaceae,BR,Amazonas,NA,"Estrada Manaus - Boa Vista, Km 45, Ramal ZF-2 - Km 34, ambiente baixio, solo úmidos, podzol hidromórfico. Área de estudo do projeto LBA.",NA,PRESERVED_SPECIMEN,SPECIES,"Melo, A.",NA,Mike Hopkins,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8741,1424348730,Adiantum dolosum Kunze,NA,NA,1946-05-28T00:00:00Z,Pteridaceae,BR,Espírito Santo,NA,Jatiboca,NA,PRESERVED_SPECIMEN,SPECIES,Brade,NA,A.C.Brade; A.B.Pereira e A.P.Duarte,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8742,1095576479,Psychotria pubigera Schltdl.,NA,NA,NA,Rubiaceae,BR,Paraná,NA,Colônia Quintilha,NA,PRESERVED_SPECIMEN,SPECIES,"Smith, S.F.",NA,"Hatschbach, G.; Barboza, E.; Barboza, E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8743,1314855598,Naucleopsis imitans (Ducke) C.C.Berg,NA,NA,1997-10-22T00:00:00Z,Moraceae,BR,Rondônia,NA,Porto Velho,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Lobato, L.C.B.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8744,1051231230,Brosimum lactescens (S.Moore) C.C.Berg,NA,NA,1959-01-25T00:00:00Z,Moraceae,BR,NA,NA,"Serra do Matador, Rio do Sul.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Reitz; Klein,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8746,1252648736,Pleurophora anomala Koehne,NA,NA,NA,Lythraceae,BR,NA,NA,.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Glaziou, A.F.M.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8748,2452963057,Pleurothallis brachiloba Hoehne,NA,NA,1923-11-05T00:00:00Z,Orchidaceae,BR,São Paulo,NA,Cultivado na Estação Biológica do Alto da Serra,NA,PRESERVED_SPECIMEN,SPECIES,"Hoehne, FC",NA,"Hoehne, FC",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8749,2515245248,Carex extensa var. vixdentata Kük.,NA,NA,NA,Cyperaceae,BR,NA,NA,Flora Brasilia Australis. Est Rio de Janeiro. Parque Nacional do Itatiaia.,NA,PRESERVED_SPECIMEN,VARIETY,NA,NA,Lindeman JC; Haas JH de,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8750,1135823401,Eugenia expansa Spring ex Mart.,NA,NA,1999-01-15T00:00:00Z,Myrtaceae,BR,Paraná,NA,Ribeirão do Meio,NA,PRESERVED_SPECIMEN,SPECIES,"Ribeiro, C.L.",NA,"Silva, J.M.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8755,1086887365,Piptocarpha regnellii (Sch.Bip.) Cabrera,NA,NA,1994-08-16T00:00:00Z,Asteraceae,BR,Sp,NA,estrada para a cachoeira dos pretos,NA,PRESERVED_SPECIMEN,SPECIES,D.P.Volet,NA,J.Y.Tamashiro 486,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8757,2452879281,Tocoyena formosa K.Schum.,NA,NA,1994-10-12T00:00:00Z,Rubiaceae,BR,São Paulo,NA,"Fazenda Porto Velho, Usina Moema",NA,PRESERVED_SPECIMEN,SPECIES,"Prado, AL",NA,"Barraca, SA; et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8758,912163731,Sabicea trailii Wernham,NA,NA,1874-01-22T00:00:00Z,Rubiaceae,BR,NA,NA,"Banks of Amazon, Lower Amazon and tributaries, Obydos.",NA,PRESERVED_SPECIMEN,SPECIES,"Khan, S.A.",NA,"Trail, J.W.H.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8760,694719185,Miconia rubiginosa (Bonpl.) DC.,NA,NA,1968-12-18T00:00:00Z,Melastomataceae,BR,Goiás,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Harley, R.M.|Barroso, G.M.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8761,1089107355,Griffinia nocturna Ravenna,NA,NA,1999-11-18T00:00:00Z,Amaryllidaceae,BR,São Paulo,NA,"Cultivada no IAC, sem procedência",NA,PRESERVED_SPECIMEN,SPECIES,"Campos-Rocha, A",NA,"Dutilh, JHA",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8762,2459939351,Vochysia tucanorum Mart.,NA,NA,2001-04-14T00:00:00Z,Vochysiaceae,BR,São Paulo,NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Arredores da sede, próximo à entrada da trilha para o Mirante.",NA,PRESERVED_SPECIMEN,SPECIES,"Souza, V.C. et al.",NA,"Souza, J.P.; Souza, V.C.; Ivanauskas, N.M.; Rodrigues, R.R.; Gandolfi, S.; Tamashiro, J.Y.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8763,1099623020,Borreria latifolia (Aubl.) K.Schum.,NA,NA,2008-12-12T00:00:00Z,Rubiaceae,BR,Minas Gerais,NA,"Vale Babilônia, Morro em frente a Vale do Céu,- msm.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Silveira, MF; Galvão, JC; Urbanetz, C",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8766,1077364536,Chaptalia exscapa (Pers.) Baker,NA,NA,2010-08-30T00:00:00Z,Asteraceae,BR,Santa Catarina,NA,"Campus da UFSC, Ilha de Santa Catarina.",NA,PRESERVED_SPECIMEN,SPECIES,"Hassemer, G.N.",NA,"Hassemer, G.N.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8767,731301237,Alicia anisopetala (A.Juss.) W.R.Anderson,NA,NA,1967-01-20T00:00:00Z,Malpighiaceae,BR,Paraná,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,de Almeida,NA,"Hatschbach, G.|Haas, H.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8768,2575944687,Poaceae,NA,NA,2009-12-03T00:00:00Z,Poaceae,BR,SãoPaulo,NA,"BrasilSãoPauloSantoAndréReservaBiológicadeParanapiacaba.CoordenadasS23°46.770'W046°18.63',834m.s.m.Natrilha,localperturbado.",NA,PRESERVED_SPECIMEN,FAMILY,C.Delfini,NA,"R.T.Shirasuna;T.S.Filgueiras,alunosdocursodePoaceae",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8769,912690050,Anathallis Barb.Rodr.,NA,NA,NA,Orchidaceae,BR,NA,NA,NA,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Moore, F.W.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8771,1303584235,Tetrapterys mucronata Cav.,NA,NA,1952-12-27T00:00:00Z,Malpighiaceae,BR,Rio Grande do Norte,NA,"Mãe Luiza, Alto de uma duna,mas perto da praia.",NA,PRESERVED_SPECIMEN,SPECIES,A.,NA,"Tavares, S.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8772,1096905624,Pouteria salicifolia (Spreng.) Radlk.,NA,NA,2014-12-18T00:00:00Z,Sapotaceae,BR,NA,NA,"Brasil, São Paulo, Nova Odessa: in vivo do Jardim Botânico Plantarum (proveniente do Rio Grande do Sul).",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,A. D. Faria,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8774,1303591768,Briza minor L.,NA,NA,1988-08-24T00:00:00Z,Poaceae,BR,Rs,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,"TREVISAN, R.",NA,"RIGO, V.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8775,1839404069,Trichogonia heringeri R.M.King & H.Rob.,NA,NA,1971-04-19T00:00:00Z,Asteraceae,BR,NA,NA,NA,NA,MACHINE_OBSERVATION,SPECIES,NA,NA,Heringer E.P.,BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8778,667631583,Cyathea leucolepis Mett.,NA,NA,1872-02-04T00:00:00Z,Cyatheaceae,BR,NA,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Glaziou, A.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8779,1077438660,Acmella bellidioides (Sm.) R.K.Jansen,NA,NA,1984-02-01T00:00:00Z,Asteraceae,BR,Rio Grande do Sul,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Venuto, J.E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8780,2459878461,Podranea ricasoliana Sprague,NA,NA,1939-12-15T00:00:00Z,Bignoniaceae,BR,São Paulo,NA,NA,NA,PRESERVED_SPECIMEN,SPECIES,"Rodrigues, R.R.",NA,"Zagatto, O.",BRAZIL,BR,NA,NA,NA,NA,TRUE
GBIF_8782,1424408628,Elaphoglossum beaurepairei (Fée) Brade,NA,NA,1937-03-01T00:00:00Z,Dryopteridaceae,BR,Rio de Janeiro,NA,Republica garganta do diabo.,NA,PRESERVED_SPECIMEN,SPECIES,"Kieling- Rubio, M.A",NA,J.Santos Lima,BRAZIL,BR,NA,NA,NA,NA,TRUE
