SpName,Longitude,Latitude
Hirtella ciliata,-38.4192,-12.1356
Apeiba tibourbou,-49.2153,-18.4192
Miconia dodecandra,-40.624778,-20.149444
Jacaranda obovata,-38.313056,-12.493056
Chomelia obtusa,-36.8561,-10.7378
Sloanea hirsuta,-47.0553,-23.75
Piper caldense,-46.532778,-23.395833
Myrcia hartwegiana,-48.66,-27.64
Hirtella gracilipes,-47.51,-14.1325
Myrsine lineata,-45.84,-23.53
Maytenus ilicifolia,-46.3675,-21.3264
Psidium rufum,-43.9322,-14.7558
Pilocarpus riedelianus,-41.506944,-12.865278
Humiria balsamifera,-37.4933,-10.7333
Helicostylis tomentosa,-39.25,-16.5
Piptocarpha rotundifolia,-52.393056,-18.761944
Eugenia pyriformis,-51.61,-28.78
Pachira stenopetala,-47.64,-22.72
Casearia javitensis,-61.9814,-9.44389
Guarea kunthiana,-40.4075,-14.9767
Boehmeria caudata,-49.115,-25.2061
Ficus guaranitica,-56.4819,-21.1211
Senegalia polyphylla,-47.4,-22.56
Malouetia arborea,-45.31,-23.22
Hirtella glandulosa,-41.8,-13.58
Solanum variabile,-49.384472,-28.047222
Blepharocalyx salicifolius,-41.866667,-13.5
Anacardium occidentale,-56.0967,-15.5961
Leandra acutiflora,-43.47,-22.57
Miconia cinerascens,-52.433667,-24.53375
Eremanthus glomerulatus,-43.35,-18.133333
Boehmeria caudata,-52.434056,-24.533333
Qualea multiflora,-48.416667,-22.75
Siparuna guianensis,-40.419722,-20.264167
Clarisia ilicifolia,-60.025,-3.10194
Bernardia pulchella,-53.415,-27.088889
Anadenanthera colubrina,-40.465556,-13.4525
Manihot tripartita,-48.9604,-22.3233
Campomanesia guaviroba,-44.9597,-23.0744
Humiriastrum dentatum,-43.8278,-22.0892
Cordia nodosa,-71.9172223,-9.0175
Bauhinia cheilantha,-46.13861111,-11.2
Diospyros inconstans,-53.9922,-28.5169
Cestrum bracteatum,-52.440583,-24.250472
Palicourea crocea,-35.691389,-6.963333
Calliandra foliolosa,-52.4653,-23.0731
Leptolobium dasycarpum,-44.0814,-19.5578
Senna macranthera,-45.2433,-5.50556
Simaba floribunda,-39.5803,-16.3775
Varronia curassavica,-35.9078,-9.84
Humiria balsamifera,-41.866667,-13.316667
Myrsine umbellata,-46.56,-23.69
Byrsonima cydoniifolia,-56.92,-17.12
Tournefortia rubicunda,-36.5778,-7.06833
Calliandra brevipes,-50.39,-26.1772
Byrsonima intermedia,-48.41,-23.49
Machaerium stipitatum,-53.2744,-26.8225
Chrysophyllum splendens,-39.88225,-19.641556
Cedrela fissilis,-50.5844,-27.2828
Zanthoxylum rhoifolium,-45.266667,-5.433333
Lonchocarpus cultratus,-42.39,-22.65
Erythroxylum vacciniifolium,-48.599444,-27.904722
Aniba canelilla,-63.6122,-10.5969
Eugenia florida,-47.109167,-22.829167
Jacaranda caroba,-47.4,-20.53
Myrcia anceps,-42.3917,-22.6508
Bauhinia rufa,-39.5,-15.19
Dictyoloma vandellianum,-40.604167,-19.780556
Licaria armeniaca,-44.8322,-23.3342
Guapira opposita,-56.4819,-21.1211
Dalbergia ecastaphyllum,-48.5747,-25.8828
Stifftia chrysantha,-42.88,-22.48
Clavija spinosa,-43.1,-22.88
Allophylus laevigatus,-39.0494,-14.7889
Chiococca alba,-39.783056,-12.753333
Clidemia capitellata,-37.4933,-10.7333
Miconia theizans,-43.1786,-22.505
Guapira opposita,-51.867211,-23.350133
Leandra melastomoides,-39.0753,-15.2933
Varronia curassavica,-43.2075,-22.9028
Myrsine gardneriana,-47.940923,-21.344747
Conchocarpus macrophyllus,-40.443611,-18.776667
Albizia polycephala,-38.9666667,-12.25
Ocotea diospyrifolia,-52.929167,-22.397778
Miconia valtheri,-43.8064,-20.9536
Ixora brevifolia,-48.15,-17.72
Licania hoehnei,-42.8344445,-22.4569444
Eugenia pluriflora,-50.4269,-26.9608
Eugenia aurata,-41.471111,-6.852222
Bastardiopsis densiflora,-51.15,-23.933333
Caesalpinia echinata,-38.52022222,-3.721
Casearia obliqua,-52.6706,-26.2286
Cestrum schlechtendalii,-45.96,-23.3
Myrcia tomentosa,-41.8333333,-13.2833333
Inga vera,-38.7294,-8.12028
Cecropia pachystachya,-42.0278,-22.9661
Stryphnodendron adstringens,-47.7783,-17.6331
Drimys brasiliensis,-43.9378,-19.9208
Cordia trichotoma,-39.6275,-5.74306
Cestrum bracteatum,-40.6592,-20.3633
Byrsonima ligustrifolia,-49.7269,-29.3353
Vassobia breviflora,-54.5881,-25.5478
Chloroleucon foliolosum,-36.898222,-7.470556
Psychotria leitana,-46.95,-23.3
Maytenus gonoclada,-43.8467,-19.9856
Joannesia princeps,-40.890833,-18.755
Tocoyena formosa,-46.96,-18.8
Plathymenia reticulata,-48.039722,-19.518889
Coussarea albescens,-52.5,-4.8
Piper miquelianum,-48.958333,-28.168333
Talisia esculenta,-36.783333,-6.058333
Bowdichia virgilioides,-55.7872,-20.4711
Roupala montana,-43.340364,-18.218889
Tocoyena bullata,-37.7844,-11.5642
Nectandra oppositifolia,-45.9375,-23.075
Actinostemon concolor,-43.4075,-20.0747
Meriania glabra,-44.1356,-22.7231
Maprounea guianensis,-54.6464,-20.4428
Solanum corymbiflorum,-51.55,-26.16
Unonopsis bahiensis,-39.7,-14.7333333
Cedrela fissilis,-45.07,-23.43
Lonchocarpus sericeus,-37.47166667,-7.775555556
Myrocarpus frondosus,-49.49,-27.8
Palicourea guianensis,-39.2844,-14.5931
Trichilia catigua,-47.8551,-21.0664
Almeidea rubra,-40.8556,-19.8019
Faramea occidentalis,-43.7408,-18.4544
Lithrea molleoides,-48.35056,-23.423889
Eugenia subterminalis,-53.1,-22.683333
Baccharis oblongifolia,-50.2428,-24.2458
Bauhinia ungulata,-56.3783,-20.2406
Miconia latecrenata,-49.0553,-25.3056
Platymiscium floribundum,-47.85,-15.86666667
Campomanesia pubescens,-44.9853,-21.7222
Cupania paniculata,-41.8,-13.083333
Ocotea glaziovii,-43.4511,-22.7592
Virola sebifera,-49.5983,-15.3083
Solanum leucodendron,-50.9494,-24.2083
Cordiera sessilis,-41.7767,-2.90472
Vitex rufescens,-46.3694,-14.0931
Parapiptadenia pterosperma,-40.734722,-18.907028
Esenbeckia leiocarpa,-39.5311,-17.0392
Dimorphandra mollis,-56.4819,-21.1211
Trichilia hirta,-39.44,-11.39
Qualea multiflora,-43.616667,-19.333333
Palicourea rigida,-41.85,-13.56
Eugenia acutata,-48.483333,-17.716667
Solanum cinnamomeum,-46.56,-23.69
Apuleia leiocarpa,-41.833333,-13.283333
Erythroxylum deciduum,-44.32,-22.68
Annona crassiflora,-52.388611,-18.768611
Luehea cymulosa,-65.5811,-1.85611
Solanum pseudoquina,-49.466667,-28.733333
Lecythis lurida,-39.637139,-13.717056
Andira nitida,-37.8375,-12.311667
Rauvolfia ligustrina,-39.360944,-8.285
Pterodon emarginatus,-49.51666667,-19.91666667
Guarea guidonia,-42.6086,-20.3144
Senegalia tenuifolia,-48.12,-22.28
Vitex polygama,-48.5747,-25.8828
Qualea multiflora,-48.0531,-23.5917
Myrceugenia euosma,-50.9339,-28.5122
Eugenia brasiliensis,-39.0833333,-15.15
Senegalia polyphylla,-44.6333333,-13.3333333
Cariniana estrellensis,-40.2733,-19.8203
Marlierea reitzii,-48.855,-26.0267
Abarema filamentosa,-39.3,-17.283333
Humiria balsamifera,-38.995556,-16.220556
Guarea macrophylla,-42.7794445,-22.4913889
Ilex pseudobuxus,-44.96,-23.07
Ruprechtia laxiflora,-51.6572,-22.7553
Eugenia ilhensis,-39.0494,-14.7889
Inga marginata,-48.8333333,-15.8333333
Genipa americana,-40.1975,-10.365833
Ilex paraguariensis,-46.368056,-22.288889
Miconia tomentosa,-55.1983,-9.95028
Mimosa tenuiflora,-37.1558,-8.62306
Palicourea marcgravii,-40.38,-10.75
Eugenia florida,-49.55,-22.29
Annona sylvatica,-42.509167,-14.713056
Asclepias curassavica,-48.92,-23.09
Myrsine venosa,-41.88,-13.28
Bathysa australis,-43.6783,-22.5497
Ocotea vaccinioides,-49.0769,-25.3656
Casearia sylvestris,-44.3617,-15.4881
Dahlstedtia pinnata,-49.2869,-27.5069
Lithrea molleoides,-44.6425,-21.4875
Myrcia splendens,-37.206389,-11.014722
Miconia cuspidata,-50.27,-6.05
Solanum sanctae-catharinae,-50.3828,-25.8742
Ormosia bahiensis,-35.69,-6.96
Trichilia pallida,-56.0861,-9.87556
Vernonanthura puberula,-46.46,-23.66
Ruprechtia laxiflora,-52.16,-22.53
Roupala montana,-44.7131,-23.2178
Salacia elliptica,-55.966667,-19.85
Cynophalla flexuosa,-36.829444,-10.699444
Campomanesia adamantium,-43.583611,-18.233611
Baccharis calvescens,-41.891667,-13.288611
Psychotria leiocarpa,-39.58,-15.17
Miconia ciliata,-39.090278,-13.328889
Symplocos tenuifolia,-49.31,-25.19
Trixis praestans,-52.9919,-26.8481
Mollinedia ovata,-56.0967,-15.5961
Protium spruceanum,-49.6725,-3.76611
Miconia albicans,-56.083333,-15.583333
Pseudopiptadenia contorta,-40.6,-11.43
Blepharocalyx salicifolius,-47.168,-21.281
Critoniopsis quinqueflora,-50.223333,-26.8175
Clidemia debilis,-35.414167,-8.685556
Eugenia suberosa,-51.9622,-18.3061
Machaerium acutifolium,-47.217611,-13.593194
Campomanesia dichotoma,-40.968889,-21.280278
Piper malacophyllum,-39.02,-14.42
Pogonophora schomburgkiana,-35.02527778,-7.788611111
Eugenia bacopari,-49.9347,-29.365
Bauhinia forficata,-51.145556,-23.938611
Maytenus cassineformis,-48.6133,-28.0233
Diospyros inconstans,-36.988611,-8.442778
Erythroxylum citrifolium,-40.57,-15.26
Piper amalago,-52.8761,-23.8706
Guapira opposita,-43.8467,-19.9856
Hymenaea martiana,-35.9394444,-8.3819445
Ouratea vaccinioides,-43.1786,-22.505
Eugenia myrcianthes,-51.325,-30.1139
Lantana camara,-39.2803,-14.7856
Prockia crucis,-46.3675,-21.3264
Calyptranthes brasiliensis,-37.7105556,-12.04
Meriania tetramera,-40.530278,-19.971389
Myrciaria floribunda,-48.9,-21.18
Tibouchina heteromalla,-46.3658,-20.2453
Dodonaea viscosa,-36.39,-8.2
Luehea divaricata,-46.27,-22.93
Machaerium nyctitans,-50.9494,-24.2083
Cordyline spectabilis,-49.5283,-25.4586
Senna cana,-37.3397,-8.75333
Myrsine coriacea,-49.170778,-24.283417
Ocotea pulchella,-47.0553,-23.75
Ouratea parviflora,-49.222994,-26.896672
Dendropanax australis,-49.51,-27.05
Psychotria brachyceras,-43.21,-22.9
Erythroxylum citrifolium,-63.316667,0.816667
Erythroxylum macrophyllum,-49.666667,-3.75
Brunfelsia pauciflora,-49.2731,-25.4278
Inga vera,-46.616944,-20.821389
Buchenavia kleinii,-48.9911,-24.6572
Marlierea eugeniopsoides,-49.23,-26.37
Tibouchina granulosa,-52.6233,-24.0997
Miconia minutiflora,-51.7144,-17.8814
Amaioua intermedia,-43.2656,-21.5878
Crotalaria vitellina,-41.349722,-11.492222
Tibouchina trichopoda,-48.064444,-25.0025
Roupala montana,-48.4964,-21.2611
Machaerium punctatum,-43.4161,-20.3778
Miconia ferruginata,-35.0025,-7.56056
Calycolpus legrandii,-37.439722,-11.47325
Croton salutaris,-46.53,-23.46
Solanum stipulaceum,-41.39,-12.5631
Myrciaria delicatula,-53.4914,-30.5122
Tocoyena formosa,-51.833333,0.616667
Myrsine parvifolia,-50.0436,-29.8008
Hirtella glandulosa,-47.6391666,-14.06
Tapirira guianensis,-47.916667,-15.95
Helietta apiculata,-50.5803,-23.9108
Protium heptaphyllum,-57.48775,-18.067278
Chamaecrista ramosa,-37.883333,-12.383333
Mabea fistulifera,-57.6533,-19.0092
Miconia lepidota,-46.1883,-23.5228
Lantana camara,-40.3114,-20.1528
Sapium glandulosum,-51.0783,-26.2381
Margaritopsis astrellantha,-47.6833333,-24.7333333
Cordyline spectabilis,-46.55,-23.11
Ilex brevicuspis,-48.33,-25.31
Miconia ligustroides,-41.8114,-13.5789
Xylopia laevigata,-38.35,-12.933333
Piptocarpha organensis,-46.63,-23.54
Symphonia globulifera,-40.51,-20.66
Sophora tomentosa,-44.848333,-23.360833
Actinostemon concolor,-50.005278,-25.253611
Myrsine laetevirens,-50.14,-29.04
Guarea macrophylla,-63.0208,-7.50611
Piper ovatum,-34.8811,-8.05389
Sorocea guilleminiana,-42.8533333,-20.8113889
Ossaea confertiflora,-46.78,-24.18
Hirtella hebeclada,-40.6,-19.935833
Alchornea triplinervia,-49.0553,-25.3056
Psidium myrsinites,-49.954431,-12.631625
Baccharis oblongifolia,-49.3261,-25.7789
Xylopia sericea,-43.745,-19.5136
Senna macranthera,-38.5686,-8.60111
Diospyros sericea,-44.12,-18.33
Sloanea lasiocoma,-50.5836,-29.4481
Amaioua guianensis,-40.9725,-12.9864
Actinostemon concolor,-49.8267,-24.1578
Alseis floribunda,-43.3503,-21.7642
Piptocarpha oblonga,-49.254747,-27.120297
Ouratea parviflora,-44.7131,-23.2178
Myrcia splendens,-40.52,-11.18
Stryphnodendron adstringens,-46.1189,-20.9719
Zanthoxylum rhoifolium,-51.028611,-27.7175
Myrciaria tenella,-48.2772,-18.9186
Coutarea hexandra,-34.9144,-7.43861
Leandra melastomoides,-41.094472,-20.410583
Hymenaea martiana,-43.316667,-12.966667
Varronia curassavica,-51.1794,-29.1681
Vochysia thyrsoidea,-47.9297,-15.7797
Marlierea eugeniopsoides,-48.78,-27.72
Endlicheria paniculata,-46.9164,-22.832
Luehea divaricata,-51.13,-27.6892
Myrcia mutabilis,-39.2658,-17.7319
Maprounea guianensis,-60.15,-12.74
Himatanthus obovatus,-48.5722,-19.7606
Myrceugenia kleinii,-48.33,-25.31
Senegalia polyphylla,-57.634611,-19.264639
Libidibia ferrea,-42.8747,-15.155
Psidium sartorianum,-40.9211,-3.85444
Psychotria hoffmannseggiana,-49.74,-21.67
Bonnetia stricta,-41.8114,-13.5789
Lithrea brasiliensis,-49.3,-28.7133
Guarea guidonia,-57.2275,-15.3244
Cochlospermum regium,-57.6533,-19.0092
Chromolaena odorata,-53.7583,-27.3711
Guapira graciliflora,-35.2628,-5.91556
Myrsine umbellata,-44.4,-19.27
Mimosa caesalpiniifolia,-38.3725,-5.10667
Miconia rubiginosa,-48.051,-22.108
Tibouchina trichopoda,-42.0278,-22.9661
Emmotum affine,-39.7019444,-18.4033333
Hortia brasiliana,-41.4666667,-12.6333333
Platymiscium floribundum,-42.25,-22.83
Siphoneugena dussii,-38.5708334,-8.6
Alchornea triplinervia,-45.41,-23.76
Caesalpinia echinata,-39.7339,-14.1372
Qualea cordata,-44.25,-17.88
Styrax camporum,-47.759266,-21.137546
Maprounea guianensis,-42.1392,-19.7897
Vismia guianensis,-66.633333,-1.4
Calliandra tweedii,-50.9211,-31.1069
Psychotria schlechtendaliana,-38.7,-3.9
Coussapoa microcarpa,-42.5,-22.55
Sessea regnellii,-49.7158,-25.7697
Trichilia elegans,-48.1872,-18.6472
Psychotria hoffmannseggiana,-34.980278,-7.808333
Strychnos trinervis,-41.32,-21.75
Prockia crucis,-42.7322,-19.7122
Syagrus romanzoffiana,-51.571111,-25.069444
Miconia polyandra,-40.683611,-19.931111
Cordia trichotoma,-39.0247,-16.2781
Amorimia rigida,-38.416667,-6.341667
Solanum campaniforme,-46.88,-23.18
Dendropanax monogynus,-43.2075,-22.9028
Ilex psammophila,-39.5233,-12.7719
Erythrina crista-galli,-48.35056,-23.423889
Ilex brevicuspis,-51.5494,-28.9361
Calliandra foliolosa,-47.4,-22.56
Myrcia variabilis,-47.9297,-15.7797
Curatella americana,-48.4775,-15.2675
Phytolacca dioica,-50.220089,-27.092498
Actinostemon concolor,-51.2375,-30.019167
Ziziphus joazeiro,-35.262,-5.516
Ocotea pulchella,-48.59,-23.79
Byrsonima blanchetiana,-42.4178,-3.36139
Aniba firmula,-49.7269,-29.3353
Qualea multiflora,-46.8747,-17.2222
Vitex polygama,-44.32,-22.68
Ilex theezans,-47.92,-24.38
Cestrum axillare,-48.8344,-25.4769
Agonandra brasiliensis,-43.8856,-4.45528
Miconia tomentosa,-55.5025,-11.8642
Calliandra brevipes,-50.41,-24.51
Hirtella hebeclada,-47.0608,-22.9056
Simarouba amara,-39.08,-15.15
Dalbergia nigra,-43.3908,-18.0042
Myrsine coriacea,-48.6703,-28.24
Drimys brasiliensis,-44.96,-23.07
Bredemeyera floribunda,-40.719722,-4.201111
Plathymenia reticulata,-47.466667,-15.65
Syagrus pseudococos,-40.376944,-19.889444
Manihot grahamii,-49.5917,-28.015
Machaerium stipitatum,-51.7336,-27.1758
Piptadenia gonoacantha,-39.41,-7.23
Hymenaea courbaril,-47.51,-14.1325
Persea willdenovii,-51.4244,-23.4194
Miconia splendens,-52.26,-15.89
Solanum variabile,-47.0608,-22.9056
Protium icicariba,-39.091667,-14.7875
Ouratea castaneifolia,-49.6761111,-11.4891666
Andira fraxinifolia,-46.85,-22.9
Citharexylum myrianthum,-46.25,-23.99
Casearia javitensis,-65.666667,-1.833333
Ocotea bicolor,-49.2611,-24.8236
Senna silvestris,-39.0494,-14.7889
Psychotria hoffmannseggiana,-49.34,-24.11
Myrsine umbellata,-41.9,-13.283333
Pityrocarpa moniliformis,-40.611167,-9.277833
Tapirira guianensis,-48.8986,-22.2403
Senna obtusifolia,-55.7872,-20.4711
Zygia latifolia,-39.732222,-18.333333
Cyathea delgadii,-43.8617,-16.735
Buchenavia tomentosa,-44.3617,-15.4881
Abarema cochliacarpos,-34.9028,-7.91167
Conchocarpus cuneifolius,-41.166667,-20.833333
Guarea kunthiana,-52.3189,-23.1289
Ximenia americana,-42.0814,-9.62167
Guatteria australis,-48.443333,-22.988889
Myrsine venosa,-41.866667,-13.5
Peltophorum dubium,-39.72,-15.14
Allophylus edulis,-56.366667,-21.4
Schefflera vinosa,-45.783333,-15.466667
Blepharocalyx salicifolius,-41.573611,-12.619167
Terminalia januarensis,-44.8322,-23.3342
Sloanea guianensis,-44.2047222,-22.8352777
Terminalia mameluco,-39.3233,-14.3125
Eugenia bimarginata,-55.7872,-20.4711
Piper arboreum,-42.65,-22.46
Sebastiania commersoniana,-47.7,-21.55
Aniba firmula,-48.460278,-22.926389
Hirtella gracilipes,-45.0694,-16.3686
Solanum paniculatum,-35.0806,-6.80306
Sloanea guianensis,-43.18,-22.51
Schefflera morototoni,-64.457778,-9.269444
Erythroxylum pulchrum,-44.57,-22.64
Piper richardiifolium,-41.5358,-20.3458
Allophylus strictus,-45.066667,-7.383333
Tapirira guianensis,-34.973889,-8.076389
Psychotria hoffmannseggiana,-45.8,-11.08194444
Myrciaria floribunda,-40.3833333,-10.4666667
Miconia ibaguensis,-48.018333,-16.640833
Cestrum corymbosum,-48.771667,-23.519167
Tovomita brasiliensis,-41.4722,-22.1067
Lantana camara,-48.443333,-22.988889
Dasyphyllum brasiliense,-43.3503,-21.7642
Pseudopiptadenia warmingii,-45.083511,-23.367009
Jacaranda puberula,-49.0769,-25.3656
Trichilia hirta,-46.3333333,-14.25
Emmotum nitens,-45.5727778,-11.1444444
Daphnopsis racemosa,-47.940923,-21.344747
Tabernaemontana flavicans,-60.025,-3.10194
Helicteres heptandra,-38.5431,-3.71722
Coccoloba marginata,-51.986389,-18.398611
Cnidoscolus pubescens,-41.405278,-11.014444
Cecropia pachystachya,-57.011667,-19.576944
Tibouchina granulosa,-49.415961,-26.779025
Mimosa arenosa,-39.4283,-12.7656
Gochnatia polymorpha,-47.29,-23.26
Solanum scuticum,-49.062239,-26.930556
Trichilia pallida,-43.94,-19.92
Guatteria villosissima,-44.5633,-22.4961
Xylopia laevigata,-40.990833,-11.5975
Prockia crucis,-37.8239,-8.90167
Luehea candicans,-49.34,-24.11
Luehea divaricata,-55.2258,-23.1042
Casearia lasiophylla,-49.06,-25.31
Ferdinandusa elliptica,-51.87,-12.9
Myrcia laruotteana,-47.7875,-22.165278
Cyathea delgadii,-49.315556,-28.617778
Byrsonima variabilis,-37.4383,-11.2683
Miconia petropolitana,-50.131912,-26.731652
Araucaria angustifolia,-47.64,-22.72
Miconia holosericea,-60.67,0.08
Zeyheria tuberculosa,-40.604167,-19.780833
Lacistema aggregatum,-72.783333,-8.316667
Platypodium elegans,-62.2158,-10.7481
Cinnamomum amoenum,-48.983333,-25.483333
Bactris setosa,-48.717778,-24.858333
Miconia rubiginosa,-48.9266667,-15.8397222
Trichilia pallida,-47.0608,-22.9056
Actinostemon concolor,-48.8344,-25.4769
Cestrum bracteatum,-43.507611,-20.421222
Asclepias curassavica,-51.6656,-23.2325
Rhamnus sphaerosperma,-49.949995,-26.190038
Myrcia tomentosa,-44.2617,-21.1356
Lonchocarpus cultratus,-48.8675,-27.359722
Trembleya parviflora,-44.0528,-20.3331
Eremanthus erythropappus,-46.536944,-23.364444
Lantana camara,-40.455,-3.54167
Miconia stenostachya,-49.53,-11.8
Psychotria nuda,-48.710556,-25.435278
Jacaranda puberula,-42.82,-16.53
Nectandra megapotamica,-49.4,-28.39
Solanum caavurana,-40.5333333,-19.9666667
Handroanthus serratifolius,-70.0311,-4.38306
Rudgea jasminoides,-43.885,-21.7030556
Annona cacans,-42.9675,-21.4597
Eugenia mosenii,-44.8,-23.366667
Gallesia integrifolia,-43.1253,-21.4575
Guettarda pohliana,-48.558056,-21.620833
Senegalia polyphylla,-43.5,-18.4
Senegalia polyphylla,-41.836944,-11.755556
Parkia pendula,-59.46,-10.17
Myrcia hartwegiana,-48.9911,-24.6572
Piper arboreum,-48.625,-17.7417
Lafoensia pacari,-48.8808,-18.8706
Calliandra bella,-39.02,-16.28
Chloroleucon acacioides,-35.7667,-7.125
Psychotria bahiensis,-42.7322,-19.7122
Eugenia malacantha,-50.4136,-24.5094
Aegiphila vitelliniflora,-53.156,-22.47925
Indigofera suffruticosa,-45.07,-23.43
Piptadenia paniculata,-41.9,-22.4
Pouteria gardneri,-52.1997,-12.5969
Couepia grandiflora,-49.166667,-12.516667
Amanoa guianensis,-37.979444,-12.374444
Aegiphila integrifolia,-49.379192,-26.421953
Myrsine guianensis,-54.613472,-20.508889
Aegiphila integrifolia,-42.7394,-20.3508
Sapium glandulosum,-55.83,-21.1353
Miconia mirabilis,-40.491111,-12.318333
Cyathea corcovadensis,-42.93,-22.4669445
Miconia lepidota,-39.631389,-16.838611
Rubus brasiliensis,-50.5803,-23.9108
Ouratea vaccinioides,-47.092403,-23.689749
Inga edulis,-43.415,-21.9486
Marlierea obversa,-39.739167,-18.423944
Guapira hirsuta,-46.4011,-4.3458
Ocotea corymbosa,-49.071111,-24.074722
Allophylus edulis,-51.0481,-23.2692
Nectandra oppositifolia,-46.481389,-23.425
Ocotea indecora,-49.7269,-29.3353
Mabea piriri,-54.7083,-2.44306
Symplocos laxiflora,-52.38,-24.05
Inga marginata,-59.4,-10.2
Piper ovatum,-48.0166667,-15.9166667
Ocotea elegans,-48.12,-22.28
Eugenia modesta,-43.492778,-20.126389
Helicteres brevispira,-49.64,-20.62
Pera heteranthera,-42.8594,-22.7444
Myrcia venulosa,-46.524553,-23.358167
Kielmeyera rubriflora,-54.6464,-20.4428
Bactris vulgaris,-39.066667,-15.3
Styrax ferrugineus,-54.616667,-20.45
Talisia esculenta,-46.9,-13.26
Copaifera langsdorffii,-54.3639,-19.9178
Tournefortia rubicunda,-35.2094,-5.795
Ossaea angustifolia,-40.553056,-19.9075
Myrceugenia pilotantha,-42.955,-21.4316667
Inga marginata,-46.63,-23.54
Nectandra grandiflora,-46.52,-22.59
Piper anonifolium,-56.0861,-9.87556
Cestrum intermedium,-50.2697,-29.8867
Inga marginata,-52.463583,-24.520806
Campomanesia neriiflora,-47.644528,-24.180222
Leandra melastomoides,-46.7431,-23.9853
Eugenia punicifolia,-40.665583,-18.977917
Allophylus sericeus,-43.1786,-22.505
Aureliana fasciculata,-35.856111,-8.699167
Casearia decandra,-49.410556,-27.360556
Erythroxylum columbinum,-39.333333,-15.133333
Myrceugenia miersiana,-49.0633,-25.4417
Dahlstedtia pinnata,-47.55,-24.7
Boehmeria caudata,-52.515,-27.225
Byrsonima crassifolia,-48.4172,-10.7081
Hirtella glandulosa,-41.033333,-12.016667
